acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.23,0.42,0.85,-0.09,-0.2,1.4
0.24,0.42,0.84,-0.09,-0.03,1.37
0.24,0.41,0.85,0.27,-0.08,1.4
0.24,0.42,0.85,0.06,0.32,1.45
0.24,0.42,0.85,0.14,0.32,1.54
0.24,0.42,0.85,0.03,0.05,1.56
0.24,0.42,0.85,0.24,0.0,1.39
0.24,0.42,0.85,0.26,0.11,1.45
0.24,0.42,0.86,0.55,0.5,1.18
0.24,0.42,0.85,0.5,0.78,1.07
0.24,0.42,0.85,0.14,0.53,0.95
0.25,0.42,0.85,-0.05,0.11,1.11
0.25,0.41,0.85,-0.29,0.18,1.15
0.24,0.42,0.85,-0.55,-0.31,0.66
0.23,0.43,0.85,-0.58,0.03,0.56
0.23,0.43,0.85,-0.29,0.08,0.99
0.23,0.42,0.85,-0.82,-0.27,1.69
0.24,0.41,0.86,0.0,0.18,2.2
0.25,0.4,0.85,0.27,0.84,2.26
0.25,0.41,0.85,-0.15,0.66,2.35
0.25,0.4,0.86,-0.56,0.37,2.0
0.25,0.42,0.85,-0.4,-0.12,1.89
0.25,0.43,0.84,-0.24,-0.87,1.8
0.25,0.43,0.85,-0.17,-0.23,2.08
0.25,0.42,0.83,-0.29,-0.23,1.95
0.25,0.42,0.85,-0.43,0.21,1.48
0.24,0.42,0.85,-0.46,0.29,1.05
0.25,0.41,0.85,-0.41,0.38,0.49
0.24,0.41,0.86,-0.69,0.38,0.2
0.24,0.42,0.85,-0.76,0.38,0.06
0.23,0.42,0.84,-0.4,0.37,-0.11
0.24,0.42,0.85,-0.76,0.53,-0.14
0.24,0.42,0.86,-0.85,0.52,0.08
0.24,0.42,0.87,-0.93,0.64,0.15
0.24,0.42,0.85,-0.63,0.9,0.67
0.25,0.41,0.85,-0.49,0.99,0.98
0.25,0.41,0.85,-0.18,1.08,1.25
0.24,0.41,0.85,0.05,0.73,1.69
0.25,0.41,0.85,0.11,0.81,1.76
0.25,0.41,0.85,0.32,0.52,1.69
0.24,0.41,0.85,0.5,0.35,1.53
0.24,0.42,0.85,0.5,0.11,1.59
0.24,0.43,0.84,0.41,-0.21,1.88
0.24,0.43,0.84,0.56,-0.05,1.89
0.25,0.42,0.84,0.26,0.58,2.06
0.25,0.41,0.84,-0.17,0.29,1.69
0.24,0.41,0.85,-0.41,-0.15,1.15
0.24,0.42,0.85,-0.29,-0.21,1.21
0.24,0.41,0.86,-0.4,-0.29,0.99
0.24,0.41,0.85,-0.64,-0.29,1.01
0.24,0.42,0.85,-0.82,-0.63,0.98
0.24,0.42,0.85,-0.84,-0.29,0.99
0.25,0.41,0.85,-0.73,0.09,1.1
0.24,0.41,0.84,-0.29,0.17,1.4
0.25,0.42,0.85,-0.29,0.27,1.4
0.24,0.42,0.85,-0.31,0.29,1.18
0.24,0.41,0.85,-0.31,0.58,1.19
0.24,0.42,0.85,-0.11,0.53,1.08
0.25,0.41,0.85,-0.23,0.69,1.31
0.25,0.42,0.86,-0.37,0.98,1.36
0.25,0.42,0.85,-0.24,0.6,1.19
0.24,0.41,0.84,-0.26,1.07,1.27
0.24,0.41,0.84,-0.32,1.01,1.19
0.24,0.41,0.86,-0.27,0.95,1.28
0.24,0.41,0.84,-0.21,0.61,1.28
0.25,0.41,0.85,0.06,0.63,1.15
0.25,0.41,0.85,-0.2,0.67,1.11
0.25,0.42,0.85,0.21,0.66,1.04
0.24,0.41,0.84,0.73,0.73,0.9
0.25,0.42,0.84,1.25,0.79,1.08
0.25,0.41,0.85,1.21,1.01,0.7
0.24,0.4,0.83,2.89,1.48,0.53
0.26,0.42,0.83,2.93,2.09,1.18
0.24,0.42,0.86,2.67,2.52,0.76
0.23,0.42,0.87,1.63,2.23,-0.32
0.23,0.4,0.85,3.04,0.08,-0.44
0.24,0.41,0.84,4.37,1.22,-0.12
0.25,0.41,0.84,5.57,1.05,0.06
0.26,0.43,0.87,4.55,2.15,0.82
0.26,0.42,0.86,3.97,2.6,0.7
0.24,0.43,0.84,2.82,1.85,0.84
0.24,0.43,0.86,2.18,1.97,0.7
0.23,0.42,0.86,1.24,0.72,0.84
0.24,0.42,0.86,1.02,1.16,0.89
0.24,0.42,0.84,1.89,0.49,-0.11
0.25,0.41,0.83,3.3,1.65,-0.81
0.26,0.41,0.83,4.14,2.52,-1.82
0.25,0.41,0.84,5.01,4.17,-2.89
0.25,0.42,0.83,4.76,3.98,-2.64
0.24,0.42,0.84,4.7,4.0,-2.4
0.23,0.43,0.83,4.11,2.44,-1.68
0.23,0.42,0.84,4.05,2.52,-0.95
0.24,0.43,0.83,4.92,2.34,0.17
0.23,0.43,0.84,4.41,1.62,-0.27
0.23,0.43,0.85,3.89,1.3,-0.66
0.23,0.44,0.85,3.54,0.66,-1.48
0.22,0.44,0.86,3.21,-0.26,-2.87
0.24,0.44,0.85,3.91,-0.4,-2.47
0.24,0.42,0.83,4.23,-1.08,-1.68
0.24,0.42,0.83,4.73,-0.72,-1.24
0.24,0.43,0.84,4.81,-1.3,-0.9
0.24,0.43,0.86,4.69,-0.98,-1.15
0.22,0.42,0.83,5.21,-1.21,-1.25
0.21,0.42,0.83,6.81,-0.9,-0.6
0.22,0.43,0.83,7.1,-1.33,1.36
0.23,0.44,0.86,6.52,-3.54,1.97
0.39,0.43,0.97,2.43,-10.44,7.44
0.25,0.4,0.78,0.06,0.7,5.62
0.26,0.4,0.75,2.5,-2.4,9.86
0.23,0.43,0.81,3.36,0.24,8.95
0.21,0.43,0.8,3.8,0.4,8.32
0.21,0.43,0.79,5.82,-4.05,10.64
0.16,0.4,0.8,8.2,-9.76,12.02
0.18,0.42,0.8,11.57,-16.2,15.34
0.19,0.43,0.82,10.95,-25.1,24.21
0.27,0.42,0.63,16.37,-24.49,21.74
0.2,0.46,0.75,16.14,-38.84,39.25
0.31,0.48,0.77,22.72,-41.3,32.4
0.24,0.5,0.81,26.21,-41.51,37.18
0.31,0.43,0.77,28.5,-42.17,22.55
0.2,0.44,0.81,39.19,-44.26,28.72
0.46,0.41,0.91,45.4,-40.41,28.64
0.33,0.49,0.87,37.45,-34.92,24.23
0.23,0.55,0.96,30.44,-24.82,26.47
0.36,0.5,0.83,28.89,-20.92,9.94
0.28,0.49,0.87,23.28,-24.03,7.65
0.33,0.51,0.92,18.09,-11.95,9.44
0.29,0.54,0.87,11.92,-5.11,0.7
0.22,0.51,0.87,5.82,-7.1,0.06
0.36,0.5,0.92,0.23,-1.28,-2.03
0.37,0.53,0.83,-4.05,-0.4,-8.55
0.27,0.51,0.88,-9.45,0.21,-13.54
0.27,0.51,0.92,-15.27,3.05,-19.62
0.38,0.51,0.93,-19.62,9.97,-29.83
0.36,0.51,0.85,-22.98,12.15,-34.21
0.38,0.48,0.83,-25.07,14.0,-31.6
0.42,0.45,0.8,-23.92,19.71,-21.3
0.45,0.42,0.77,-19.82,32.44,-17.98
0.49,0.45,0.75,-16.95,45.1,-15.13
0.38,0.47,0.74,-16.43,35.98,-11.33
0.3,0.45,0.75,-12.72,34.82,-13.19
0.22,0.46,0.71,-13.25,21.95,-13.01
0.27,0.46,0.8,-14.99,17.94,-12.4
0.31,0.46,0.84,-14.27,15.54,-13.85
0.29,0.45,0.84,-10.96,16.96,-14.18
0.23,0.46,0.79,-10.58,11.83,-7.82
0.27,0.44,0.83,-10.27,14.27,-5.01
0.3,0.44,0.83,-12.17,8.63,-2.23
0.25,0.46,0.85,-14.44,5.71,3.95
0.29,0.45,0.86,-15.4,7.31,1.89
0.25,0.47,0.82,-14.55,7.34,1.34
0.24,0.45,0.79,-14.64,8.34,2.41
0.29,0.47,0.83,-15.83,6.11,5.05
0.29,0.49,0.82,-19.19,9.56,3.21
0.24,0.47,0.79,-18.75,3.01,5.02
0.28,0.45,0.82,-17.16,5.85,4.58
0.27,0.43,0.81,-14.08,6.06,4.38
0.28,0.43,0.82,-14.96,7.76,4.5
0.26,0.43,0.82,-14.44,5.94,2.67
0.25,0.41,0.81,-11.66,3.59,0.32
0.27,0.42,0.83,-11.28,3.71,0.34
0.27,0.42,0.83,-10.78,3.19,-0.85
0.27,0.42,0.83,-9.6,3.69,-0.5
0.27,0.41,0.81,-8.85,2.98,-1.04
0.28,0.41,0.84,-5.45,1.98,-1.01
0.28,0.41,0.82,-7.8,2.75,-0.35
0.28,0.41,0.83,-7.15,5.24,-0.7
0.28,0.41,0.83,-7.39,5.34,-0.4
0.27,0.4,0.83,-6.7,5.56,-0.23
0.26,0.4,0.83,-6.05,6.21,-0.32
0.25,0.41,0.85,-4.81,5.48,-0.98
0.25,0.41,0.84,-4.67,5.13,-0.32
0.26,0.41,0.85,-3.71,4.6,0.61
0.25,0.41,0.86,-2.98,4.76,1.31
0.24,0.41,0.84,-1.97,4.34,2.0
0.24,0.41,0.84,-1.69,4.0,2.17
0.24,0.4,0.85,-1.18,4.15,2.63
0.25,0.41,0.85,-0.78,3.88,3.04
0.25,0.41,0.84,-0.06,3.66,3.11
0.25,0.41,0.85,-0.82,3.98,3.57
0.25,0.41,0.85,0.05,3.91,3.04
0.24,0.4,0.85,-0.02,4.05,2.9
0.23,0.41,0.86,0.4,2.87,2.49
0.23,0.4,0.87,0.76,1.69,1.77
0.23,0.4,0.86,0.72,0.31,1.83
0.24,0.41,0.86,1.15,-0.85,2.27
0.25,0.41,0.85,1.48,-1.4,2.76
0.26,0.41,0.84,1.45,-1.1,3.51
0.27,0.41,0.84,2.06,-0.11,3.21
0.27,0.41,0.84,1.92,0.56,2.79
0.27,0.41,0.85,1.27,0.85,2.63
0.26,0.41,0.85,0.87,1.36,2.08
0.26,0.41,0.84,0.81,1.97,1.95
0.26,0.41,0.84,0.56,2.02,2.41
0.26,0.41,0.85,0.11,2.18,2.08
0.26,0.41,0.85,-0.23,1.82,1.86
0.25,0.4,0.84,0.14,1.8,1.22
0.25,0.41,0.85,0.02,1.28,0.46
0.24,0.41,0.85,0.12,1.34,-0.2
0.24,0.41,0.85,0.35,1.15,-0.6
0.25,0.41,0.85,0.4,1.27,-0.47
0.25,0.41,0.85,0.61,1.18,-0.49
0.25,0.41,0.85,0.92,1.53,-0.34
0.25,0.42,0.85,0.72,1.86,-0.2
0.25,0.42,0.85,0.69,1.94,-0.03
0.25,0.41,0.84,0.72,2.35,-0.02
0.26,0.42,0.85,0.75,2.23,0.32
0.25,0.41,0.85,0.89,2.76,0.58
0.25,0.41,0.85,0.44,2.55,1.19
0.25,0.43,0.86,0.43,2.09,1.45
0.24,0.42,0.85,0.72,2.12,1.36
0.24,0.42,0.85,1.01,2.17,1.65
0.23,0.42,0.85,1.47,2.0,2.6
0.25,0.4,0.85,1.77,3.04,3.16
0.26,0.4,0.85,0.99,3.28,3.45
0.25,0.39,0.85,1.01,2.82,3.28
0.25,0.4,0.86,0.84,2.08,2.72
0.24,0.41,0.85,0.96,0.98,2.35
0.26,0.43,0.85,1.08,0.53,2.5
0.26,0.43,0.84,0.84,0.78,2.6
0.26,0.43,0.84,0.12,1.05,2.32
0.25,0.42,0.85,-0.03,1.08,1.76
0.26,0.42,0.84,-0.05,0.95,1.39
0.26,0.41,0.85,-0.05,1.42,0.56
0.25,0.41,0.85,-0.24,1.56,-0.02
0.24,0.41,0.85,-0.34,1.16,-0.34
0.25,0.42,0.85,-0.53,1.4,-0.55
0.25,0.41,0.85,-0.79,1.15,-0.64
0.26,0.42,0.85,-0.67,1.05,-0.27
0.25,0.41,0.85,-0.52,1.37,-0.26
0.24,0.41,0.85,-0.09,1.79,0.09
0.25,0.41,0.85,0.11,1.85,0.47
0.24,0.41,0.86,0.24,2.24,0.75
0.24,0.4,0.84,0.56,1.89,1.57
0.25,0.42,0.86,0.4,1.95,1.62
0.24,0.41,0.86,0.24,2.02,2.05
0.24,0.4,0.84,0.84,1.8,1.62
0.24,0.41,0.85,0.81,1.77,1.73
0.24,0.42,0.85,0.5,1.25,1.76
0.25,0.42,0.86,0.69,1.77,2.03
0.24,0.42,0.84,0.21,1.92,1.88
0.25,0.41,0.83,0.27,1.89,1.51
0.25,0.4,0.85,0.14,1.59,1.08
0.25,0.41,0.86,-0.29,1.42,0.63
0.25,0.41,0.84,-0.47,1.21,0.56
0.25,0.41,0.85,-0.49,1.28,0.66
0.25,0.42,0.85,-0.79,1.04,0.78
0.26,0.42,0.85,-1.19,0.56,0.78
0.25,0.42,0.85,-1.21,1.05,0.82
0.25,0.41,0.85,-1.11,1.8,0.67
0.25,0.41,0.87,-1.21,1.54,0.69
0.25,0.41,0.87,-1.16,1.39,0.85
0.24,0.41,0.85,-0.93,1.5,0.89
0.25,0.4,0.84,-0.67,1.3,0.73
0.24,0.41,0.85,-0.66,1.45,0.6
0.25,0.42,0.86,-0.75,1.74,0.38
0.24,0.42,0.85,-0.58,0.85,0.32
0.24,0.42,0.85,-0.47,1.33,0.26
