acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.26,0.45,0.82,4.56,-0.21,-3.8
0.26,0.45,0.82,5.18,0.02,-3.24
0.27,0.45,0.83,4.18,-0.5,-2.24
0.28,0.46,0.83,2.96,-0.79,-1.53
0.28,0.45,0.81,2.55,-1.63,-1.27
0.27,0.46,0.82,2.85,-0.89,-2.32
0.27,0.44,0.83,3.02,-1.66,-2.66
0.26,0.45,0.81,3.11,-2.61,-2.82
0.27,0.46,0.83,3.07,-4.29,-2.02
0.28,0.46,0.81,2.29,-5.39,-2.23
0.29,0.46,0.82,1.83,-4.61,-1.15
0.27,0.46,0.81,2.58,-2.79,-1.21
0.24,0.45,0.8,4.24,-4.17,1.18
0.27,0.42,0.75,8.79,-6.21,5.34
0.34,0.42,0.8,7.85,-17.25,17.36
0.25,0.42,0.67,3.76,-4.56,16.79
0.27,0.39,0.77,9.68,-13.04,20.43
0.25,0.45,0.8,9.73,-13.16,19.4
0.23,0.45,0.79,13.11,-20.85,19.62
0.25,0.43,0.77,21.1,-21.47,24.89
0.23,0.44,0.75,22.47,-28.2,30.12
0.28,0.46,0.73,24.14,-40.24,31.91
0.33,0.47,0.76,24.27,-42.31,38.82
0.38,0.5,0.8,27.21,-50.46,28.99
0.23,0.52,0.79,26.41,-40.69,37.76
0.42,0.45,0.71,32.84,-38.63,20.52
0.28,0.48,0.71,33.39,-48.17,27.15
0.48,0.46,0.86,34.64,-31.37,27.97
0.39,0.5,0.76,32.41,-39.18,16.87
0.31,0.53,0.86,32.67,-24.09,9.79
0.44,0.54,0.92,30.47,-16.72,9.53
0.41,0.52,0.76,27.74,-20.92,-2.12
0.28,0.51,0.82,23.89,-9.62,-2.02
0.28,0.51,0.89,20.89,-5.57,8.92
0.32,0.51,0.92,15.08,-7.25,9.66
0.42,0.5,0.91,13.98,11.07,3.22
0.33,0.56,0.83,5.6,4.03,2.15
0.29,0.55,0.86,-2.32,5.57,-2.49
0.29,0.55,0.84,-9.74,7.8,-10.09
0.33,0.54,0.77,-13.69,6.96,-15.98
0.37,0.54,0.74,-14.09,8.96,-21.86
0.41,0.54,0.73,-15.05,9.16,-25.86
0.47,0.53,0.75,-18.17,11.34,-27.69
0.43,0.51,0.8,-19.69,15.95,-32.69
0.38,0.51,0.85,-19.88,25.36,-39.59
0.39,0.52,0.85,-22.78,29.69,-39.47
0.4,0.49,0.78,-23.63,29.01,-36.78
0.38,0.5,0.73,-26.31,32.53,-32.66
0.3,0.51,0.69,-26.85,29.71,-29.01
0.31,0.51,0.74,-25.86,26.99,-24.5
0.27,0.49,0.76,-25.33,23.1,-17.79
0.31,0.49,0.83,-27.19,18.06,-10.08
0.37,0.47,0.82,-28.55,17.8,-4.49
0.31,0.47,0.79,-29.88,18.64,0.72
0.26,0.48,0.79,-28.81,13.69,3.86
0.24,0.48,0.79,-26.37,13.1,7.89
0.28,0.45,0.75,-24.08,15.86,4.93
0.31,0.46,0.77,-22.92,14.49,5.8
0.33,0.45,0.77,-20.84,16.61,3.18
0.28,0.47,0.78,-20.12,11.31,4.81
0.32,0.47,0.79,-19.07,12.41,5.73
0.31,0.46,0.78,-18.27,11.19,4.53
0.29,0.46,0.81,-17.68,13.68,4.14
0.28,0.43,0.81,-16.52,11.1,1.31
0.26,0.42,0.81,-13.6,9.25,0.56
0.26,0.43,0.82,-13.01,8.64,0.35
0.26,0.44,0.82,-10.27,6.4,-0.26
0.25,0.43,0.84,-9.54,7.92,-0.08
0.26,0.43,0.8,-8.23,3.94,-0.09
0.27,0.42,0.81,-7.05,2.34,-0.95
0.27,0.42,0.83,-5.59,7.05,-1.08
0.26,0.42,0.8,-5.76,-0.76,-0.41
0.28,0.42,0.83,-4.09,3.42,0.37
0.28,0.42,0.82,-4.37,1.37,1.56
0.28,0.42,0.81,-3.57,1.97,2.35
0.27,0.42,0.82,-2.84,0.58,2.27
0.26,0.43,0.83,-1.68,0.49,2.26
0.26,0.43,0.82,-0.9,2.67,2.81
0.26,0.43,0.82,0.11,0.7,3.16
0.27,0.43,0.82,0.21,0.67,3.05
0.28,0.43,0.83,0.37,-0.67,3.02
0.28,0.44,0.83,-0.03,-0.56,2.67
0.27,0.43,0.84,-0.31,-0.21,2.09
0.26,0.44,0.84,0.47,1.62,1.74
0.29,0.43,0.81,0.66,-1.74,1.71
0.29,0.44,0.82,-0.08,-1.69,1.82
0.28,0.44,0.83,-0.35,-1.05,1.62
0.28,0.44,0.84,-0.27,0.44,1.07
0.28,0.44,0.82,-0.4,-0.98,1.1
0.29,0.44,0.83,-0.37,-0.99,0.79
0.28,0.44,0.83,-0.34,-0.31,0.89
0.27,0.44,0.83,-0.17,-0.58,1.01
0.28,0.44,0.84,0.14,-0.61,1.13
0.28,0.44,0.83,-0.27,-0.15,1.02
0.28,0.43,0.84,-0.21,-0.41,1.19
0.28,0.43,0.83,-0.21,-0.05,1.37
0.28,0.43,0.83,-0.17,0.11,1.71
0.29,0.44,0.83,0.05,0.82,2.38
0.28,0.43,0.83,-0.69,1.01,2.79
0.29,0.43,0.84,-0.29,0.29,2.85
0.28,0.43,0.83,-0.78,0.29,2.53
0.28,0.43,0.84,-1.25,0.4,2.32
0.28,0.43,0.84,-1.08,0.64,1.95
0.29,0.44,0.84,-1.21,1.19,1.71
0.28,0.44,0.82,-2.29,2.79,1.63
0.29,0.43,0.83,-0.73,1.27,1.85
0.28,0.44,0.83,-1.45,1.01,1.86
0.28,0.43,0.84,-1.59,0.52,1.25
0.28,0.44,0.83,-1.3,0.75,0.4
0.28,0.43,0.82,-1.27,0.72,0.46
0.29,0.43,0.83,-1.05,1.31,0.53
0.28,0.43,0.83,-1.05,1.21,0.06
0.28,0.43,0.84,-0.98,1.04,-0.08
0.28,0.43,0.84,-0.58,1.19,0.08
0.28,0.43,0.84,-0.6,1.19,0.47
0.28,0.44,0.84,-0.55,1.31,0.82
0.27,0.43,0.84,-0.7,1.4,1.16
0.27,0.42,0.84,-0.18,1.45,1.07
0.28,0.43,0.84,-0.27,0.96,1.11
0.28,0.43,0.83,-0.73,0.52,1.31
0.28,0.43,0.83,-0.56,0.69,1.16
0.26,0.44,0.84,-0.49,0.58,1.37
0.27,0.43,0.84,-0.35,-0.08,2.05
0.27,0.43,0.83,0.06,0.46,2.66
0.27,0.43,0.84,-0.14,4.66,3.11
0.28,0.42,0.83,0.29,1.95,3.02
0.29,0.42,0.83,-0.93,0.67,2.41
0.28,0.43,0.84,-0.4,0.79,1.5
0.28,0.44,0.84,0.29,0.84,1.04
0.28,0.45,0.83,-1.1,0.05,1.28
0.28,0.44,0.83,0.23,-0.76,1.5
0.29,0.44,0.82,0.02,-0.18,1.15
0.29,0.43,0.82,-0.58,-0.06,0.56
0.28,0.43,0.83,-0.69,0.67,0.55
0.29,0.43,0.83,-0.44,0.55,0.35
0.29,0.42,0.84,-0.32,0.63,0.32
0.28,0.42,0.83,-0.55,0.76,-0.02
0.27,0.43,0.84,-0.67,0.82,0.23
0.27,0.43,0.84,-0.99,0.5,0.49
0.27,0.42,0.84,-0.63,0.4,0.49
0.28,0.42,0.84,-0.75,0.0,0.95
0.28,0.42,0.85,0.12,0.23,1.34
0.28,0.43,0.84,0.32,0.11,1.79
0.28,0.42,0.84,0.34,0.14,2.09
0.27,0.42,0.84,0.2,0.32,2.21
0.28,0.42,0.83,0.15,0.08,2.11
0.27,0.43,0.86,-0.6,5.77,2.4
0.27,0.43,0.83,-0.18,0.34,2.0
0.28,0.44,0.83,0.11,-0.95,1.65
0.28,0.44,0.82,-0.03,-0.15,1.69
0.28,0.43,0.83,-0.47,0.96,1.3
0.28,0.42,0.84,-0.67,0.69,0.85
0.27,0.42,0.83,-0.75,0.7,0.47
0.28,0.43,0.83,-0.53,0.06,0.61
0.28,0.43,0.83,-0.53,0.23,0.69
0.29,0.43,0.84,-0.46,0.53,0.89
0.28,0.43,0.83,-0.7,0.78,1.07
0.28,0.43,0.84,-0.4,1.04,0.96
0.28,0.43,0.84,-0.29,1.13,1.16
0.28,0.42,0.84,0.05,1.07,1.5
0.28,0.42,0.84,0.14,0.63,1.57
0.28,0.43,0.83,0.24,0.53,1.63
0.28,0.42,0.84,0.56,0.35,1.83
0.28,0.43,0.84,0.6,0.9,1.91
0.28,0.43,0.83,0.56,0.89,2.03
0.28,0.43,0.84,0.23,1.13,1.95
0.28,0.43,0.84,0.27,0.95,1.71
0.28,0.43,0.83,0.11,0.82,1.44
0.28,0.43,0.83,-0.11,0.76,0.95
0.28,0.43,0.84,-0.17,0.79,1.01
0.28,0.43,0.84,-0.38,0.81,0.78
0.28,0.43,0.84,-0.66,0.96,0.52
0.28,0.43,0.84,-0.6,0.92,0.15
0.28,0.43,0.83,-0.63,1.04,0.23
0.28,0.43,0.83,-0.82,0.82,0.27
0.28,0.42,0.83,-0.87,1.05,0.26
0.28,0.43,0.83,-0.93,0.87,0.43
0.28,0.42,0.84,-0.93,0.56,0.49
0.28,0.42,0.84,-0.84,0.79,0.61
0.28,0.42,0.83,-0.32,0.7,1.02
0.28,0.43,0.84,-0.03,0.73,1.31
