acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.25,0.41,0.84,1.54,0.92,1.98
0.24,0.42,0.84,1.3,0.64,1.82
0.24,0.42,0.85,1.21,0.58,1.98
0.24,0.43,0.85,1.3,1.27,1.56
0.24,0.41,0.85,0.46,1.48,1.16
0.25,0.4,0.85,0.23,0.95,0.84
0.25,0.4,0.85,0.29,0.67,0.37
0.24,0.41,0.85,0.2,0.29,0.35
0.24,0.42,0.85,0.0,0.61,0.5
0.25,0.41,0.85,0.23,0.5,0.6
0.25,0.41,0.85,0.26,0.27,0.84
0.24,0.41,0.86,0.85,0.5,1.02
0.24,0.41,0.85,1.19,0.41,1.13
0.24,0.41,0.86,1.39,0.79,1.59
0.24,0.41,0.85,0.99,0.81,1.71
0.24,0.41,0.87,0.56,0.67,1.83
0.24,0.41,0.86,0.76,0.84,2.17
0.25,0.41,0.85,0.81,1.11,1.97
0.24,0.42,0.85,0.67,1.16,2.11
0.24,0.41,0.84,1.25,1.54,2.03
0.24,0.42,0.84,1.97,1.68,2.03
0.24,0.41,0.84,2.43,2.18,1.73
0.25,0.42,0.85,1.76,2.27,1.62
0.24,0.41,0.84,2.99,1.97,1.13
0.25,0.41,0.84,3.16,1.85,1.16
0.25,0.42,0.85,2.52,2.0,0.78
0.25,0.41,0.85,2.81,1.89,-0.38
0.24,0.42,0.85,1.86,2.02,-0.35
0.23,0.42,0.84,2.29,2.23,-0.72
0.24,0.41,0.83,2.75,2.0,-0.82
0.22,0.4,0.84,4.46,0.93,-1.04
0.24,0.42,0.86,3.74,1.47,-0.78
0.24,0.42,0.86,4.12,2.29,-1.15
0.24,0.42,0.85,3.85,2.6,-1.01
0.25,0.44,0.87,1.63,2.73,-0.49
0.24,0.43,0.87,0.14,2.12,-0.24
0.24,0.42,0.86,-0.99,0.92,0.38
0.24,0.43,0.86,-2.58,-0.38,0.12
0.24,0.41,0.85,-0.72,1.57,-1.13
0.22,0.41,0.82,2.21,1.62,-2.17
0.25,0.41,0.83,4.35,2.35,-1.8
0.25,0.41,0.82,4.89,4.11,-1.62
0.22,0.42,0.82,5.85,3.51,-3.15
0.22,0.42,0.83,7.88,3.69,-2.99
0.23,0.42,0.82,9.71,3.95,-2.58
0.25,0.42,0.83,10.58,3.54,-1.25
0.26,0.44,0.86,9.16,3.76,0.53
0.26,0.44,0.84,7.05,1.63,1.31
0.24,0.44,0.85,5.56,-0.64,0.4
0.24,0.44,0.86,5.85,-2.69,-0.09
0.21,0.45,0.84,5.21,-4.27,-0.2
0.21,0.44,0.85,5.59,-5.66,-0.61
0.21,0.43,0.83,7.6,-5.11,-0.67
0.19,0.42,0.83,8.79,-4.55,0.85
0.21,0.45,0.86,7.02,-4.99,0.46
0.23,0.43,0.83,8.43,-5.48,2.92
0.29,0.41,0.78,10.81,-8.24,6.93
0.4,0.45,0.82,6.21,-2.24,7.98
0.29,0.4,0.77,4.32,-4.21,11.37
0.22,0.43,0.77,4.17,-8.69,10.55
0.2,0.47,0.8,5.19,-9.08,8.81
0.23,0.44,0.81,5.85,-11.47,13.01
0.21,0.38,0.8,11.53,-14.81,14.37
0.22,0.42,0.73,13.11,-27.3,16.32
0.29,0.47,0.76,13.28,-36.06,18.67
0.31,0.45,0.79,19.77,-36.67,18.95
0.14,0.46,0.7,17.24,-40.37,21.94
0.4,0.39,0.7,22.95,-45.05,17.02
0.23,0.41,0.74,36.0,-40.15,21.88
0.4,0.36,0.74,46.43,-51.07,26.46
0.3,0.44,0.7,48.58,-47.74,25.47
0.31,0.52,0.81,47.95,-49.07,32.55
0.43,0.52,0.86,44.61,-39.15,20.52
0.16,0.53,0.96,38.21,-27.37,19.68
0.35,0.51,0.93,37.28,-15.6,17.74
0.26,0.5,0.9,33.74,-13.08,14.67
0.27,0.49,0.89,31.28,-19.66,17.08
0.52,0.51,0.85,24.89,1.24,13.31
0.36,0.52,0.81,16.78,3.39,4.84
0.31,0.57,0.86,4.63,5.65,-1.28
0.33,0.58,0.91,-5.18,10.85,-5.79
0.45,0.58,0.88,-13.04,13.39,-16.2
0.26,0.59,0.89,-22.18,12.89,-25.89
0.2,0.56,0.9,-31.01,12.9,-32.29
0.28,0.52,0.83,-33.83,13.15,-30.87
0.4,0.49,0.77,-33.08,13.39,-27.94
0.49,0.48,0.78,-32.43,15.28,-22.18
0.51,0.48,0.81,-34.34,21.54,-21.65
0.52,0.48,0.82,-35.88,27.74,-22.61
0.46,0.48,0.78,-37.69,34.89,-22.17
0.4,0.43,0.78,-34.29,38.95,-23.13
0.28,0.42,0.76,-28.26,44.96,-20.43
0.31,0.41,0.78,-23.97,50.34,-12.99
0.27,0.4,0.75,-16.49,36.06,-12.02
0.23,0.46,0.8,-18.21,33.44,-10.49
0.26,0.46,0.82,-18.0,25.83,-13.71
0.22,0.47,0.84,-20.98,20.26,-15.33
0.25,0.45,0.84,-20.72,19.33,-12.52
0.21,0.45,0.84,-19.54,15.21,-9.77
0.19,0.46,0.87,-19.53,12.23,-4.14
0.25,0.44,0.84,-19.01,10.08,-1.85
0.24,0.46,0.79,-16.38,3.76,-1.65
0.19,0.47,0.8,-16.69,11.11,2.46
0.23,0.43,0.82,-15.77,9.34,3.66
0.26,0.43,0.83,-15.57,8.64,2.27
0.24,0.45,0.8,-13.44,9.45,3.11
0.26,0.42,0.79,-12.61,7.28,3.74
0.28,0.42,0.81,-13.97,8.87,2.12
0.27,0.44,0.81,-14.24,6.66,-0.47
0.24,0.42,0.83,-14.67,6.95,-2.5
0.23,0.41,0.83,-13.76,4.52,-3.34
0.21,0.41,0.84,-11.36,3.24,-3.05
0.21,0.4,0.82,-9.66,1.56,-3.33
0.22,0.41,0.84,-7.02,1.91,-3.21
0.22,0.42,0.84,-6.31,1.88,-2.61
0.24,0.41,0.84,-5.88,0.34,-2.17
0.24,0.41,0.83,-5.39,0.75,-2.32
0.25,0.41,0.85,-5.4,1.56,-2.26
0.24,0.41,0.86,-5.45,2.61,-1.86
0.23,0.4,0.84,-4.93,2.79,-0.76
0.22,0.41,0.85,-4.35,2.29,0.21
0.21,0.4,0.86,-2.79,2.4,0.87
0.22,0.4,0.86,-3.08,1.07,1.36
0.21,0.42,0.86,-2.03,0.43,1.44
0.21,0.42,0.86,-1.86,-0.75,1.66
0.22,0.4,0.84,-1.24,-1.59,1.83
0.23,0.41,0.85,-0.52,-1.88,2.02
0.22,0.41,0.86,1.48,0.82,2.73
0.24,0.4,0.84,1.65,-0.66,3.27
0.24,0.4,0.83,1.76,-1.5,3.65
0.25,0.4,0.84,2.61,-0.69,4.18
0.24,0.42,0.84,3.04,-0.11,3.97
0.23,0.42,0.85,2.85,0.24,3.39
0.23,0.41,0.85,2.6,-0.18,3.13
0.23,0.42,0.86,2.02,-0.24,2.85
0.23,0.42,0.86,1.6,-0.41,2.53
0.24,0.42,0.85,1.56,-0.27,2.44
0.24,0.42,0.85,0.5,0.15,2.52
0.24,0.41,0.86,0.82,-0.17,2.24
0.24,0.41,0.86,0.41,-0.58,2.72
0.24,0.42,0.85,0.58,-0.6,2.98
0.23,0.42,0.86,0.55,-0.26,2.89
0.23,0.41,0.86,0.35,-0.84,2.69
0.25,0.42,0.85,-0.17,0.44,2.79
0.25,0.42,0.85,-0.44,0.27,3.27
0.25,0.41,0.85,-0.27,-0.75,2.96
0.25,0.41,0.85,-0.73,0.76,2.72
0.24,0.42,0.85,-0.66,0.17,2.15
0.25,0.41,0.85,-1.16,0.11,1.66
0.25,0.42,0.85,-1.39,0.43,1.6
0.25,0.41,0.84,-1.76,0.5,1.65
0.25,0.42,0.85,-1.97,0.82,1.15
0.25,0.41,0.85,-1.76,1.11,1.13
0.25,0.42,0.85,-2.02,1.15,0.76
0.24,0.41,0.85,-1.82,1.34,0.9
0.24,0.41,0.85,-2.02,1.31,0.89
0.24,0.41,0.86,-1.82,1.74,0.85
0.24,0.41,0.86,-1.65,2.12,0.5
0.24,0.41,0.86,-1.31,2.23,0.89
0.24,0.41,0.85,-1.5,2.93,0.98
0.24,0.4,0.86,-2.08,2.9,1.1
0.24,0.4,0.86,-2.34,2.14,0.9
0.23,0.41,0.86,-1.79,2.78,0.61
0.23,0.41,0.86,-1.45,2.37,0.5
0.23,0.41,0.85,-1.36,2.38,1.16
0.23,0.41,0.85,-1.57,3.34,1.69
0.24,0.4,0.86,-2.17,3.51,1.65
0.24,0.4,0.86,-3.07,3.01,1.25
0.24,0.38,0.87,-2.89,1.83,0.67
0.24,0.39,0.86,-2.05,0.81,-0.06
0.23,0.41,0.86,-1.4,0.26,-0.14
0.24,0.41,0.86,-1.51,0.44,-0.02
0.24,0.42,0.85,-1.5,1.11,-0.27
0.24,0.41,0.85,-1.42,1.31,-0.64
0.25,0.41,0.86,-1.54,1.37,-1.1
0.23,0.4,0.86,-1.3,1.24,-1.39
0.24,0.4,0.86,-0.98,1.1,-1.48
0.24,0.4,0.86,-0.82,1.44,-1.31
0.23,0.4,0.86,-0.53,1.34,-1.04
0.23,0.41,0.86,-0.52,1.1,-0.23
0.23,0.41,0.86,-0.79,1.4,0.17
0.23,0.4,0.86,-0.81,1.1,0.24
0.22,0.4,0.86,-0.27,1.44,0.34
0.23,0.4,0.86,-0.23,1.33,0.73
0.23,0.4,0.86,0.15,1.24,1.16
0.24,0.4,0.86,0.56,1.21,1.71
0.24,0.4,0.86,0.67,0.98,1.66
0.23,0.39,0.88,0.58,0.66,1.82
0.24,0.4,0.85,0.85,0.44,1.6
0.23,0.41,0.86,0.64,0.66,1.74
0.24,0.42,0.86,0.64,0.09,1.85
0.23,0.41,0.84,0.46,0.69,2.02
0.23,0.41,0.85,0.2,1.08,2.08
0.24,0.4,0.86,-0.02,1.25,1.65
0.23,0.4,0.87,-0.44,1.15,1.34
0.23,0.4,0.86,-0.64,0.7,0.85
0.23,0.4,0.86,-0.43,0.6,1.01
0.23,0.41,0.85,-0.75,0.56,0.82
0.24,0.4,0.86,-0.76,0.75,0.58
0.23,0.41,0.87,-0.92,0.5,0.72
0.24,0.4,0.85,-0.72,0.84,0.76
0.24,0.4,0.86,-0.69,0.73,1.01
0.24,0.4,0.86,-0.43,1.15,1.37
0.23,0.39,0.86,-0.35,1.18,1.69
0.23,0.4,0.86,0.05,1.56,2.09
0.24,0.39,0.86,0.31,1.48,2.52
0.23,0.4,0.86,0.17,1.77,2.89
0.23,0.4,0.87,0.08,1.97,2.69
0.22,0.4,0.85,0.17,1.62,2.55
0.23,0.41,0.88,0.08,1.31,2.05
0.23,0.4,0.87,0.05,1.24,2.15
0.24,0.4,0.86,-0.14,1.27,1.92
0.23,0.4,0.86,-0.12,0.99,1.5
0.24,0.4,0.85,-0.03,0.98,1.48
0.23,0.4,0.86,0.02,1.1,1.25
0.24,0.4,0.86,-0.06,1.31,0.89
0.24,0.41,0.86,-0.06,1.22,0.7
0.23,0.4,0.86,0.09,1.11,0.46
0.23,0.4,0.86,0.46,1.11,0.55
0.23,0.4,0.86,0.56,1.11,0.47
0.24,0.41,0.86,0.41,1.21,0.31
0.23,0.4,0.86,0.44,0.95,0.49
0.24,0.4,0.86,0.63,1.07,0.44
0.23,0.4,0.86,0.7,0.73,0.34
0.23,0.4,0.86,0.79,1.07,0.66
