acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.27,0.43,0.85,1.69,-2.81,3.95
0.27,0.42,0.84,1.13,-1.65,4.02
0.27,0.41,0.84,1.51,-1.44,4.02
0.28,0.42,0.83,0.44,-1.08,3.83
0.28,0.42,0.83,0.7,-0.9,2.75
0.27,0.42,0.85,0.15,-0.41,1.02
0.26,0.42,0.85,-0.47,-0.61,-0.23
0.26,0.42,0.86,-0.87,-0.79,-1.18
0.27,0.42,0.84,-1.08,0.15,-1.76
0.27,0.41,0.85,-1.45,-0.4,-1.79
0.28,0.42,0.86,-1.19,1.18,-2.0
0.28,0.41,0.83,-1.89,-1.19,-1.47
0.27,0.41,0.85,-1.15,-0.37,-0.63
0.28,0.4,0.85,-0.43,0.43,0.46
0.27,0.4,0.85,-0.56,0.49,1.28
0.28,0.4,0.86,-0.58,1.3,1.77
0.27,0.4,0.85,-0.93,1.31,1.6
0.27,0.4,0.86,-0.84,1.36,1.66
0.27,0.4,0.85,-0.52,0.99,1.54
0.26,0.42,0.85,-1.07,0.72,1.74
0.26,0.42,0.86,-1.73,5.71,2.09
0.26,0.41,0.83,-0.95,0.84,1.97
0.26,0.41,0.85,-1.82,1.39,1.92
0.27,0.41,0.85,-1.92,1.4,1.65
0.27,0.41,0.85,-1.82,0.73,1.19
0.26,0.41,0.86,-1.13,3.37,0.85
0.26,0.41,0.83,-2.82,-0.34,0.81
0.26,0.41,0.85,-1.34,0.67,0.6
0.26,0.41,0.86,-1.65,0.58,0.43
0.26,0.4,0.85,-1.53,0.89,0.69
0.26,0.39,0.84,-1.4,0.61,1.05
0.27,0.41,0.85,-0.64,0.82,1.19
0.26,0.4,0.85,-0.96,1.11,1.27
0.25,0.4,0.85,-0.44,0.53,1.1
0.25,0.4,0.86,-0.23,0.53,1.01
0.26,0.4,0.87,0.26,5.57,1.04
0.26,0.4,0.86,0.14,0.72,1.15
0.26,0.41,0.84,0.05,-0.06,0.79
0.26,0.41,0.85,-0.08,-0.12,0.73
0.26,0.41,0.85,0.29,-0.11,1.13
0.27,0.42,0.85,0.99,3.65,1.54
0.26,0.4,0.84,1.1,0.55,1.88
0.27,0.41,0.84,0.76,0.32,2.06
0.27,0.4,0.86,0.44,0.69,2.15
0.26,0.41,0.85,0.58,0.32,1.68
0.27,0.41,0.85,0.52,0.09,1.51
0.27,0.41,0.84,0.46,0.26,1.36
0.27,0.4,0.85,0.27,0.0,0.9
0.26,0.41,0.85,-0.02,0.55,0.67
0.26,0.41,0.86,0.05,0.5,0.73
0.27,0.41,0.86,0.29,0.44,0.67
0.26,0.41,0.86,-0.03,0.58,1.05
0.26,0.41,0.86,-0.21,0.58,1.08
0.26,0.41,0.86,0.08,0.31,1.08
0.26,0.4,0.84,0.05,0.5,1.47
0.26,0.4,0.85,0.53,0.63,1.73
0.26,0.4,0.85,0.55,0.96,1.8
0.27,0.4,0.85,0.27,0.87,2.03
0.27,0.41,0.85,0.21,0.81,1.95
0.27,0.4,0.85,0.17,0.96,1.92
0.27,0.41,0.84,-0.26,1.04,2.09
0.27,0.41,0.84,-0.34,0.92,2.15
0.27,0.4,0.85,-0.53,0.99,2.37
0.26,0.41,0.85,-0.66,1.39,2.05
0.26,0.4,0.85,-0.64,1.15,1.54
0.27,0.4,0.85,-0.81,1.15,1.33
0.26,0.4,0.85,-0.98,1.51,1.07
0.27,0.4,0.86,-1.16,1.19,0.93
0.26,0.41,0.86,-1.1,0.84,0.46
0.26,0.41,0.86,-1.31,1.07,0.24
0.26,0.4,0.85,-0.9,0.92,0.31
0.26,0.4,0.86,-0.69,1.31,0.35
0.26,0.4,0.85,-0.58,1.25,0.89
0.26,0.4,0.85,-0.31,1.22,0.85
0.26,0.4,0.87,0.46,1.65,1.3
0.26,0.4,0.85,0.14,1.3,1.39
0.26,0.4,0.86,-0.23,0.73,1.34
0.27,0.4,0.84,0.27,0.41,1.48
0.26,0.41,0.85,0.66,0.76,1.69
0.26,0.41,0.85,0.61,0.24,1.71
0.27,0.4,0.85,0.78,0.35,2.66
0.27,0.4,0.85,0.63,1.19,3.01
0.27,0.39,0.86,-0.12,1.73,3.04
0.27,0.39,0.86,-0.21,1.39,2.49
0.26,0.39,0.87,-0.18,0.49,1.3
0.26,0.41,0.86,0.24,-0.47,1.04
0.26,0.41,0.84,0.18,-0.17,0.95
0.27,0.42,0.84,0.05,-0.21,1.15
0.26,0.42,0.84,-0.12,0.12,1.37
0.27,0.41,0.84,-0.43,0.38,1.16
0.27,0.4,0.84,-0.17,0.66,0.79
0.26,0.4,0.84,0.14,0.58,0.38
0.26,0.4,0.85,0.64,0.99,-0.49
0.25,0.4,0.85,1.53,1.44,-1.71
0.26,0.4,0.85,2.75,1.69,-2.96
0.25,0.39,0.85,3.69,1.31,-4.46
0.26,0.41,0.86,3.59,0.87,-4.46
0.26,0.41,0.86,3.59,0.79,-3.15
