acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.26,0.41,0.85,0.43,0.08,0.55
0.26,0.41,0.85,0.34,0.18,0.63
0.26,0.41,0.85,0.34,0.09,0.79
0.25,0.41,0.85,0.52,0.24,1.22
0.26,0.4,0.86,0.66,0.49,1.36
0.25,0.4,0.86,1.01,0.66,1.86
0.26,0.4,0.85,1.11,0.61,1.95
0.26,0.4,0.85,1.24,0.67,2.29
0.25,0.4,0.85,1.36,0.78,2.37
0.26,0.41,0.85,1.44,0.92,2.37
0.25,0.41,0.85,1.39,1.28,2.47
0.25,0.41,0.85,1.36,1.04,2.34
0.25,0.41,0.86,1.08,1.25,2.0
0.25,0.41,0.85,0.72,1.31,1.88
0.25,0.41,0.85,0.75,1.31,1.59
0.25,0.4,0.85,0.52,1.08,1.15
0.26,0.41,0.86,0.38,0.61,0.72
0.25,0.41,0.84,0.2,0.96,0.37
0.25,0.41,0.84,0.12,0.78,0.17
0.26,0.41,0.84,0.09,0.61,0.15
0.26,0.41,0.85,0.02,0.87,0.21
0.25,0.4,0.84,0.02,0.7,0.09
0.26,0.4,0.86,-0.26,0.73,0.31
0.25,0.4,0.86,0.08,0.84,0.26
0.25,0.41,0.85,0.0,0.81,0.69
0.25,0.4,0.85,0.38,0.81,0.79
0.26,0.4,0.85,0.64,1.08,0.9
0.26,0.41,0.85,0.44,1.37,1.19
0.25,0.4,0.85,0.5,1.34,1.4
0.25,0.41,0.85,0.41,1.21,1.48
0.26,0.41,0.86,0.58,1.08,1.53
0.25,0.41,0.85,0.2,1.21,1.48
0.26,0.41,0.85,0.11,1.16,1.85
0.25,0.41,0.84,0.0,1.15,1.68
0.26,0.41,0.85,0.17,1.11,1.53
0.25,0.41,0.85,0.44,1.1,1.42
0.25,0.41,0.85,0.47,1.31,1.19
0.25,0.41,0.84,1.05,1.37,0.89
0.26,0.41,0.85,1.5,1.19,1.04
0.25,0.41,0.85,1.18,1.53,0.78
0.25,0.41,0.84,0.32,-0.18,0.37
0.25,0.4,0.86,1.48,0.52,0.26
0.26,0.41,0.86,1.19,0.52,0.84
0.25,0.41,0.86,0.67,0.93,0.43
0.25,0.41,0.86,0.61,0.98,0.44
0.25,0.4,0.85,0.58,0.82,0.61
0.25,0.41,0.85,0.76,1.1,0.93
0.26,0.41,0.85,0.53,1.13,0.96
0.25,0.41,0.85,0.7,0.73,0.92
0.25,0.41,0.85,0.93,0.61,1.15
0.25,0.41,0.84,1.02,0.76,1.21
0.25,0.41,0.85,1.16,1.22,1.13
0.25,0.4,0.83,2.14,1.08,0.78
0.25,0.41,0.85,2.23,0.64,0.67
0.26,0.41,0.86,2.79,1.44,0.93
0.24,0.4,0.83,3.5,1.25,-0.63
0.24,0.42,0.83,3.79,1.73,-1.33
0.23,0.41,0.83,5.36,1.13,-1.97
0.23,0.39,0.82,9.8,-0.18,-0.73
0.25,0.4,0.84,12.56,2.72,1.1
0.27,0.42,0.87,12.0,5.05,1.34
0.27,0.42,0.86,10.32,6.96,-0.69
0.26,0.41,0.87,8.79,4.18,-2.61
0.26,0.42,0.87,8.67,4.21,-4.93
0.25,0.42,0.83,9.77,2.85,-4.7
0.26,0.44,0.84,10.26,2.58,-3.21
0.26,0.45,0.84,9.89,4.66,-2.67
0.26,0.43,0.82,11.68,5.34,-1.68
0.27,0.44,0.84,10.47,4.49,-2.24
0.24,0.44,0.86,8.11,4.85,-4.0
0.23,0.44,0.86,7.36,3.79,-4.84
0.22,0.44,0.85,6.85,2.75,-4.37
0.22,0.44,0.84,7.18,2.14,-4.82
0.23,0.43,0.83,6.66,0.52,-5.34
0.25,0.44,0.84,6.32,0.21,-4.43
0.26,0.45,0.85,5.51,0.26,-3.86
0.25,0.44,0.83,4.93,-0.41,-3.85
0.24,0.44,0.82,5.02,-1.33,-3.07
0.26,0.45,0.84,3.5,-3.02,-2.73
0.25,0.44,0.85,2.56,-3.34,-3.07
0.24,0.44,0.84,1.88,-3.34,-4.11
0.22,0.44,0.83,3.16,-3.63,-4.47
0.22,0.41,0.8,6.06,-4.24,-1.73
0.28,0.43,0.79,8.55,-4.99,6.52
0.31,0.44,0.8,9.63,-2.47,11.54
0.31,0.44,0.81,7.59,-8.69,13.86
0.27,0.46,0.78,0.46,-2.76,10.21
0.18,0.42,0.76,3.39,-9.76,12.64
0.17,0.41,0.79,5.68,-11.11,15.25
0.2,0.44,0.78,9.62,-18.87,17.37
0.24,0.47,0.76,11.98,-22.79,21.33
0.3,0.47,0.76,12.02,-26.43,23.53
0.24,0.43,0.75,18.95,-26.85,28.08
0.34,0.41,0.81,20.75,-32.76,35.16
0.28,0.46,0.71,27.62,-39.54,38.05
0.3,0.47,0.9,33.11,-32.99,39.34
0.31,0.47,0.73,35.11,-33.15,30.29
0.21,0.47,0.83,37.73,-48.08,31.86
0.41,0.46,0.84,32.02,-30.27,25.8
0.26,0.54,0.86,29.37,-25.86,17.31
0.19,0.52,0.88,28.05,-21.45,17.04
0.45,0.48,0.93,26.75,-16.63,15.83
0.35,0.5,0.79,19.59,-10.15,10.66
0.27,0.53,0.82,13.59,-15.63,7.15
0.26,0.51,0.87,11.66,-4.15,6.26
0.31,0.53,0.92,4.99,0.75,0.09
0.41,0.52,0.87,1.98,4.21,-10.18
0.24,0.5,0.85,-5.24,0.05,-16.84
0.22,0.54,0.91,-12.98,1.91,-25.54
0.22,0.53,0.92,-20.6,5.56,-33.3
0.29,0.5,0.86,-19.57,6.49,-31.21
0.45,0.47,0.85,-18.81,10.5,-29.54
0.47,0.43,0.79,-16.23,18.67,-27.05
0.43,0.44,0.79,-12.75,19.82,-22.52
0.41,0.47,0.79,-13.39,31.11,-17.62
0.37,0.48,0.78,-15.69,34.78,-15.02
0.36,0.51,0.75,-18.09,36.06,-16.93
0.39,0.52,0.69,-22.46,32.9,-18.24
0.28,0.52,0.7,-23.91,21.95,-21.74
0.27,0.5,0.75,-24.67,18.4,-22.24
0.27,0.44,0.82,-21.54,18.23,-20.98
0.22,0.43,0.84,-22.21,16.35,-13.77
0.24,0.4,0.86,-18.52,13.37,-8.56
0.28,0.43,0.86,-17.13,7.1,-1.02
0.35,0.42,0.83,-16.85,9.6,-0.49
0.28,0.47,0.79,-16.99,1.71,3.13
0.22,0.48,0.79,-16.67,5.04,6.9
0.27,0.45,0.81,-17.01,4.15,6.81
0.29,0.45,0.8,-16.29,8.31,3.89
0.26,0.45,0.77,-13.05,6.87,4.23
0.26,0.45,0.8,-12.0,9.51,6.08
0.29,0.43,0.82,-10.29,6.18,6.49
0.29,0.44,0.82,-11.08,9.42,5.62
0.28,0.44,0.81,-12.6,6.63,3.57
0.26,0.44,0.83,-12.79,5.6,4.7
0.27,0.43,0.84,-11.07,5.13,4.79
0.27,0.43,0.83,-8.95,4.96,4.7
0.26,0.43,0.83,-8.32,3.13,4.58
0.24,0.43,0.83,-7.28,2.61,4.05
0.24,0.42,0.83,-5.91,1.59,3.76
0.24,0.43,0.84,-5.01,2.6,3.68
0.25,0.43,0.83,-4.2,1.3,2.95
0.25,0.42,0.85,-4.81,5.18,2.52
0.25,0.42,0.82,-7.04,-0.66,2.43
0.25,0.42,0.84,-4.64,0.34,1.65
0.24,0.43,0.84,-5.13,2.47,2.21
0.25,0.42,0.85,-4.12,2.79,1.6
0.26,0.41,0.83,-2.6,2.03,0.79
0.26,0.42,0.85,-2.63,3.31,0.63
0.26,0.41,0.84,-3.47,2.63,0.87
0.27,0.4,0.84,-1.98,2.6,0.67
0.28,0.41,0.81,-1.79,-1.3,0.98
0.27,0.43,0.82,-0.66,-0.61,1.36
0.27,0.42,0.82,0.66,2.9,1.86
0.27,0.43,0.82,-0.85,0.32,2.2
0.28,0.43,0.83,0.38,1.16,2.0
0.27,0.43,0.84,0.17,2.21,1.94
0.27,0.42,0.84,-0.08,2.26,1.6
0.25,0.42,0.84,0.26,1.91,0.9
0.25,0.42,0.85,-0.06,1.39,0.03
0.25,0.42,0.85,-0.37,1.27,0.08
0.25,0.42,0.85,-0.41,0.95,0.43
0.26,0.42,0.85,-0.89,1.07,0.75
0.26,0.42,0.84,-0.61,1.19,1.1
0.26,0.42,0.85,-0.38,1.56,1.68
0.26,0.42,0.85,0.02,1.65,2.08
0.26,0.41,0.85,-0.38,1.3,1.89
0.25,0.41,0.84,0.29,2.56,1.92
0.26,0.41,0.83,0.4,0.67,1.68
0.26,0.42,0.85,-0.61,0.64,1.24
0.26,0.42,0.85,-0.72,0.79,0.85
0.25,0.42,0.84,0.29,3.08,0.93
0.27,0.43,0.84,0.06,0.34,1.37
0.26,0.42,0.84,-1.45,0.58,1.08
0.26,0.41,0.85,-1.94,1.16,1.21
0.25,0.41,0.84,-1.63,0.46,1.15
0.26,0.41,0.84,-1.65,0.31,0.81
0.26,0.43,0.84,-1.68,0.41,0.75
0.26,0.41,0.84,-1.37,0.41,1.05
0.26,0.42,0.85,-1.19,0.02,0.84
0.26,0.42,0.85,-1.15,0.06,0.82
0.25,0.41,0.85,-0.72,0.18,1.04
0.26,0.41,0.84,-0.4,0.27,1.16
0.26,0.42,0.85,-0.14,0.55,1.3
0.26,0.41,0.85,-0.69,0.63,1.44
0.26,0.41,0.85,-0.98,0.14,1.68
0.26,0.41,0.85,-0.81,0.12,1.56
0.27,0.42,0.85,-0.89,0.18,1.8
0.26,0.41,0.84,-0.75,0.78,1.91
0.26,0.42,0.84,-0.46,0.55,1.65
0.26,0.42,0.85,-0.34,0.44,1.63
0.26,0.41,0.86,-0.85,0.38,1.44
0.26,0.41,0.85,-0.32,0.55,1.5
0.26,0.42,0.85,-0.49,0.55,1.37
0.26,0.42,0.85,-0.52,0.14,1.13
0.26,0.42,0.85,-0.64,0.6,1.13
0.27,0.42,0.87,0.67,8.02,1.05
0.26,0.41,0.81,-0.89,-0.79,1.16
0.27,0.41,0.85,-0.96,0.15,0.9
0.26,0.42,0.84,-1.42,0.58,1.27
0.27,0.42,0.85,-0.95,0.38,1.4
0.26,0.41,0.86,-0.81,0.21,1.63
0.26,0.41,0.84,-0.66,0.05,1.33
0.26,0.41,0.84,-0.31,0.6,0.98
0.26,0.41,0.85,0.08,0.87,0.84
0.26,0.42,0.85,-0.08,0.87,0.98
0.27,0.42,0.85,-0.12,0.93,1.05
0.26,0.41,0.84,-0.05,1.16,1.25
0.26,0.42,0.85,0.18,1.21,1.39
0.25,0.41,0.85,0.08,1.11,1.42
0.25,0.42,0.85,0.14,1.13,1.5
0.25,0.41,0.85,-0.08,0.66,1.79
0.26,0.41,0.84,0.14,0.44,1.62
0.26,0.41,0.84,0.26,0.63,1.31
0.25,0.41,0.83,0.08,0.56,1.16
0.26,0.41,0.84,1.83,2.14,1.3
0.27,0.42,0.84,0.43,1.07,1.25
0.26,0.41,0.85,0.17,1.15,1.1
0.26,0.42,0.85,0.05,1.31,0.64
0.26,0.42,0.84,-0.37,1.11,0.79
0.26,0.41,0.85,-0.47,1.28,0.55
0.26,0.42,0.85,-0.43,1.18,0.4
0.26,0.41,0.85,-0.31,1.54,0.63
0.26,0.41,0.86,-0.75,2.06,0.93
0.26,0.4,0.84,-1.24,1.11,0.81
0.25,0.41,0.86,-1.08,0.95,1.05
0.24,0.42,0.84,-0.79,0.63,1.28
0.25,0.41,0.84,-0.37,0.03,1.66
0.26,0.41,0.85,-0.23,0.21,2.41
0.26,0.4,0.86,-0.09,1.05,2.99
0.26,0.4,0.86,-0.76,1.57,2.76
0.26,0.4,0.85,-1.04,1.5,1.77
0.26,0.4,0.85,-0.93,0.21,0.6
0.27,0.42,0.85,0.64,2.99,0.29
0.27,0.43,0.82,-1.88,-0.52,0.75
0.27,0.43,0.83,-0.18,-0.24,0.99
0.27,0.43,0.84,-0.69,0.52,1.33
0.27,0.42,0.84,-0.37,0.87,0.96
0.27,0.42,0.84,-0.09,1.54,0.15
0.26,0.41,0.85,0.2,1.63,0.09
0.26,0.41,0.85,0.41,1.68,-0.08
0.25,0.41,0.86,0.32,1.63,0.14
0.25,0.4,0.85,0.66,1.4,0.29
0.25,0.41,0.85,0.56,1.36,0.79
0.25,0.41,0.85,1.16,1.36,1.4
0.25,0.42,0.85,1.25,1.05,2.08
0.26,0.41,0.85,1.45,1.18,2.52
0.26,0.41,0.85,1.59,1.21,2.76
0.26,0.41,0.85,0.96,1.05,2.92
0.26,0.41,0.86,0.96,0.95,2.81
0.26,0.41,0.85,0.31,0.82,1.94
0.25,0.41,0.85,0.44,0.63,1.39
