acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.59,0.7,0.36,2.79,4.64,-0.41
-0.59,0.7,0.36,3.02,6.18,-0.64
-0.6,0.7,0.37,3.48,7.27,-1.04
-0.6,0.7,0.37,3.39,7.08,-1.63
-0.6,0.69,0.36,4.06,7.01,-1.24
-0.6,0.7,0.35,5.07,8.2,-0.66
-0.59,0.69,0.36,5.54,9.6,0.49
-0.59,0.7,0.37,6.85,11.71,-0.27
-0.59,0.71,0.36,8.17,10.41,-1.91
-0.6,0.71,0.36,10.49,7.31,-1.91
-0.61,0.72,0.34,11.39,3.25,-2.02
-0.63,0.72,0.33,12.2,0.18,-5.31
-0.63,0.72,0.36,8.31,-1.51,-6.34
-0.61,0.73,0.38,1.76,-3.48,-5.4
-0.59,0.68,0.38,-0.18,-3.47,-5.4
-0.58,0.66,0.35,0.58,-2.0,-4.4
-0.58,0.67,0.36,1.05,0.38,-3.1
-0.57,0.69,0.37,1.57,4.11,-3.59
-0.58,0.69,0.36,1.34,8.03,-2.76
-0.59,0.7,0.36,-0.23,8.35,-1.47
-0.58,0.71,0.36,0.11,8.53,1.04
-0.57,0.71,0.36,-0.44,8.63,3.63
-0.57,0.7,0.38,-1.11,7.4,5.65
-0.58,0.7,0.37,-1.68,6.72,7.73
-0.58,0.69,0.36,-2.32,6.17,10.7
-0.58,0.69,0.36,-4.09,7.24,12.58
-0.6,0.68,0.35,-4.2,5.39,12.23
-0.58,0.67,0.34,-6.09,5.89,12.17
-0.59,0.66,0.35,-5.89,3.24,12.44
-0.56,0.68,0.37,-7.02,2.31,16.15
-0.81,0.91,0.91,-18.38,-22.0,18.24
-0.57,0.57,0.12,1.37,-8.35,-3.71
-0.62,0.64,0.34,-6.7,-29.74,10.52
-0.57,0.75,0.35,-2.27,-18.08,7.54
-0.58,0.7,0.31,-0.72,-7.86,1.34
-0.59,0.66,0.28,-4.72,-11.57,0.23
-0.56,0.66,0.3,-8.0,-20.23,5.22
-0.53,0.66,0.27,-11.59,-33.69,9.59
-0.56,0.66,0.32,-17.57,-48.41,17.28
-0.55,0.7,0.38,-16.21,-49.89,27.22
-0.6,0.67,0.44,-18.05,-49.01,38.98
-0.46,0.67,0.29,-18.72,-34.69,43.19
-0.56,0.7,0.53,-20.55,-31.02,66.12
-0.43,0.71,0.42,-18.46,-18.18,71.31
-0.61,0.76,0.57,-17.56,-18.24,77.91
-0.56,0.73,0.42,-7.57,-18.61,76.31
-0.54,0.73,0.39,-6.92,-19.74,75.6
-0.56,0.86,0.55,-14.43,-11.18,73.19
-0.57,0.81,0.38,-10.46,-6.58,56.82
-0.54,0.76,0.38,-10.72,-3.48,49.86
-0.48,0.89,0.6,-13.63,-2.38,41.24
-0.47,0.81,0.44,-11.51,-3.94,25.89
-0.53,0.77,0.39,-11.02,-8.49,14.05
-0.5,0.87,0.56,-13.97,-8.9,9.24
-0.5,0.79,0.44,-9.13,-3.24,0.31
-0.51,0.77,0.4,-5.21,2.52,-8.23
-0.52,0.77,0.43,-3.88,5.21,-15.85
-0.57,0.82,0.47,-3.04,6.63,-26.72
-0.56,0.84,0.47,-1.63,5.94,-40.29
-0.57,0.82,0.43,4.02,8.31,-51.5
-0.54,0.78,0.48,8.26,10.47,-50.52
-0.46,0.74,0.55,13.37,16.81,-39.21
-0.48,0.77,0.56,17.13,28.27,-36.76
-0.53,0.8,0.52,22.7,32.03,-38.82
-0.47,0.79,0.42,26.2,36.11,-41.79
-0.43,0.79,0.36,27.62,36.58,-42.67
-0.4,0.78,0.34,24.05,29.95,-39.3
-0.43,0.76,0.38,19.53,16.24,-31.63
-0.48,0.71,0.38,16.03,4.84,-27.82
-0.5,0.67,0.42,12.58,-3.56,-22.87
-0.57,0.67,0.45,7.05,-6.08,-21.08
-0.57,0.67,0.42,5.37,1.4,-22.75
-0.55,0.68,0.44,3.68,8.81,-21.8
-0.54,0.7,0.41,-0.38,9.15,-18.95
-0.52,0.75,0.41,-3.98,4.35,-14.98
-0.52,0.75,0.37,-5.85,-3.85,-13.28
-0.53,0.74,0.38,-3.6,-6.31,-13.89
-0.55,0.72,0.36,-3.19,-7.3,-13.69
-0.58,0.7,0.39,-5.4,-8.7,-10.96
-0.54,0.7,0.42,-5.34,-6.18,-7.88
-0.54,0.65,0.4,-3.91,-5.59,-6.44
-0.55,0.68,0.44,-2.11,-3.69,-4.2
-0.54,0.68,0.4,0.32,2.09,-3.48
-0.57,0.68,0.4,1.02,4.93,-2.63
-0.57,0.69,0.4,1.04,6.17,-1.28
-0.58,0.68,0.39,1.24,4.92,-0.06
-0.58,0.69,0.39,1.3,2.05,1.54
-0.58,0.69,0.39,0.53,0.38,2.37
-0.59,0.69,0.37,0.26,0.26,2.0
-0.59,0.68,0.39,0.52,1.37,1.74
-0.58,0.69,0.39,-0.32,0.84,2.03
-0.58,0.7,0.39,-0.4,-0.18,2.5
-0.58,0.69,0.39,-0.08,-1.63,2.06
-0.61,0.68,0.37,0.82,-1.51,1.51
-0.6,0.68,0.38,0.56,0.11,2.58
-0.59,0.69,0.38,-0.29,2.56,2.84
-0.59,0.69,0.38,-0.5,3.95,2.61
-0.59,0.69,0.39,-0.56,2.79,1.85
-0.58,0.69,0.41,-0.06,2.69,1.3
-0.58,0.7,0.41,0.05,2.56,0.6
-0.57,0.7,0.42,-0.5,3.3,0.0
-0.56,0.7,0.41,-0.34,4.21,-0.23
-0.57,0.7,0.41,-0.43,2.96,-0.2
-0.56,0.7,0.4,-0.27,2.26,0.14
-0.57,0.7,0.41,-0.38,1.82,0.14
-0.56,0.7,0.4,-0.69,1.76,-0.35
-0.57,0.69,0.4,-0.6,1.51,-0.11
-0.57,0.71,0.41,-0.31,1.53,0.26
-0.57,0.71,0.4,-0.35,0.92,-0.02
-0.57,0.7,0.4,0.27,0.84,-0.35
-0.55,0.71,0.4,0.56,1.47,-0.09
-0.56,0.71,0.4,0.46,1.16,0.7
-0.57,0.7,0.39,1.11,0.81,0.99
-0.57,0.7,0.41,0.64,0.05,1.37
-0.57,0.7,0.41,0.12,0.21,1.11
-0.57,0.7,0.41,-0.18,0.93,1.16
-0.59,0.69,0.4,-0.09,2.02,0.92
-0.59,0.69,0.4,0.12,3.36,0.72
-0.58,0.69,0.39,0.5,4.23,0.63
-0.58,0.69,0.4,0.46,4.26,0.85
-0.57,0.7,0.4,-0.15,3.18,1.01
-0.56,0.71,0.41,-0.23,2.21,1.74
-0.57,0.7,0.4,-0.21,2.49,1.74
-0.57,0.7,0.4,-0.31,1.97,1.77
-0.58,0.7,0.4,-0.47,2.58,1.39
-0.58,0.7,0.41,-0.63,2.63,1.65
-0.57,0.7,0.41,-0.18,2.81,1.98
-0.58,0.7,0.4,0.09,1.56,1.79
-0.57,0.71,0.41,0.11,1.02,1.88
-0.58,0.7,0.4,0.31,0.52,2.02
-0.58,0.7,0.4,0.52,1.42,1.85
-0.57,0.7,0.39,1.04,2.7,1.66
-0.58,0.7,0.39,0.64,2.72,2.12
-0.58,0.7,0.4,0.63,2.0,2.38
-0.57,0.7,0.4,0.84,1.15,2.44
-0.57,0.7,0.39,0.85,0.64,2.47
-0.57,0.69,0.4,0.67,1.19,2.81
-0.57,0.7,0.4,0.32,1.47,3.3
-0.57,0.7,0.4,0.26,2.03,2.79
-0.57,0.7,0.39,0.66,1.83,2.9
-0.57,0.7,0.39,0.93,2.14,3.45
-0.57,0.7,0.4,0.87,2.27,3.42
-0.57,0.7,0.4,1.11,2.32,3.3
-0.57,0.69,0.39,1.66,3.3,3.63
-0.56,0.7,0.39,1.79,3.6,4.03
-0.56,0.7,0.39,2.64,5.45,4.29
-0.57,0.7,0.39,2.66,6.12,4.05
-0.58,0.72,0.38,2.4,5.83,3.42
-0.58,0.72,0.39,1.54,4.56,2.52
-0.58,0.72,0.39,0.98,3.08,1.5
-0.58,0.7,0.38,1.18,3.18,1.95
-0.58,0.71,0.39,0.37,3.79,2.44
-0.58,0.72,0.41,-1.05,3.54,2.4
-0.58,0.71,0.4,-1.16,2.85,1.74
-0.57,0.7,0.38,0.02,3.04,1.8
-0.57,0.71,0.39,0.31,3.45,2.69
-0.57,0.71,0.4,-0.55,3.48,3.34
-0.57,0.7,0.4,-0.43,4.08,3.37
-0.57,0.71,0.39,-0.73,2.6,3.62
-0.57,0.71,0.38,-0.49,1.91,3.15
-0.58,0.7,0.38,-0.24,3.15,3.13
-0.58,0.71,0.39,-0.81,3.88,3.86
-0.58,0.71,0.39,-1.05,4.58,3.28
-0.58,0.7,0.39,-1.31,3.91,2.0
-0.58,0.69,0.4,-1.24,2.93,1.6
-0.58,0.7,0.4,-1.04,2.24,0.85
-0.57,0.71,0.39,-1.59,1.59,-0.47
-0.57,0.7,0.37,-0.72,1.6,-0.55
-0.57,0.71,0.38,-0.78,1.98,-0.17
-0.56,0.72,0.4,-0.78,2.35,-0.34
-0.57,0.72,0.39,-0.99,1.05,-0.75
-0.57,0.71,0.39,-0.56,0.09,-1.07
-0.56,0.71,0.38,-0.27,-0.35,-1.11
-0.57,0.71,0.38,1.01,1.16,-0.44
-0.57,0.71,0.39,2.02,3.11,-0.03
-0.59,0.72,0.38,1.48,3.83,-0.61
-0.59,0.7,0.38,0.29,3.3,-0.38
-0.6,0.69,0.39,-0.37,3.68,-0.56
-0.61,0.71,0.39,-1.76,1.92,-1.79
-0.61,0.71,0.38,-2.21,0.38,-3.31
-0.61,0.7,0.38,-2.23,-0.76,-4.06
-0.6,0.69,0.39,-2.2,-1.65,-4.24
