acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.49,0.55,0.8,7.83,14.66,0.49
0.24,0.4,0.69,16.61,5.45,1.36
0.52,0.5,0.79,21.48,10.64,13.28
0.36,0.53,0.75,17.63,11.92,11.65
0.33,0.49,0.76,21.13,7.57,16.84
0.34,0.48,0.66,28.35,0.95,23.11
0.28,0.48,0.6,37.47,-7.31,26.09
0.37,0.52,0.6,48.47,-23.04,16.93
0.54,0.55,0.84,49.47,-22.73,30.89
0.25,0.48,0.7,64.63,-35.69,24.85
0.36,0.4,0.65,73.71,-26.46,17.79
0.24,0.46,0.75,83.36,-41.82,16.46
0.51,0.46,0.8,90.5,-12.38,20.79
0.44,0.6,0.76,90.24,-14.38,17.97
0.37,0.56,0.78,89.11,-3.94,11.48
0.54,0.56,0.73,84.67,-3.34,15.33
0.46,0.7,0.71,73.5,0.63,11.39
0.37,0.68,0.78,62.72,3.37,8.2
0.38,0.67,0.69,56.31,4.75,0.29
0.43,0.66,0.69,51.21,5.21,1.19
0.44,0.69,0.66,41.47,6.37,-3.65
0.41,0.69,0.71,30.7,8.26,-7.51
0.41,0.67,0.72,24.46,10.79,-8.76
0.52,0.62,0.7,23.47,8.34,-4.52
0.49,0.67,0.71,13.88,7.77,-7.3
0.43,0.71,0.71,1.62,0.79,-10.6
0.41,0.74,0.73,-13.19,-6.44,-11.71
0.4,0.78,0.84,-36.14,-16.02,-5.6
0.41,0.73,0.77,-48.43,-23.89,4.85
0.41,0.65,0.68,-50.66,-23.8,-0.2
0.45,0.63,0.69,-52.38,-18.55,-8.31
0.44,0.65,0.71,-56.12,-12.49,-14.87
0.42,0.66,0.73,-61.66,-7.6,-18.89
0.46,0.61,0.72,-63.89,5.22,-21.22
0.5,0.65,0.66,-62.66,9.8,-19.53
0.47,0.64,0.61,-64.08,17.89,-18.56
0.44,0.61,0.61,-62.75,17.48,-16.96
0.41,0.6,0.62,-60.09,13.47,-13.42
0.39,0.58,0.65,-55.85,8.35,-6.93
0.42,0.55,0.73,-53.66,9.77,-0.84
0.43,0.53,0.72,-51.73,2.99,2.85
0.41,0.53,0.73,-49.18,-2.09,5.4
0.42,0.51,0.75,-49.05,-2.35,5.27
0.43,0.5,0.75,-45.62,1.21,7.77
0.44,0.52,0.74,-43.47,2.31,9.37
0.44,0.52,0.7,-41.66,4.34,11.19
0.42,0.51,0.72,-36.43,7.39,15.02
0.43,0.49,0.74,-34.47,10.6,13.24
0.39,0.5,0.73,-30.26,10.69,13.97
0.42,0.49,0.76,-27.45,12.06,13.98
0.38,0.5,0.74,-26.47,12.73,11.24
0.38,0.49,0.74,-23.54,13.27,9.36
0.39,0.5,0.76,-22.21,11.85,6.55
0.38,0.48,0.75,-20.66,11.69,3.98
0.39,0.48,0.74,-19.68,10.82,2.09
0.42,0.47,0.77,-18.31,11.42,1.44
0.41,0.47,0.77,-17.05,11.79,0.21
0.4,0.47,0.75,-15.11,11.68,-0.02
0.39,0.48,0.75,-13.63,9.27,-1.34
0.39,0.47,0.76,-12.67,9.28,-2.03
0.39,0.49,0.75,-13.21,9.08,-2.76
0.38,0.49,0.75,-13.01,8.87,-3.48
0.37,0.48,0.77,-13.18,8.14,-4.52
0.37,0.48,0.77,-12.78,7.31,-4.72
0.36,0.47,0.79,-12.5,5.69,-4.79
0.37,0.47,0.8,-12.23,5.59,-4.66
0.37,0.47,0.8,-12.18,5.13,-4.23
0.36,0.46,0.81,-12.27,4.6,-4.11
0.35,0.45,0.82,-11.05,2.84,-4.02
0.36,0.45,0.8,-9.48,1.66,-3.44
0.37,0.45,0.81,-7.95,1.51,-2.18
0.36,0.44,0.82,-6.56,0.72,-1.24
0.37,0.44,0.79,-5.13,-0.27,0.08
0.37,0.45,0.81,-3.48,-0.29,0.78
0.37,0.44,0.81,-2.81,0.14,1.77
0.37,0.44,0.81,-1.82,0.06,2.41
0.38,0.44,0.79,-1.31,-0.64,3.01
0.38,0.45,0.8,-0.34,-0.52,3.45
0.38,0.45,0.81,0.56,-1.01,3.66
0.39,0.46,0.79,0.64,-1.59,4.49
0.38,0.46,0.81,0.72,-1.76,4.78
0.38,0.46,0.79,0.96,-2.21,4.93
0.37,0.46,0.79,0.79,-2.49,4.64
0.38,0.46,0.79,0.76,-2.56,4.76
0.39,0.46,0.79,0.89,-2.66,4.84
0.39,0.46,0.79,0.76,-2.38,4.58
0.39,0.46,0.8,0.43,-2.18,4.26
0.39,0.46,0.79,0.21,-2.09,3.73
0.4,0.46,0.79,0.11,-2.06,3.48
0.39,0.46,0.8,-0.06,-1.79,3.27
0.39,0.46,0.8,-0.12,-1.77,3.07
0.39,0.46,0.79,-0.38,-1.82,3.11
0.39,0.45,0.8,-0.44,-1.28,3.01
0.39,0.45,0.8,-0.5,-0.87,3.21
0.39,0.45,0.8,-0.24,-0.32,3.36
0.39,0.46,0.79,-0.34,-0.18,3.33
0.39,0.46,0.79,-0.49,-0.38,3.79
0.39,0.45,0.8,-0.53,-0.09,3.51
0.39,0.46,0.79,-0.6,0.17,3.51
0.39,0.45,0.8,-0.73,0.14,3.5
0.4,0.45,0.8,-0.34,0.14,3.51
0.4,0.45,0.8,0.03,0.47,3.04
0.39,0.46,0.8,0.24,0.46,2.95
0.4,0.45,0.8,0.21,0.81,2.73
0.4,0.45,0.79,0.09,0.82,2.75
0.39,0.46,0.8,0.05,1.28,2.53
0.39,0.46,0.79,0.31,1.22,2.49
0.39,0.46,0.8,0.31,1.33,2.2
0.39,0.45,0.8,-0.05,1.4,2.12
0.39,0.45,0.8,0.21,1.53,2.03
0.39,0.45,0.79,0.27,1.42,2.2
0.39,0.45,0.79,0.35,1.73,2.08
0.38,0.45,0.79,0.61,2.15,1.79
0.39,0.45,0.8,0.75,2.27,1.56
0.4,0.45,0.8,0.81,2.5,1.22
0.39,0.45,0.8,0.81,2.76,0.99
0.39,0.45,0.79,0.78,2.27,1.36
0.39,0.45,0.8,0.84,2.43,1.66
0.39,0.45,0.8,1.16,2.7,1.63
0.39,0.46,0.8,0.6,3.16,1.44
0.39,0.45,0.8,0.46,2.69,1.36
0.4,0.45,0.8,0.32,2.38,2.17
0.39,0.45,0.8,0.49,2.37,2.47
0.39,0.45,0.8,0.47,2.17,2.67
0.39,0.45,0.8,0.56,1.82,2.78
0.39,0.45,0.8,0.47,1.59,2.87
0.39,0.45,0.79,0.55,1.66,2.7
0.39,0.45,0.8,0.61,1.91,2.26
0.39,0.45,0.81,0.56,2.21,1.73
0.38,0.45,0.81,0.14,2.21,1.42
0.38,0.46,0.81,0.0,1.94,1.42
0.39,0.45,0.81,0.26,1.59,1.24
0.4,0.45,0.8,0.63,1.59,1.08
0.39,0.45,0.8,0.4,1.73,0.63
0.38,0.46,0.8,0.2,1.79,0.53
0.37,0.45,0.81,-0.02,1.48,0.2
0.38,0.45,0.8,0.06,1.02,0.43
0.38,0.45,0.81,0.37,0.89,0.79
0.38,0.45,0.81,0.81,0.95,0.7
0.39,0.45,0.8,0.67,1.21,0.44
0.38,0.44,0.81,0.66,1.15,-0.12
0.39,0.45,0.8,0.99,0.46,0.06
0.39,0.46,0.8,1.39,0.58,0.14
0.4,0.45,0.79,2.03,0.75,-0.05
0.39,0.46,0.8,2.46,1.56,-0.49
0.39,0.46,0.8,2.43,1.37,-0.35
0.39,0.45,0.8,2.92,1.28,-0.17
0.39,0.45,0.8,2.87,1.16,0.03
0.38,0.45,0.79,2.32,0.73,0.06
0.38,0.46,0.8,2.29,-0.02,-0.4
0.37,0.47,0.79,2.46,-0.89,-0.79
0.37,0.47,0.81,2.49,-1.97,0.14
0.39,0.47,0.79,2.67,-2.08,1.01
0.4,0.47,0.77,1.91,-1.94,1.19
0.4,0.45,0.79,1.15,-1.07,0.84
0.41,0.44,0.79,0.79,-0.76,0.73
0.4,0.46,0.8,0.29,-0.76,0.7
0.39,0.47,0.79,0.05,-0.93,1.15
0.39,0.47,0.8,0.05,0.32,0.96
