acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.35,0.49,0.81,2.43,0.43,-7.01
0.34,0.5,0.81,2.08,-0.76,-7.24
0.34,0.5,0.8,1.27,-1.6,-6.05
0.34,0.49,0.81,0.5,-2.12,-5.63
0.35,0.49,0.8,0.64,-2.24,-5.45
0.34,0.48,0.77,2.81,-1.62,-5.4
0.36,0.48,0.79,4.66,-1.13,-3.69
0.38,0.49,0.82,4.73,2.14,-2.38
0.35,0.49,0.76,4.81,3.57,-1.31
0.34,0.48,0.8,6.21,-0.52,-0.75
0.37,0.49,0.79,6.4,4.21,-0.17
0.37,0.5,0.78,5.31,3.05,0.21
0.36,0.5,0.79,4.52,4.2,1.34
0.36,0.48,0.76,5.45,3.53,1.8
0.35,0.5,0.75,7.08,2.43,2.76
0.39,0.51,0.81,5.02,4.06,3.05
0.36,0.51,0.82,3.57,4.34,2.49
0.32,0.49,0.76,4.7,2.69,1.66
0.34,0.48,0.78,6.93,0.11,1.54
0.34,0.47,0.77,8.32,-1.05,1.1
0.34,0.49,0.79,10.56,1.6,0.31
0.31,0.49,0.77,13.3,-0.98,0.14
0.37,0.49,0.73,17.27,0.29,4.41
0.38,0.5,0.77,15.04,6.05,7.66
0.39,0.61,0.79,1.04,13.48,4.58
0.27,0.44,0.69,9.59,-1.02,3.57
0.43,0.51,0.82,9.31,7.34,4.6
0.27,0.47,0.83,9.83,7.39,-1.42
0.36,0.42,0.73,19.53,5.13,9.36
0.33,0.43,0.72,26.75,4.05,11.02
0.33,0.43,0.72,35.88,1.47,14.06
0.31,0.46,0.73,45.74,-5.27,15.95
0.35,0.48,0.74,53.08,-3.21,20.52
0.2,0.51,0.65,63.65,-6.5,19.45
0.36,0.49,0.69,65.79,0.89,19.66
0.27,0.56,0.78,66.53,-6.23,19.21
0.52,0.57,0.85,68.11,-10.61,18.61
0.3,0.59,0.74,67.77,-12.93,9.05
0.29,0.62,0.79,66.84,-19.37,11.07
0.49,0.6,0.74,58.11,-10.92,10.06
0.29,0.63,0.71,54.7,-6.79,4.5
0.35,0.66,0.75,45.3,-3.1,4.87
0.45,0.69,0.83,30.4,-1.62,6.35
0.31,0.69,0.71,21.54,-4.84,-1.3
0.31,0.68,0.75,13.34,-4.56,-2.23
0.36,0.65,0.76,11.66,-2.82,-0.81
0.49,0.66,0.79,6.24,-0.23,-3.4
0.36,0.64,0.72,-0.43,-1.24,-9.18
0.34,0.6,0.73,-4.12,-1.11,-9.77
0.35,0.6,0.76,-8.93,-1.56,-9.98
0.34,0.61,0.77,-12.98,-3.59,-9.1
0.37,0.61,0.76,-13.79,-3.76,-8.85
0.4,0.63,0.76,-19.11,-3.02,-13.42
0.39,0.62,0.77,-25.1,-3.92,-20.46
0.32,0.64,0.79,-33.48,-4.03,-25.73
0.32,0.63,0.8,-39.6,-2.78,-26.5
0.37,0.63,0.76,-42.7,1.57,-24.76
0.42,0.62,0.72,-42.53,7.05,-21.77
0.41,0.62,0.68,-42.93,12.87,-18.66
0.41,0.58,0.65,-39.74,19.27,-14.96
0.34,0.55,0.66,-34.44,20.2,-11.86
0.31,0.55,0.71,-28.03,18.66,-7.97
0.29,0.57,0.72,-25.44,19.3,-4.14
0.34,0.57,0.73,-23.68,18.27,-4.37
0.29,0.58,0.72,-22.96,4.23,-7.08
0.34,0.58,0.75,-24.37,1.34,-4.66
0.43,0.58,0.8,-27.59,-0.5,-0.49
0.35,0.59,0.78,-30.81,-0.61,3.11
0.38,0.57,0.78,-35.48,0.18,12.09
0.36,0.57,0.73,-34.93,0.56,14.66
0.33,0.54,0.73,-34.98,-0.08,19.76
0.34,0.53,0.75,-34.64,0.27,20.84
0.35,0.52,0.74,-33.47,0.89,19.59
0.33,0.51,0.75,-30.87,1.95,17.28
0.31,0.51,0.73,-26.49,1.66,15.16
0.31,0.5,0.74,-26.09,2.41,14.32
0.32,0.5,0.76,-23.73,2.05,12.69
0.38,0.49,0.78,-21.98,4.87,11.16
0.31,0.5,0.78,-20.26,3.07,8.32
0.38,0.48,0.82,-18.92,3.01,8.47
0.31,0.5,0.78,-17.71,2.21,6.66
0.35,0.48,0.78,-16.69,0.87,6.58
0.33,0.48,0.77,-15.39,1.24,4.82
0.35,0.48,0.8,-14.53,0.79,3.95
0.33,0.47,0.78,-11.85,1.02,2.72
0.34,0.48,0.79,-10.98,1.85,1.8
0.34,0.48,0.81,-11.3,1.51,2.32
0.34,0.47,0.81,-11.47,2.4,2.35
0.34,0.47,0.83,-12.52,2.9,2.7
0.34,0.46,0.82,-11.5,2.55,2.09
0.34,0.46,0.81,-9.92,2.18,1.36
0.34,0.46,0.8,-8.69,1.85,1.22
0.35,0.46,0.8,-7.89,1.8,1.3
0.35,0.46,0.8,-5.28,2.12,1.24
0.35,0.46,0.79,-4.34,0.46,0.7
0.35,0.46,0.79,-3.53,0.11,0.46
0.35,0.46,0.81,-2.98,0.02,0.08
0.35,0.47,0.8,-1.8,-0.08,-0.31
0.35,0.46,0.81,-1.5,0.73,-0.85
0.34,0.47,0.8,-1.16,0.27,-0.93
0.34,0.47,0.8,-1.15,0.17,-0.73
0.35,0.46,0.8,-1.19,0.0,-0.56
0.35,0.47,0.8,-0.6,0.03,-0.29
0.35,0.47,0.81,-0.55,-0.61,-0.17
0.34,0.47,0.8,-0.81,-0.41,0.15
0.35,0.47,0.81,-0.69,-0.06,0.52
0.35,0.47,0.82,-0.4,-0.29,1.13
0.36,0.47,0.81,-0.31,-0.06,1.45
0.35,0.47,0.81,-0.06,0.64,1.42
0.35,0.47,0.82,-0.44,0.89,0.99
0.34,0.47,0.82,-0.2,0.58,0.66
0.35,0.47,0.81,-0.29,0.63,0.75
0.34,0.47,0.81,-0.41,0.84,1.05
0.35,0.47,0.81,-0.72,0.84,1.18
0.34,0.47,0.81,-0.6,0.82,1.13
0.35,0.46,0.81,-0.72,0.87,1.16
0.35,0.47,0.81,-1.33,0.73,0.84
0.34,0.46,0.82,-1.15,0.84,0.5
0.34,0.47,0.81,-0.9,1.24,0.61
0.35,0.46,0.81,-1.18,0.61,0.81
0.35,0.47,0.8,-0.96,0.84,0.79
0.34,0.47,0.81,-0.58,0.69,0.58
0.35,0.47,0.81,-0.84,0.87,0.92
0.34,0.47,0.82,-0.75,0.66,1.37
0.34,0.47,0.81,-0.84,0.7,1.6
0.35,0.47,0.81,-0.6,0.92,1.33
0.34,0.46,0.81,-0.35,0.89,1.39
0.34,0.46,0.82,-0.27,0.99,1.54
0.34,0.46,0.82,-0.4,0.96,1.3
0.34,0.46,0.8,-0.41,0.79,1.48
0.34,0.46,0.81,-0.6,0.24,1.65
0.34,0.46,0.82,-0.21,0.6,1.27
0.34,0.46,0.82,-0.29,-0.06,1.3
0.35,0.47,0.81,-0.06,0.46,1.77
0.35,0.47,0.81,-0.29,0.7,1.54
0.34,0.47,0.8,-0.32,1.01,1.25
0.34,0.47,0.81,-0.37,1.56,0.98
0.34,0.46,0.81,-0.38,1.25,0.99
0.34,0.46,0.81,-0.47,0.72,1.24
0.34,0.47,0.81,-0.64,0.35,1.39
0.34,0.47,0.81,-0.85,-0.78,0.92
0.33,0.47,0.82,-0.17,-1.01,1.05
0.34,0.48,0.81,-0.18,-0.46,1.8
0.35,0.47,0.81,-0.44,0.44,2.47
0.35,0.45,0.81,-1.02,0.92,2.72
0.36,0.44,0.82,-0.96,1.56,2.21
0.35,0.44,0.82,-0.29,1.07,1.89
0.34,0.46,0.83,-0.31,-0.23,1.74
0.34,0.47,0.81,0.32,0.14,1.91
0.35,0.47,0.8,0.52,0.02,1.83
0.35,0.47,0.81,0.38,0.21,1.62
0.35,0.47,0.81,0.21,0.27,1.73
0.35,0.47,0.81,0.06,0.31,1.3
0.35,0.47,0.81,-0.14,0.78,1.1
0.35,0.46,0.82,-0.18,0.93,0.84
0.34,0.46,0.82,-0.09,0.9,0.52
0.35,0.47,0.82,-0.47,1.33,0.23
0.34,0.47,0.82,-0.75,0.52,0.47
0.34,0.46,0.81,-0.18,1.21,0.43
0.34,0.46,0.81,-0.44,0.44,0.38
0.34,0.47,0.81,-0.55,0.55,0.79
0.35,0.47,0.81,-0.56,1.01,1.02
0.35,0.46,0.81,-0.49,0.73,1.15
0.35,0.46,0.82,-0.53,1.02,1.3
0.34,0.46,0.81,-0.2,0.73,1.45
0.35,0.45,0.81,-0.09,0.49,1.59
0.35,0.46,0.81,-0.21,0.79,1.94
0.36,0.46,0.82,-0.34,0.49,1.77
0.34,0.46,0.81,-0.29,0.18,1.63
0.34,0.47,0.81,0.06,0.6,1.33
0.34,0.47,0.81,0.12,0.11,1.53
0.34,0.46,0.81,0.21,0.11,1.77
0.34,0.46,0.82,-0.43,0.03,1.73
0.34,0.46,0.82,-0.63,0.09,1.33
0.34,0.46,0.81,-0.76,-0.67,1.42
0.35,0.46,0.81,-0.66,-0.69,1.5
0.35,0.46,0.81,-0.55,-0.73,1.22
0.36,0.47,0.81,-0.63,-0.47,1.15
0.35,0.47,0.81,-0.56,-0.08,1.13
0.34,0.46,0.82,-0.41,-0.09,1.42
0.35,0.46,0.82,-0.15,-0.29,1.5
0.35,0.46,0.82,0.15,0.09,1.59
0.35,0.46,0.82,0.0,0.06,1.71
0.35,0.46,0.81,0.12,0.34,1.44
0.35,0.46,0.82,-0.05,0.46,1.63
0.35,0.46,0.81,-0.08,0.34,1.95
0.35,0.46,0.82,-0.17,0.17,1.74
0.35,0.46,0.81,-0.32,0.58,1.94
