acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.43,0.56,0.72,-25.65,-12.09,-67.37
-0.43,0.56,0.77,-29.98,-8.0,-64.41
-0.36,0.55,0.77,-36.5,-5.59,-55.34
-0.41,0.5,0.77,-30.85,-3.5,-51.47
-0.45,0.46,0.76,-15.71,4.21,-44.31
-0.48,0.42,0.7,-4.66,14.7,-33.65
-0.49,0.42,0.68,0.26,22.67,-24.31
-0.5,0.44,0.66,2.31,24.53,-20.89
-0.5,0.46,0.67,1.39,19.37,-22.89
-0.51,0.48,0.62,1.73,6.4,-28.43
-0.5,0.5,0.64,1.62,-1.77,-27.48
-0.52,0.52,0.65,-2.02,-7.82,-28.66
-0.52,0.51,0.66,-6.29,-10.41,-30.17
-0.54,0.47,0.68,-5.86,-10.18,-29.28
-0.57,0.45,0.69,-7.19,-12.44,-32.09
-0.58,0.43,0.66,-5.59,-16.55,-32.24
-0.58,0.43,0.65,-5.45,-20.89,-30.2
-0.56,0.44,0.63,-7.48,-20.95,-26.37
-0.55,0.49,0.64,-11.6,-15.73,-23.45
-0.55,0.49,0.67,-14.14,-7.71,-19.83
-0.51,0.46,0.69,-13.53,-1.48,-16.93
-0.5,0.46,0.67,-16.32,-4.12,-18.35
-0.5,0.45,0.69,-14.81,-8.69,-19.88
-0.5,0.43,0.68,-13.04,-12.2,-20.85
-0.52,0.41,0.68,-11.37,-10.64,-20.35
-0.54,0.4,0.69,-8.87,-7.68,-18.08
-0.52,0.4,0.68,-6.23,-5.28,-14.52
-0.52,0.4,0.69,-5.73,-4.72,-12.11
-0.51,0.4,0.69,-3.63,-5.48,-11.74
-0.52,0.39,0.68,-1.15,-7.21,-11.28
-0.53,0.4,0.68,-0.02,-6.9,-10.34
-0.53,0.4,0.67,-0.43,-5.02,-8.96
-0.53,0.4,0.68,-0.47,-2.46,-7.19
-0.54,0.39,0.69,0.24,-1.42,-6.53
-0.54,0.4,0.68,0.87,-0.12,-4.09
-0.53,0.41,0.69,0.26,0.7,-2.73
-0.53,0.4,0.68,0.4,0.26,-2.2
-0.54,0.41,0.68,0.53,-1.05,-2.35
-0.54,0.41,0.69,1.25,-2.89,-2.58
-0.55,0.41,0.69,1.27,-3.44,-2.32
-0.56,0.41,0.68,0.49,-3.33,-2.82
-0.55,0.42,0.68,-0.21,-1.94,-1.98
-0.53,0.41,0.69,-0.9,-1.02,-0.43
-0.53,0.41,0.7,-1.02,-0.4,-0.02
-0.53,0.39,0.7,-0.76,-1.15,-1.15
-0.53,0.39,0.7,-0.31,-2.72,-1.59
-0.53,0.39,0.69,-0.6,-3.39,-1.56
-0.54,0.4,0.7,-0.99,-3.13,-1.59
-0.54,0.39,0.71,-0.99,-3.15,-2.15
-0.53,0.4,0.69,-0.63,-1.91,-1.04
-0.53,0.4,0.7,-0.78,-1.31,-0.09
-0.53,0.41,0.69,-1.11,-1.74,-0.56
-0.54,0.41,0.7,-1.3,-2.6,-1.82
-0.53,0.4,0.71,-1.69,-2.06,-1.36
-0.52,0.41,0.72,-1.5,-0.29,0.21
-0.52,0.4,0.71,-0.72,1.44,1.45
-0.53,0.39,0.71,-0.5,1.39,0.34
-0.53,0.4,0.7,-0.31,-0.02,-0.5
-0.54,0.4,0.7,-0.76,-1.33,-0.64
-0.53,0.4,0.7,-1.19,-1.11,-0.75
-0.54,0.4,0.7,-1.69,-0.23,-0.7
-0.53,0.39,0.71,-1.6,0.75,-0.43
-0.53,0.4,0.71,-0.95,0.87,0.11
-0.52,0.4,0.71,-0.7,0.31,0.21
-0.53,0.39,0.71,0.55,-0.24,-0.12
-0.54,0.39,0.7,0.56,0.44,-0.52
-0.55,0.39,0.7,-0.5,2.06,0.2
-0.55,0.4,0.7,-0.49,4.21,1.31
-0.53,0.39,0.7,-0.76,4.56,2.08
-0.54,0.39,0.7,-0.27,1.89,1.63
-0.54,0.4,0.69,1.31,-1.34,0.21
-0.54,0.4,0.7,2.31,-3.79,-0.46
-0.54,0.41,0.69,0.21,-3.27,1.24
-0.54,0.4,0.7,-1.6,1.97,4.37
-0.53,0.38,0.7,-3.85,6.82,5.59
-0.53,0.37,0.7,-4.34,7.76,4.78
-0.53,0.37,0.72,-2.75,3.8,2.46
-0.52,0.38,0.71,-0.12,-0.37,-0.29
-0.53,0.39,0.7,1.54,-3.27,-1.45
-0.53,0.41,0.71,1.73,-3.22,-0.46
-0.52,0.41,0.7,0.56,-0.35,1.5
-0.53,0.42,0.7,-0.23,2.85,3.54
-0.52,0.41,0.7,-0.98,3.76,3.94
-0.52,0.4,0.71,-0.67,3.47,3.79
-0.53,0.4,0.71,0.4,2.52,2.92
-0.55,0.4,0.71,0.49,1.27,2.31
-0.54,0.39,0.71,1.18,1.37,2.93
-0.55,0.38,0.7,0.98,1.37,2.96
-0.55,0.4,0.7,0.84,-0.11,1.71
-0.55,0.38,0.7,1.44,-1.42,1.57
-0.54,0.39,0.7,0.82,-1.25,2.84
-0.54,0.39,0.71,0.38,1.34,3.68
-0.53,0.39,0.7,-0.05,4.26,5.82
-0.53,0.39,0.71,-0.47,5.71,6.63
-0.53,0.39,0.7,0.26,4.64,5.01
-0.52,0.39,0.72,1.59,1.71,2.78
-0.53,0.4,0.69,1.6,-1.85,1.1
-0.53,0.41,0.7,1.15,-2.69,1.11
-0.54,0.4,0.7,0.4,-0.52,1.4
-0.53,0.4,0.7,-0.72,0.76,1.6
-0.53,0.4,0.7,0.21,1.27,1.86
-0.53,0.4,0.7,0.98,0.27,1.73
-0.53,0.4,0.71,0.95,-0.81,1.3
-0.54,0.4,0.7,3.36,-0.14,2.27
-0.53,0.4,0.71,1.85,-0.09,1.92
-0.52,0.4,0.71,1.19,1.08,2.49
-0.54,0.4,0.7,1.02,2.15,1.91
-0.54,0.39,0.7,1.05,0.29,-0.12
-0.54,0.39,0.69,0.84,-2.03,-1.3
-0.53,0.39,0.7,1.1,-3.01,-0.84
-0.54,0.39,0.71,0.75,-1.62,-0.21
-0.54,0.4,0.69,0.82,-0.43,-0.38
-0.54,0.4,0.7,1.4,-1.31,-0.78
-0.54,0.4,0.7,1.08,-2.34,-0.93
-0.54,0.4,0.69,0.53,-3.51,-2.31
-0.54,0.39,0.7,0.93,-3.25,-1.92
-0.54,0.39,0.7,0.61,-2.53,-1.16
-0.53,0.39,0.69,0.6,-1.8,-1.01
-0.53,0.4,0.7,0.72,-1.57,-0.66
-0.52,0.4,0.71,-0.05,-1.56,-0.24
-0.53,0.4,0.71,0.85,0.12,0.9
-0.52,0.4,0.71,0.76,1.36,0.96
-0.52,0.4,0.71,1.07,1.21,0.29
-0.51,0.4,0.72,1.01,-0.03,-0.32
-0.52,0.41,0.71,0.5,-2.58,-1.82
-0.51,0.41,0.73,-0.15,-4.5,-2.61
-0.53,0.41,0.69,1.68,-3.65,-4.35
-0.54,0.4,0.69,1.21,-2.26,-2.47
-0.53,0.4,0.71,-0.72,-0.49,0.31
-0.53,0.4,0.71,-0.46,1.27,1.1
-0.53,0.39,0.71,0.41,0.47,0.44
-0.54,0.39,0.7,0.23,-2.08,-1.05
-0.53,0.38,0.71,-0.38,-4.21,-2.31
-0.54,0.38,0.7,-0.02,-4.29,-2.69
-0.53,0.39,0.7,-0.14,-3.62,-2.21
-0.53,0.39,0.7,-0.31,-3.25,-2.27
-0.53,0.38,0.7,0.27,-3.28,-2.27
-0.54,0.39,0.71,-0.02,-3.56,-2.0
-0.53,0.39,0.71,0.09,-3.56,-2.14
