acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.27,0.41,0.85,0.93,1.1,1.74
0.27,0.41,0.86,0.95,1.31,1.97
0.27,0.41,0.85,0.98,1.3,1.66
0.27,0.41,0.85,0.81,1.16,1.8
0.26,0.41,0.85,0.75,1.45,1.54
0.27,0.41,0.85,0.73,1.54,1.48
0.27,0.41,0.85,0.4,1.66,1.24
0.27,0.41,0.84,0.44,1.5,1.21
0.26,0.42,0.84,0.55,1.56,1.05
0.27,0.41,0.85,0.11,1.3,0.9
0.27,0.41,0.85,0.02,1.22,0.43
0.26,0.41,0.84,-0.11,1.25,0.26
0.27,0.41,0.85,-0.26,1.25,0.31
0.27,0.41,0.85,-0.37,1.1,0.5
0.26,0.41,0.84,-0.46,1.4,0.21
0.26,0.41,0.85,-0.4,1.25,0.21
0.27,0.41,0.85,-0.11,1.33,0.24
0.27,0.41,0.85,-0.11,1.01,0.46
0.26,0.41,0.85,0.05,1.15,0.76
0.27,0.41,0.84,0.44,1.08,0.72
0.27,0.41,0.84,0.76,1.44,1.21
0.27,0.41,0.85,0.93,1.3,0.99
0.27,0.41,0.85,1.02,1.34,1.3
0.26,0.41,0.85,1.16,1.3,1.76
0.26,0.41,0.85,1.07,1.33,1.65
0.27,0.41,0.85,1.28,1.57,1.82
0.27,0.41,0.85,1.48,1.4,1.79
0.26,0.41,0.85,1.02,1.51,2.03
0.26,0.41,0.85,1.22,1.37,1.69
0.26,0.41,0.85,0.95,1.18,1.66
0.26,0.41,0.84,1.08,1.31,1.62
0.27,0.41,0.85,0.96,1.25,1.51
0.26,0.42,0.85,0.75,1.16,1.33
0.27,0.41,0.85,0.56,1.1,1.39
0.26,0.41,0.85,0.32,1.25,1.07
0.27,0.41,0.85,0.18,1.42,0.78
0.26,0.42,0.85,0.09,0.99,0.69
0.26,0.41,0.85,-0.02,0.93,0.64
0.26,0.41,0.85,-0.2,0.89,0.63
0.26,0.41,0.85,-0.11,0.89,0.84
0.26,0.41,0.84,-0.27,1.1,0.85
0.26,0.4,0.84,0.27,1.18,0.87
0.27,0.42,0.84,0.47,1.04,0.92
0.27,0.41,0.84,0.49,0.93,0.99
0.26,0.41,0.84,0.67,0.9,1.07
0.26,0.41,0.85,0.96,1.1,1.54
0.27,0.41,0.85,0.64,1.04,1.34
0.26,0.4,0.85,1.53,0.87,1.45
0.26,0.41,0.85,1.57,0.99,1.74
0.27,0.41,0.86,1.6,0.99,1.25
0.26,0.41,0.84,2.63,0.5,1.05
0.27,0.42,0.85,3.11,0.47,1.76
0.27,0.42,0.85,2.46,0.89,2.53
0.26,0.42,0.85,2.08,0.95,3.1
0.26,0.41,0.84,2.84,1.05,3.4
0.27,0.41,0.85,1.63,0.67,3.65
0.26,0.42,0.85,1.02,0.56,2.63
0.25,0.43,0.85,0.9,0.6,1.77
0.25,0.42,0.85,-0.34,-0.46,2.31
0.25,0.42,0.85,-0.17,-0.24,2.53
0.26,0.41,0.85,0.17,0.58,2.38
0.25,0.41,0.85,-0.32,0.89,1.51
0.26,0.4,0.85,-0.61,0.0,0.46
0.25,0.41,0.85,-0.2,-0.56,-0.99
0.25,0.42,0.82,1.22,-0.96,-2.67
0.26,0.42,0.83,3.16,-1.13,-3.42
0.28,0.42,0.83,4.0,0.15,-3.27
0.29,0.41,0.84,4.69,0.29,-2.47
0.29,0.41,0.84,6.12,1.59,-2.41
0.26,0.41,0.83,6.79,3.65,-2.56
0.25,0.42,0.85,6.32,2.18,-3.25
0.24,0.42,0.84,6.44,2.64,-4.43
0.24,0.42,0.84,6.37,2.11,-5.1
0.23,0.42,0.84,6.2,1.51,-5.76
0.24,0.41,0.84,6.27,0.75,-5.01
0.25,0.41,0.83,7.95,0.63,-2.66
0.29,0.42,0.86,6.03,-0.61,0.0
0.29,0.42,0.86,4.35,-1.27,1.13
0.29,0.42,0.85,3.95,-3.65,2.41
0.29,0.42,0.84,3.4,-5.76,4.55
0.29,0.42,0.82,3.05,-5.54,7.33
0.28,0.41,0.81,4.4,-6.06,10.52
0.28,0.41,0.8,8.63,-4.87,12.02
0.27,0.42,0.79,10.56,-6.73,13.39
0.28,0.43,0.81,9.85,-8.75,15.89
0.26,0.43,0.82,10.52,-8.26,15.76
0.3,0.41,0.79,15.31,-12.0,17.62
0.31,0.45,0.83,6.73,-5.98,15.48
0.24,0.38,0.74,10.73,-12.6,14.0
0.24,0.44,0.85,8.72,-12.7,12.58
0.24,0.44,0.79,11.05,-18.7,11.77
0.22,0.41,0.79,17.76,-18.78,13.68
0.23,0.41,0.81,14.64,-29.19,13.21
0.24,0.41,0.78,19.45,-31.47,16.29
0.29,0.4,0.77,24.26,-38.37,23.31
0.34,0.41,0.72,27.02,-45.54,28.98
0.46,0.39,0.81,31.22,-49.88,32.08
0.36,0.47,0.7,35.19,-52.03,28.93
0.26,0.46,0.82,35.01,-55.19,37.91
0.35,0.44,0.72,36.29,-44.32,25.1
0.27,0.5,0.75,37.48,-67.07,22.7
0.47,0.47,0.96,41.69,-38.58,24.32
0.46,0.54,0.85,36.9,-32.43,15.05
0.29,0.53,0.85,31.62,-25.63,22.18
0.57,0.5,0.88,25.54,-19.27,14.29
0.36,0.51,0.8,21.28,-17.54,8.31
0.38,0.49,0.83,15.07,-19.69,13.25
0.54,0.52,0.76,9.36,-7.83,6.38
0.36,0.51,0.81,5.73,-9.33,2.11
0.32,0.51,0.84,0.23,-3.77,2.9
0.45,0.54,0.89,-3.11,2.18,-1.82
0.42,0.55,0.81,-6.31,4.0,-12.46
0.32,0.54,0.85,-11.66,5.91,-17.5
0.33,0.51,0.83,-15.98,7.89,-20.23
0.43,0.52,0.85,-21.11,13.89,-21.1
0.54,0.5,0.86,-22.67,22.84,-28.35
0.52,0.48,0.72,-22.56,28.37,-29.97
0.43,0.46,0.68,-20.37,32.35,-28.44
0.42,0.46,0.69,-16.66,29.3,-25.95
0.38,0.48,0.73,-19.1,33.97,-21.07
0.36,0.48,0.78,-18.52,31.31,-18.6
0.36,0.47,0.83,-18.55,34.38,-19.1
0.41,0.46,0.83,-19.69,35.92,-19.25
0.36,0.43,0.76,-17.01,29.88,-18.85
0.34,0.45,0.78,-17.16,28.03,-13.95
0.33,0.45,0.75,-15.34,24.38,-10.41
0.31,0.47,0.79,-16.15,22.66,-7.51
0.31,0.46,0.8,-17.66,23.94,-7.69
0.38,0.46,0.79,-18.12,19.44,-9.45
0.33,0.46,0.81,-18.84,16.6,-8.02
0.29,0.47,0.8,-19.95,14.2,-7.57
0.28,0.46,0.82,-23.92,13.44,-2.61
0.33,0.45,0.81,-21.95,15.8,-1.18
0.27,0.46,0.76,-20.85,16.64,1.69
0.29,0.47,0.79,-19.68,11.66,4.43
0.34,0.46,0.79,-17.33,17.85,4.09
0.32,0.45,0.78,-16.93,17.25,3.73
0.3,0.43,0.78,-15.4,16.05,3.11
0.32,0.43,0.8,-15.8,12.64,1.22
0.3,0.42,0.82,-15.59,11.22,-0.96
0.29,0.41,0.81,-14.56,9.79,-1.95
0.28,0.41,0.83,-13.63,8.99,-2.11
0.26,0.41,0.82,-10.72,8.15,-2.44
0.27,0.41,0.84,-9.34,7.95,-2.14
0.28,0.42,0.84,-7.79,8.14,-1.57
0.28,0.42,0.83,-8.29,5.66,-1.6
0.27,0.42,0.85,-6.75,9.36,-2.21
0.28,0.41,0.83,-6.4,6.52,-2.34
0.27,0.4,0.83,-5.88,4.44,-1.57
0.26,0.41,0.84,-4.79,4.93,-1.63
0.27,0.41,0.86,-3.51,5.51,-0.55
0.28,0.41,0.82,-2.47,3.21,0.82
0.27,0.42,0.86,-0.85,6.0,2.11
0.27,0.42,0.83,-2.11,2.47,3.66
0.29,0.41,0.83,-1.95,2.79,4.06
0.29,0.41,0.84,-2.06,4.14,4.61
0.28,0.4,0.85,-0.69,6.43,4.02
0.28,0.4,0.84,-1.45,3.31,3.11
0.27,0.4,0.83,0.12,1.97,2.66
0.28,0.42,0.83,0.85,0.52,3.02
0.28,0.43,0.83,0.69,0.32,3.42
0.27,0.43,0.84,0.4,1.44,2.56
0.28,0.42,0.83,0.35,0.2,2.17
0.29,0.43,0.83,0.02,0.11,1.36
0.28,0.41,0.83,-0.21,0.63,0.98
0.28,0.41,0.84,-0.05,0.72,0.67
0.28,0.43,0.85,-0.44,0.85,0.61
0.27,0.42,0.83,-0.4,0.92,0.4
0.27,0.42,0.83,-0.09,1.05,0.46
0.27,0.42,0.84,-0.08,0.79,1.02
0.28,0.42,0.85,-0.55,1.13,0.66
0.27,0.42,0.86,-0.35,1.08,0.93
0.27,0.42,0.83,0.0,0.85,1.21
0.28,0.41,0.84,0.14,0.9,1.47
0.28,0.41,0.85,1.45,4.95,1.31
0.27,0.4,0.84,0.08,1.07,1.36
0.28,0.42,0.83,0.99,0.5,0.85
0.27,0.42,0.84,0.76,-0.08,0.52
0.28,0.42,0.84,0.05,-0.55,0.81
0.28,0.43,0.84,0.24,0.12,1.11
0.28,0.42,0.84,-0.29,1.92,1.08
0.29,0.41,0.84,-0.64,0.53,0.92
0.29,0.41,0.85,-0.63,0.67,0.78
0.29,0.42,0.84,-1.11,0.49,0.55
0.28,0.41,0.85,-0.99,0.14,0.06
0.27,0.41,0.84,-1.13,0.09,-0.18
0.28,0.42,0.84,-1.31,0.24,0.24
0.28,0.41,0.84,-1.3,-0.11,0.23
0.27,0.42,0.83,-1.01,0.21,0.11
0.28,0.41,0.84,-0.49,0.55,0.29
0.28,0.41,0.83,-0.37,0.49,0.37
0.28,0.41,0.84,0.03,0.69,0.44
0.28,0.41,0.84,0.56,0.63,0.23
0.28,0.4,0.84,0.29,0.61,0.09
0.28,0.42,0.84,0.34,0.4,0.15
0.28,0.41,0.83,0.44,0.72,0.56
0.28,0.42,0.84,0.06,0.34,0.95
0.28,0.42,0.85,-0.14,0.55,1.08
0.28,0.42,0.85,-0.27,0.76,1.18
0.28,0.41,0.84,-0.15,0.87,1.3
0.28,0.42,0.83,-0.29,1.07,0.96
0.28,0.42,0.84,-0.5,0.82,0.89
0.28,0.42,0.84,-0.52,0.76,0.64
0.28,0.42,0.84,-0.49,0.58,0.56
0.28,0.42,0.85,-0.47,0.72,0.35
0.27,0.42,0.84,-0.37,0.76,0.38
0.28,0.41,0.84,-0.55,0.61,0.2
0.28,0.41,0.84,-0.31,0.89,0.24
0.28,0.41,0.84,-0.31,0.67,0.31
0.28,0.41,0.86,-0.18,1.05,0.37
0.28,0.42,0.84,-0.08,1.05,0.63
0.28,0.41,0.84,-0.08,0.98,0.93
0.28,0.41,0.84,0.08,1.11,1.07
0.27,0.41,0.85,0.24,1.18,0.9
0.27,0.41,0.84,0.41,1.24,0.75
0.27,0.42,0.84,0.53,0.64,1.01
0.28,0.42,0.84,0.55,0.7,1.13
0.28,0.41,0.83,0.87,0.87,1.36
0.28,0.42,0.85,0.95,0.67,1.3
0.28,0.42,0.84,0.99,1.07,1.18
0.28,0.42,0.84,1.01,1.83,1.31
0.28,0.42,0.84,0.92,1.27,0.92
0.28,0.42,0.84,0.41,0.99,0.99
0.27,0.41,0.84,0.53,1.24,0.69
0.28,0.41,0.84,0.38,1.05,0.34
0.28,0.41,0.84,0.43,1.44,0.41
0.28,0.41,0.83,0.27,1.44,0.44
0.27,0.42,0.84,0.29,1.65,0.27
0.28,0.41,0.84,0.37,1.37,0.58
0.28,0.42,0.85,0.38,1.16,0.85
0.28,0.41,0.84,0.53,1.89,0.85
0.27,0.41,0.84,1.04,2.21,0.67
0.27,0.42,0.85,0.64,2.03,1.01
0.27,0.42,0.85,0.69,1.79,1.25
0.28,0.41,0.85,0.84,1.65,1.42
0.28,0.42,0.83,0.55,1.02,1.44
0.27,0.42,0.84,0.47,1.36,1.22
0.27,0.42,0.84,0.67,1.59,0.96
0.27,0.42,0.84,0.56,0.93,1.48
0.27,0.42,0.84,0.79,0.52,2.05
0.29,0.41,0.84,1.22,1.48,2.98
0.29,0.41,0.84,0.6,2.47,2.79
0.27,0.4,0.84,0.31,2.06,2.47
0.27,0.41,0.85,0.58,1.24,1.56
0.28,0.41,0.85,0.53,0.43,1.47
0.29,0.43,0.84,0.63,0.37,1.83
0.28,0.43,0.83,0.21,0.12,1.56
0.28,0.43,0.83,0.18,0.64,1.28
0.28,0.43,0.84,0.11,0.92,0.92
0.28,0.42,0.85,0.02,0.78,0.5
0.29,0.41,0.84,0.46,1.1,0.26
0.29,0.4,0.83,0.44,1.13,-0.09
