acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.36,0.45,0.8,4.93,2.0,-0.23
0.36,0.45,0.8,4.35,2.15,-0.23
0.36,0.46,0.82,5.36,3.11,-1.36
0.35,0.46,0.82,4.4,3.02,-1.95
0.36,0.47,0.81,4.06,2.72,-2.46
0.36,0.46,0.8,4.35,2.7,-2.85
0.37,0.47,0.8,4.12,3.04,-2.35
0.36,0.47,0.81,4.55,3.83,-2.9
0.38,0.48,0.83,4.78,5.4,-2.95
0.36,0.47,0.82,3.34,2.41,-1.34
0.38,0.47,0.81,2.69,1.37,-0.34
0.36,0.48,0.81,1.8,1.97,0.17
0.37,0.47,0.81,0.56,1.63,0.63
0.36,0.47,0.81,-0.87,0.7,1.22
0.36,0.48,0.82,-2.35,-0.37,1.65
0.36,0.47,0.82,-3.66,-1.31,1.94
0.35,0.47,0.81,-4.73,-2.32,2.23
0.35,0.46,0.8,-5.08,-2.69,2.82
0.35,0.46,0.8,-4.5,-2.31,2.69
0.35,0.45,0.8,-2.84,-2.05,2.29
0.37,0.45,0.79,-1.82,-1.21,1.73
0.36,0.45,0.8,-1.11,-0.27,0.43
0.35,0.45,0.8,0.32,0.52,-0.56
0.36,0.45,0.8,1.59,1.31,-1.04
0.35,0.46,0.81,2.14,1.85,-2.17
0.35,0.46,0.8,2.96,2.23,-3.4
0.34,0.46,0.8,3.21,1.13,-4.14
0.35,0.46,0.8,3.95,-0.6,-4.67
0.36,0.46,0.8,4.92,-1.8,-4.35
0.36,0.47,0.79,5.42,-1.6,-3.76
0.36,0.45,0.77,7.37,-0.72,-4.64
0.36,0.46,0.79,8.56,0.76,-4.03
0.38,0.47,0.8,9.71,2.56,-2.66
0.37,0.47,0.78,10.31,3.25,-1.07
0.39,0.46,0.8,13.04,6.0,1.73
0.4,0.48,0.8,13.69,5.85,5.42
0.39,0.47,0.79,14.32,6.58,8.84
0.36,0.47,0.77,15.4,7.04,8.9
0.35,0.46,0.75,15.11,9.37,8.11
0.35,0.46,0.82,13.91,5.94,5.39
0.33,0.46,0.79,13.08,3.37,3.76
0.34,0.47,0.79,13.57,3.4,1.59
0.33,0.5,0.81,10.56,3.31,0.43
0.32,0.52,0.83,6.12,0.43,-0.43
0.33,0.5,0.79,6.75,-3.11,1.54
0.49,0.53,0.86,2.24,-4.34,8.93
0.29,0.51,0.72,-5.28,-1.6,7.39
0.36,0.45,0.74,3.05,0.41,7.47
0.52,0.48,0.79,6.4,5.8,15.22
0.34,0.5,0.77,7.34,10.2,12.29
0.27,0.48,0.79,10.63,9.07,11.82
0.28,0.44,0.76,17.3,-2.0,16.7
0.29,0.4,0.74,30.76,-9.33,19.05
0.37,0.49,0.7,38.27,-8.95,25.59
0.41,0.49,0.68,42.87,-9.68,25.47
0.22,0.52,0.65,50.89,-8.32,24.87
0.42,0.54,0.78,57.36,-3.66,15.86
0.53,0.49,0.81,62.32,-0.89,25.62
0.3,0.55,0.73,65.63,-3.01,13.92
0.32,0.57,0.84,62.5,-13.13,17.07
0.37,0.62,0.83,65.76,-24.15,8.18
0.37,0.59,0.79,57.04,-28.09,4.93
0.36,0.58,0.83,46.67,-12.03,9.08
0.42,0.56,0.74,39.91,-9.16,5.39
0.36,0.6,0.76,37.47,-7.92,4.0
0.38,0.59,0.8,27.25,-5.01,6.24
0.45,0.58,0.79,21.76,-2.56,2.4
0.34,0.59,0.7,22.2,-5.15,0.44
0.42,0.59,0.75,17.79,-2.87,2.93
0.44,0.59,0.77,10.58,-1.15,4.6
0.39,0.56,0.7,12.08,-0.21,-1.47
0.38,0.58,0.74,6.82,2.09,-0.93
0.37,0.59,0.74,0.7,0.82,-1.21
0.41,0.6,0.75,-3.62,0.23,-1.8
0.45,0.61,0.73,-5.19,-1.07,-7.25
0.37,0.6,0.69,-6.95,-2.81,-9.24
0.38,0.59,0.69,-8.37,-1.31,-9.07
0.37,0.59,0.72,-11.83,-0.32,-12.0
0.37,0.59,0.76,-16.75,-0.37,-16.78
0.43,0.58,0.76,-18.98,-0.72,-20.08
0.45,0.57,0.71,-16.55,0.34,-19.5
0.39,0.59,0.71,-14.66,2.32,-18.24
0.36,0.59,0.72,-17.91,2.38,-17.68
0.33,0.58,0.75,-19.36,2.58,-18.2
0.4,0.59,0.76,-22.87,4.09,-17.73
0.38,0.61,0.75,-25.92,5.15,-18.43
0.41,0.61,0.8,-33.6,10.4,-15.42
0.37,0.59,0.77,-37.3,12.2,-16.58
0.4,0.58,0.78,-40.82,15.94,-15.74
0.33,0.53,0.74,-38.32,14.55,-16.7
0.36,0.5,0.73,-33.33,12.7,-11.15
0.32,0.51,0.8,-30.09,12.06,-8.4
0.31,0.53,0.76,-29.4,7.65,-7.11
0.34,0.54,0.79,-30.67,5.82,-4.69
0.35,0.54,0.75,-30.05,7.01,-3.22
0.4,0.54,0.76,-27.85,7.98,0.98
0.38,0.55,0.75,-30.24,10.4,4.87
0.41,0.53,0.74,-29.76,-5.48,6.0
0.38,0.52,0.77,-29.65,-5.62,11.77
0.38,0.5,0.74,-28.18,-7.51,15.25
0.32,0.5,0.74,-25.94,-6.12,17.05
0.39,0.51,0.74,-23.56,-3.16,17.1
0.31,0.52,0.75,-23.01,-0.09,17.4
0.39,0.49,0.76,-21.24,2.17,16.56
0.36,0.49,0.75,-18.47,4.0,14.03
0.36,0.48,0.78,-19.37,3.59,12.14
0.36,0.49,0.79,-17.51,4.27,11.37
0.35,0.48,0.78,-16.24,3.31,9.21
0.37,0.47,0.78,-15.79,2.85,6.95
0.37,0.48,0.78,-14.53,2.9,5.66
0.38,0.47,0.79,-12.7,3.18,4.03
0.37,0.47,0.77,-12.34,2.76,4.21
0.37,0.47,0.78,-11.19,3.73,3.4
0.36,0.48,0.8,-10.52,3.47,2.05
0.36,0.47,0.8,-9.51,3.25,1.95
0.36,0.48,0.79,-9.83,2.79,2.26
0.36,0.48,0.79,-9.22,2.09,2.34
0.36,0.46,0.79,-8.87,2.0,2.32
0.36,0.46,0.8,-8.18,1.59,2.14
0.35,0.46,0.8,-7.5,1.51,1.83
0.36,0.46,0.8,-6.64,1.45,1.57
0.35,0.46,0.8,-5.36,1.11,1.59
0.36,0.45,0.8,-3.95,1.8,1.95
0.36,0.46,0.8,-3.24,1.76,2.73
0.35,0.45,0.8,-1.69,1.19,3.01
0.37,0.45,0.8,-0.96,1.25,3.59
0.36,0.46,0.81,-1.01,1.27,3.94
0.36,0.46,0.82,-0.34,1.37,3.94
0.35,0.46,0.8,-0.29,0.79,4.2
0.36,0.46,0.8,0.03,0.96,3.89
0.36,0.46,0.81,0.2,0.6,3.91
0.36,0.46,0.8,0.18,0.17,3.86
0.37,0.46,0.79,0.4,-0.08,3.69
0.37,0.47,0.8,0.12,0.34,3.48
0.37,0.47,0.79,-0.24,-0.14,3.48
0.37,0.46,0.8,-0.64,-0.03,3.42
0.36,0.45,0.79,-0.58,-0.23,3.27
0.36,0.46,0.79,-0.5,-0.49,3.27
0.36,0.46,0.81,-0.72,-0.63,2.92
0.36,0.46,0.81,-1.02,-0.82,2.44
0.37,0.46,0.81,-1.42,-0.75,2.12
0.36,0.47,0.81,-1.51,-0.6,2.06
0.37,0.46,0.8,-1.57,-0.37,1.82
0.37,0.45,0.8,-0.92,-0.41,1.66
0.37,0.46,0.81,-0.44,0.18,1.28
0.36,0.45,0.81,-0.15,0.64,0.95
0.36,0.46,0.81,-0.12,0.98,1.04
0.37,0.45,0.8,-0.08,0.63,1.16
0.38,0.46,0.81,-0.63,0.23,1.4
0.37,0.46,0.81,-0.82,-0.37,2.06
0.36,0.47,0.81,-0.61,-0.43,2.21
0.35,0.46,0.81,-0.15,-1.21,2.73
0.36,0.47,0.81,0.53,-1.15,2.87
0.37,0.44,0.81,0.43,0.35,2.75
0.38,0.44,0.81,-0.09,1.53,2.78
0.37,0.43,0.81,-0.03,1.56,2.55
0.37,0.44,0.8,-0.37,1.31,2.14
0.36,0.46,0.8,-0.78,1.85,1.62
0.35,0.47,0.81,-0.38,1.07,1.37
0.37,0.47,0.79,0.03,1.15,1.05
0.37,0.46,0.79,0.4,1.05,0.56
0.39,0.47,0.8,0.08,1.56,0.41
0.39,0.46,0.81,0.66,0.56,0.12
0.39,0.47,0.81,0.43,0.93,0.34
0.38,0.46,0.82,0.67,0.63,-0.34
0.37,0.46,0.81,1.11,-0.29,-0.7
0.37,0.46,0.81,0.93,-0.75,-1.11
0.36,0.47,0.81,0.92,-1.19,-0.99
0.36,0.47,0.81,1.04,-1.89,-1.1
0.36,0.46,0.81,1.01,-2.47,-1.13
0.37,0.45,0.82,1.25,-2.55,-1.28
0.37,0.45,0.81,1.01,-1.98,-1.63
0.37,0.45,0.8,0.89,-1.5,-1.74
0.37,0.45,0.8,0.26,-1.24,-1.39
0.37,0.43,0.8,-0.17,-1.11,-1.15
0.37,0.44,0.8,-0.47,-0.9,-1.05
0.36,0.44,0.8,-1.11,-0.52,-1.45
0.36,0.44,0.8,-1.69,-0.08,-2.21
0.36,0.46,0.79,-1.91,-0.26,-1.89
0.36,0.47,0.81,-2.27,-0.46,-1.22
0.36,0.47,0.8,-2.18,-0.56,-0.53
0.37,0.46,0.81,-2.23,-0.53,0.2
0.38,0.47,0.81,-2.73,-0.82,0.61
0.37,0.46,0.81,-2.31,-1.1,0.44
0.38,0.46,0.81,-1.59,-1.44,0.2
0.37,0.47,0.81,-1.27,-1.79,-0.09
0.38,0.47,0.82,-0.69,-2.34,0.46
0.38,0.48,0.81,-0.61,-2.64,0.76
0.38,0.47,0.8,0.0,-2.9,0.9
0.37,0.46,0.81,0.85,-2.89,0.79
0.37,0.45,0.8,1.56,-2.52,0.56
0.36,0.45,0.79,1.76,-2.69,0.9
0.38,0.46,0.8,1.36,-1.85,0.7
0.37,0.45,0.79,1.34,-1.53,0.72
0.38,0.44,0.79,1.08,-1.42,0.56
0.37,0.45,0.8,0.76,-1.19,1.34
0.36,0.45,0.79,0.61,-0.6,1.69
