acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.26,0.41,0.84,-0.44,0.75,0.64
0.25,0.42,0.84,0.32,0.85,0.05
0.26,0.42,0.84,0.81,0.84,-0.24
0.26,0.42,0.84,0.43,0.5,-1.15
0.26,0.41,0.85,0.5,0.53,-1.85
0.27,0.41,0.84,0.46,1.24,-2.53
0.27,0.41,0.84,0.11,1.08,-3.1
0.26,0.4,0.84,0.15,0.93,-3.57
0.26,0.4,0.85,0.08,1.25,-2.93
0.26,0.41,0.85,-0.47,1.56,-2.15
0.25,0.41,0.85,-0.43,1.39,-1.59
0.25,0.41,0.86,-0.12,1.82,-1.1
0.25,0.41,0.86,0.35,1.71,0.03
0.25,0.4,0.86,0.95,1.88,0.78
0.26,0.4,0.85,1.48,1.62,1.48
0.26,0.41,0.85,1.98,1.8,2.32
0.26,0.41,0.84,2.47,1.95,2.72
0.26,0.41,0.86,2.05,1.4,2.53
0.25,0.41,0.85,2.23,0.87,2.41
0.26,0.42,0.85,2.58,0.47,2.37
0.27,0.42,0.84,2.89,0.67,2.08
0.27,0.42,0.84,2.87,1.6,1.34
0.26,0.42,0.85,1.8,2.09,1.08
0.26,0.41,0.84,1.42,1.54,1.18
0.26,0.42,0.85,0.9,1.25,0.99
0.25,0.42,0.86,0.5,0.9,0.47
0.26,0.42,0.85,0.34,0.81,0.08
0.25,0.41,0.84,0.75,1.04,-0.18
0.26,0.42,0.85,0.55,1.01,-0.37
0.26,0.41,0.86,0.46,0.81,-0.29
0.26,0.41,0.84,0.89,0.96,0.12
0.26,0.41,0.85,1.53,1.19,1.27
0.26,0.41,0.84,1.5,1.4,1.82
0.26,0.41,0.84,1.69,1.86,1.54
0.26,0.41,0.85,1.37,1.51,1.89
0.26,0.41,0.86,1.56,1.24,2.66
0.26,0.41,0.84,1.63,1.36,2.99
0.26,0.42,0.85,1.45,1.37,2.89
0.25,0.42,0.85,1.54,1.83,2.35
0.25,0.43,0.85,1.56,1.73,2.06
0.26,0.42,0.84,1.62,1.45,2.03
0.26,0.42,0.84,1.6,1.5,1.62
0.25,0.42,0.85,1.19,1.54,1.42
0.25,0.42,0.85,1.19,1.65,0.93
0.26,0.42,0.84,1.11,1.47,0.73
0.27,0.42,0.86,0.66,1.5,0.84
0.26,0.42,0.85,0.41,1.47,0.78
0.26,0.42,0.84,0.63,1.94,0.6
0.25,0.42,0.85,0.44,1.85,0.7
0.25,0.42,0.86,0.64,1.94,0.5
0.25,0.41,0.84,1.24,1.98,0.76
0.25,0.42,0.85,1.22,1.8,0.6
0.26,0.41,0.85,1.18,1.98,0.44
0.26,0.41,0.84,1.48,1.74,0.75
0.26,0.42,0.85,1.88,2.2,1.07
0.26,0.42,0.85,1.71,2.03,1.5
0.26,0.43,0.85,0.85,1.86,1.76
0.26,0.42,0.86,1.02,1.98,1.71
0.26,0.42,0.86,0.84,1.92,1.68
0.25,0.41,0.85,1.1,1.73,1.63
0.25,0.42,0.84,1.27,1.97,1.56
0.25,0.42,0.84,1.11,2.03,1.45
0.25,0.42,0.85,0.82,1.95,1.1
0.25,0.42,0.85,0.78,2.02,1.16
0.25,0.41,0.85,0.7,2.09,0.64
0.25,0.42,0.84,0.72,1.59,0.52
0.25,0.42,0.86,0.32,1.59,0.84
0.26,0.42,0.85,0.66,1.66,1.28
0.25,0.42,0.85,0.26,1.62,1.04
0.25,0.42,0.85,0.37,1.73,1.19
0.25,0.42,0.84,0.05,1.8,1.22
0.25,0.41,0.85,0.32,1.69,0.99
0.25,0.42,0.85,0.15,1.65,1.19
0.26,0.42,0.84,0.75,1.42,1.25
0.26,0.42,0.84,1.13,1.4,1.28
0.26,0.42,0.84,1.22,1.71,1.33
0.26,0.42,0.85,1.15,2.09,1.6
0.25,0.42,0.86,1.13,2.21,1.66
0.24,0.41,0.85,1.04,2.06,1.28
0.24,0.42,0.85,0.53,1.44,0.96
0.24,0.43,0.84,1.24,1.6,1.28
0.24,0.43,0.85,1.08,1.53,1.53
0.23,0.42,0.85,1.08,1.01,2.23
0.25,0.42,0.84,1.82,1.79,2.76
0.26,0.41,0.85,1.33,1.95,2.72
0.27,0.41,0.85,0.06,1.94,2.37
0.26,0.41,0.85,0.03,1.1,1.68
