acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.37,0.45,0.79,-0.95,0.17,0.44
0.37,0.44,0.79,-0.06,0.52,0.09
0.38,0.44,0.79,0.21,0.9,-0.18
0.37,0.44,0.79,1.39,1.33,-1.02
0.39,0.44,0.81,1.66,1.34,-0.81
0.39,0.45,0.82,1.3,1.21,-0.78
0.38,0.45,0.81,1.51,0.58,-0.66
0.38,0.45,0.81,1.94,1.07,-0.64
0.38,0.46,0.82,2.05,1.76,-1.01
0.38,0.45,0.81,1.83,1.68,-0.67
0.38,0.45,0.8,1.73,1.11,-0.17
0.38,0.45,0.82,1.01,0.38,0.41
0.37,0.44,0.8,0.34,0.11,0.14
0.37,0.45,0.81,0.09,-0.44,0.06
0.36,0.47,0.81,0.44,-0.27,0.29
0.37,0.47,0.82,0.67,0.2,1.37
0.37,0.45,0.81,1.36,1.69,2.14
0.38,0.44,0.81,1.86,2.87,2.27
0.39,0.43,0.81,1.91,3.15,2.27
0.39,0.44,0.82,1.92,2.4,2.17
0.38,0.46,0.81,2.02,1.62,1.66
0.38,0.47,0.8,2.05,1.44,1.31
0.38,0.46,0.79,2.23,1.66,1.25
0.37,0.46,0.79,2.56,2.14,0.92
0.38,0.46,0.8,2.41,2.61,0.47
0.38,0.45,0.8,2.17,2.52,0.03
0.37,0.45,0.8,2.53,2.7,-0.23
0.37,0.45,0.81,2.52,3.02,-0.34
0.37,0.45,0.8,2.43,2.38,-0.38
0.37,0.45,0.79,2.38,2.24,-0.37
0.37,0.46,0.81,2.47,2.35,-0.34
0.37,0.46,0.81,2.55,2.08,-0.21
0.37,0.46,0.82,2.96,1.92,-0.03
0.36,0.46,0.82,3.04,1.74,0.23
0.37,0.45,0.81,3.11,1.63,0.75
0.36,0.45,0.8,3.57,1.6,0.93
0.38,0.44,0.81,3.82,1.85,0.85
0.38,0.45,0.81,3.62,1.82,1.19
0.37,0.45,0.81,3.86,1.83,1.3
0.38,0.45,0.8,4.37,2.23,1.1
0.38,0.46,0.8,3.6,1.83,1.47
0.38,0.46,0.8,3.39,1.79,1.48
0.37,0.47,0.81,3.57,1.45,1.07
0.37,0.47,0.8,3.5,1.27,1.34
0.37,0.47,0.81,3.27,1.15,1.44
0.36,0.46,0.81,3.19,1.44,1.42
0.36,0.46,0.81,2.98,1.56,1.47
0.37,0.45,0.81,3.47,1.07,1.25
0.37,0.46,0.8,3.56,1.04,1.22
0.38,0.47,0.8,3.22,1.45,1.13
0.37,0.47,0.81,2.66,1.68,1.28
0.38,0.47,0.8,2.41,1.36,1.3
0.37,0.47,0.8,2.08,1.05,1.77
0.38,0.47,0.8,2.02,0.76,1.98
0.38,0.46,0.8,1.57,0.87,2.11
0.37,0.46,0.8,1.54,0.96,1.95
0.36,0.47,0.81,1.62,0.85,1.92
0.37,0.46,0.8,1.24,0.89,1.85
0.37,0.47,0.81,0.6,1.15,1.89
0.38,0.49,0.81,-0.31,0.67,2.44
0.37,0.48,0.8,-1.48,0.56,2.92
0.37,0.48,0.8,-2.4,0.2,3.13
0.37,0.47,0.8,-2.69,-0.49,3.33
0.38,0.46,0.79,-2.12,-0.35,3.1
0.38,0.46,0.8,-1.82,0.05,2.85
0.37,0.46,0.8,-1.05,0.24,2.14
0.38,0.46,0.79,-0.38,0.7,1.82
0.37,0.46,0.8,-0.17,1.16,1.6
0.37,0.46,0.8,-0.05,1.1,1.45
0.37,0.46,0.81,-0.21,0.99,1.16
0.37,0.47,0.8,-0.79,0.46,1.45
0.37,0.46,0.8,-0.56,0.46,1.47
0.37,0.46,0.8,-0.78,0.43,1.36
0.37,0.46,0.81,-0.76,0.32,1.5
0.37,0.46,0.8,-0.21,0.06,1.33
0.38,0.46,0.81,0.2,0.63,1.13
0.38,0.46,0.8,0.7,1.56,0.67
0.38,0.46,0.8,1.82,2.5,0.14
0.37,0.46,0.81,1.51,3.19,-0.31
0.36,0.47,0.8,1.65,2.53,-0.92
0.36,0.47,0.8,2.35,2.24,-1.04
0.37,0.47,0.8,1.79,2.4,-0.93
0.35,0.46,0.81,1.1,1.59,-1.44
0.35,0.45,0.81,1.98,1.07,-2.08
0.36,0.47,0.8,1.71,0.08,-2.5
0.37,0.46,0.8,2.81,-0.63,-3.91
0.37,0.47,0.81,1.95,-0.72,-4.02
0.37,0.47,0.8,1.57,-0.31,-5.95
0.35,0.45,0.8,2.67,0.11,-8.29
0.35,0.46,0.8,4.35,1.08,-10.55
0.36,0.47,0.82,4.5,1.33,-10.98
0.36,0.47,0.8,5.37,-0.95,-9.56
0.38,0.47,0.79,7.45,-1.97,-6.6
0.4,0.48,0.79,7.66,0.79,-4.41
0.36,0.48,0.8,7.6,5.47,-4.32
0.35,0.48,0.79,9.73,2.15,-2.95
0.38,0.49,0.79,8.52,2.61,-1.63
0.36,0.49,0.82,7.33,0.73,-1.56
0.37,0.47,0.78,7.91,-2.56,0.85
0.38,0.5,0.77,5.6,-5.34,2.52
0.38,0.5,0.78,2.82,-6.26,3.74
0.36,0.5,0.8,2.41,-6.31,3.04
0.38,0.47,0.8,8.03,-6.81,5.71
0.41,0.47,0.79,11.22,-1.1,11.59
0.4,0.43,0.77,14.56,4.64,12.34
0.41,0.39,0.81,20.52,10.84,14.72
0.55,0.62,0.86,6.02,21.94,19.76
0.27,0.32,0.63,19.42,13.34,27.19
0.53,0.45,0.76,31.53,24.37,38.7
0.33,0.5,0.78,27.34,31.74,30.85
0.37,0.49,0.78,30.47,27.68,31.82
0.35,0.46,0.79,33.57,23.92,25.97
0.32,0.44,0.73,42.9,19.16,24.2
0.32,0.49,0.71,49.94,12.98,25.25
0.27,0.54,0.72,50.43,4.96,25.18
0.33,0.57,0.63,53.18,-1.07,16.82
0.14,0.54,0.67,61.3,-13.63,20.85
0.34,0.55,0.75,69.36,-32.02,11.95
0.4,0.55,0.91,74.58,-20.35,23.39
0.3,0.56,0.83,74.78,-15.8,12.09
0.24,0.57,0.8,66.09,-23.65,15.3
0.51,0.58,0.82,60.2,-14.78,13.13
0.34,0.6,0.74,54.84,-17.19,9.08
0.4,0.61,0.79,43.37,-15.24,14.09
0.52,0.61,0.78,34.14,-8.18,6.47
0.37,0.64,0.75,28.29,-6.44,-3.08
0.38,0.64,0.74,19.48,-6.31,-1.77
0.44,0.64,0.77,10.47,-2.55,-0.12
0.49,0.65,0.76,2.4,-1.4,-7.13
0.36,0.67,0.73,-6.87,-4.08,-9.15
0.34,0.62,0.78,-16.26,-5.48,-14.34
0.37,0.62,0.8,-26.03,-7.18,-18.43
0.39,0.61,0.8,-36.12,-8.44,-25.74
0.36,0.6,0.8,-43.62,-9.3,-29.85
0.43,0.6,0.82,-48.5,-5.15,-30.31
0.45,0.58,0.78,-51.1,6.67,-31.25
0.46,0.57,0.7,-50.02,10.18,-29.76
0.45,0.56,0.68,-46.14,16.24,-31.01
0.38,0.57,0.66,-43.15,17.92,-29.51
0.34,0.57,0.7,-41.39,15.89,-29.42
0.33,0.56,0.7,-37.94,9.82,-26.35
0.37,0.57,0.74,-35.39,7.98,-23.05
0.35,0.55,0.75,-31.83,7.34,-17.65
0.36,0.54,0.76,-29.98,6.55,-12.5
0.4,0.54,0.78,-30.46,14.18,-5.05
0.4,0.55,0.73,-29.68,-0.4,-4.4
0.39,0.54,0.73,-29.22,1.53,-3.77
0.42,0.55,0.76,-30.58,1.91,-0.66
0.45,0.54,0.77,-30.26,2.41,4.61
0.32,0.55,0.76,-29.88,2.0,6.85
0.36,0.56,0.81,-33.02,2.41,13.73
0.35,0.54,0.75,-31.05,-0.2,13.73
0.33,0.52,0.77,-29.89,0.7,16.23
0.39,0.49,0.79,-27.77,3.8,18.92
0.36,0.5,0.77,-25.82,2.29,14.17
0.3,0.49,0.76,-25.48,1.98,11.34
0.35,0.47,0.78,-21.98,3.6,7.74
0.31,0.48,0.76,-19.31,3.79,5.91
0.35,0.48,0.78,-17.47,4.46,5.34
0.36,0.48,0.77,-16.41,4.06,3.21
0.35,0.48,0.79,-15.71,3.65,1.85
0.36,0.47,0.78,-14.23,3.36,1.1
0.36,0.47,0.81,-14.35,2.66,1.37
0.35,0.46,0.81,-13.95,2.06,-0.66
0.36,0.46,0.81,-12.89,1.57,-1.36
0.35,0.46,0.8,-11.21,1.74,-1.28
0.34,0.46,0.79,-10.08,1.76,-0.17
0.35,0.45,0.82,-8.23,1.28,0.14
0.35,0.45,0.82,-7.73,0.95,-0.26
0.35,0.45,0.81,-6.73,1.16,-0.15
0.34,0.46,0.82,-6.31,-0.14,-0.35
0.34,0.45,0.81,-5.73,-1.37,-0.12
0.34,0.45,0.8,-4.67,-1.28,-0.03
0.34,0.45,0.8,-3.42,-1.18,0.46
0.35,0.45,0.8,-2.15,-1.27,0.9
0.35,0.45,0.8,-1.18,-1.47,1.25
0.34,0.45,0.82,-0.46,-1.83,1.6
0.35,0.45,0.81,0.32,-2.05,2.49
0.35,0.45,0.81,0.53,-1.88,2.76
0.36,0.45,0.81,0.87,-2.14,3.15
0.36,0.46,0.81,1.18,-1.62,3.4
0.36,0.47,0.81,1.5,-1.44,3.34
0.36,0.46,0.8,1.34,-1.44,2.92
0.36,0.47,0.81,1.4,-1.57,2.87
0.36,0.47,0.8,1.97,-1.76,3.01
0.36,0.47,0.8,2.02,-1.47,2.84
0.37,0.47,0.8,1.68,-1.07,2.66
0.36,0.47,0.81,1.66,-0.14,1.73
0.36,0.47,0.81,1.24,-0.31,1.27
0.36,0.46,0.81,1.47,-0.32,1.05
0.36,0.46,0.81,0.96,-0.49,1.01
0.36,0.46,0.8,-0.31,-1.16,1.3
0.36,0.47,0.81,-1.05,-1.3,1.07
0.35,0.47,0.81,-1.21,-1.91,0.75
0.35,0.47,0.8,-0.58,-2.34,1.19
0.36,0.47,0.8,-0.98,-1.22,1.63
0.37,0.46,0.8,-1.98,-0.41,1.76
0.38,0.44,0.81,-2.18,0.7,1.48
0.38,0.44,0.82,-1.47,1.05,0.87
0.37,0.45,0.81,-1.13,0.76,0.78
0.36,0.47,0.81,-0.82,0.41,0.89
0.37,0.47,0.81,-0.44,-0.14,1.04
0.37,0.47,0.8,-0.6,-0.21,0.85
0.37,0.46,0.81,-0.56,-0.14,0.55
0.37,0.47,0.81,-0.76,-0.17,0.43
0.37,0.46,0.82,-0.64,0.6,0.73
0.38,0.46,0.81,-0.35,1.28,0.73
0.37,0.46,0.81,-0.96,1.69,0.31
0.36,0.46,0.82,-1.27,1.42,0.21
0.35,0.47,0.81,-1.47,1.04,0.53
0.35,0.47,0.81,-0.92,1.68,0.58
0.35,0.47,0.83,-0.95,0.53,0.79
0.35,0.47,0.81,-1.18,0.32,0.79
0.36,0.47,0.82,-0.98,0.0,0.7
0.37,0.46,0.81,-0.64,0.9,0.85
0.36,0.45,0.81,-0.55,0.95,0.55
0.36,0.46,0.82,-0.43,1.05,0.7
0.37,0.45,0.82,-0.34,1.24,0.82
0.37,0.45,0.81,-0.23,1.18,0.96
0.36,0.46,0.81,-0.14,1.63,0.79
0.36,0.46,0.81,-0.31,1.77,0.78
0.36,0.46,0.82,0.09,1.18,0.32
0.35,0.46,0.8,0.11,0.63,0.61
0.35,0.46,0.8,-0.14,-0.4,1.53
0.36,0.46,0.81,0.34,-0.32,1.73
0.36,0.45,0.8,-0.23,-0.32,1.74
0.36,0.45,0.81,-0.49,-0.63,1.57
0.37,0.46,0.81,-0.43,-0.85,1.04
0.37,0.45,0.81,-0.12,-0.47,0.96
0.36,0.46,0.81,-0.31,-0.11,1.59
0.37,0.46,0.81,0.06,0.37,1.31
0.36,0.46,0.81,-0.46,-0.03,1.4
0.35,0.46,0.82,-0.58,-0.08,1.3
0.36,0.45,0.83,-0.56,-0.21,1.6
0.36,0.46,0.8,-0.58,-0.56,1.82
0.37,0.46,0.81,-0.73,-0.43,1.25
0.36,0.45,0.81,-0.56,0.09,1.28
0.37,0.45,0.82,-0.64,-0.35,1.16
0.37,0.45,0.81,-0.24,0.15,1.25
0.37,0.45,0.82,0.11,0.35,1.36
0.36,0.45,0.81,0.32,0.41,1.18
0.37,0.46,0.81,0.11,0.89,1.07
0.36,0.45,0.82,0.53,1.13,1.31
0.37,0.46,0.82,0.43,1.08,1.4
0.37,0.46,0.82,0.11,1.34,1.36
0.36,0.46,0.81,-0.23,1.18,1.27
0.36,0.46,0.81,-0.52,1.13,1.04
0.36,0.46,0.82,-0.55,1.1,0.95
0.37,0.46,0.82,-0.46,1.04,1.13
0.36,0.46,0.81,-0.26,0.84,1.08
0.36,0.46,0.81,-0.15,1.18,0.96
0.36,0.46,0.79,0.03,1.22,0.95
0.37,0.45,0.8,0.03,1.34,1.01
0.37,0.46,0.81,-0.15,1.59,0.87
0.36,0.45,0.81,-0.24,1.4,0.93
0.37,0.45,0.81,-0.06,1.27,1.21
0.36,0.46,0.81,-0.17,1.02,1.68
