acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.54,0.74,0.36,1.15,-8.75,2.06
-0.54,0.73,0.34,0.84,-7.79,2.37
-0.55,0.71,0.35,0.37,-5.56,1.47
-0.53,0.72,0.34,0.08,-6.37,-0.11
-0.54,0.72,0.36,-2.46,-7.8,0.29
-0.53,0.73,0.39,-4.7,-10.69,2.63
-0.53,0.73,0.37,-7.04,-14.84,2.81
-0.52,0.71,0.35,-9.53,-20.63,4.76
-0.48,0.66,0.3,-11.62,-26.92,11.02
-0.48,0.71,0.41,-12.79,-30.06,20.75
-0.45,0.74,0.41,-13.27,-21.82,25.69
-0.5,0.71,0.35,-14.35,-16.58,28.4
-0.5,0.69,0.32,-15.15,-16.12,39.71
-0.41,0.73,0.36,-11.89,-16.29,50.21
-0.45,0.76,0.47,-10.81,-20.08,56.53
-0.54,0.79,0.49,-9.6,-26.35,58.29
-0.54,0.8,0.42,-4.14,-29.15,55.33
-0.57,0.75,0.4,-1.39,-26.58,45.92
-0.55,0.79,0.43,-4.87,-19.27,40.5
-0.58,0.78,0.43,-5.07,-11.86,35.1
-0.5,0.81,0.42,-2.63,-5.33,28.08
-0.51,0.79,0.41,-4.29,-5.04,20.11
-0.51,0.75,0.4,-0.92,-0.4,16.18
-0.5,0.79,0.44,-2.89,0.98,14.52
-0.48,0.86,0.52,-0.75,5.53,8.53
-0.48,0.8,0.46,4.23,11.22,0.96
-0.52,0.79,0.44,6.66,15.01,-7.11
-0.54,0.8,0.42,9.02,19.51,-16.66
-0.56,0.8,0.42,11.15,23.24,-25.82
-0.55,0.79,0.43,14.49,27.07,-30.5
-0.54,0.79,0.44,16.38,31.68,-36.08
-0.51,0.81,0.42,14.75,32.18,-37.54
-0.46,0.84,0.41,13.45,31.3,-37.08
-0.42,0.83,0.38,14.38,27.48,-36.81
-0.42,0.8,0.34,14.92,19.53,-33.56
-0.42,0.79,0.38,12.85,11.02,-26.02
-0.45,0.74,0.4,11.08,5.88,-18.41
-0.5,0.71,0.4,10.64,3.76,-15.53
-0.56,0.68,0.34,11.22,4.98,-20.56
-0.57,0.69,0.35,9.74,8.02,-23.3
-0.55,0.72,0.37,6.84,10.14,-22.76
-0.53,0.75,0.4,4.37,11.66,-20.17
-0.5,0.78,0.42,0.5,7.22,-17.54
-0.47,0.79,0.4,-0.95,1.51,-17.28
-0.5,0.78,0.4,-3.08,-4.63,-15.15
-0.5,0.77,0.4,-4.52,-11.3,-13.31
-0.52,0.74,0.37,-5.97,-15.05,-12.69
-0.5,0.74,0.38,-7.66,-17.21,-11.07
-0.53,0.74,0.37,-9.08,-15.86,-11.4
-0.54,0.74,0.37,-10.24,-11.73,-10.95
-0.54,0.74,0.36,-11.15,-8.34,-10.72
-0.54,0.74,0.4,-10.52,-7.01,-9.48
-0.53,0.72,0.41,-10.05,-9.13,-7.53
-0.53,0.71,0.39,-8.78,-11.37,-6.82
-0.54,0.7,0.37,-5.88,-10.98,-6.09
-0.54,0.71,0.37,-4.02,-7.69,-4.27
-0.54,0.71,0.36,-3.33,-2.5,-2.66
-0.54,0.72,0.38,-3.59,1.25,-2.37
-0.53,0.72,0.39,-4.27,1.79,-2.72
-0.53,0.71,0.4,-4.4,-0.44,-2.9
-0.54,0.71,0.41,-4.46,-3.36,-2.93
-0.52,0.7,0.43,-3.85,-5.63,-3.15
-0.51,0.7,0.42,-2.52,-5.68,-3.76
-0.52,0.7,0.42,-1.1,-4.17,-4.47
-0.53,0.7,0.42,0.26,-1.48,-3.68
-0.54,0.71,0.41,0.27,-0.15,-2.79
-0.54,0.72,0.41,0.18,-0.27,-1.97
-0.55,0.72,0.4,-0.29,-1.18,-1.36
-0.56,0.71,0.38,-0.37,-2.18,-0.7
-0.56,0.71,0.38,-0.58,-2.15,-0.06
-0.56,0.71,0.39,-0.63,-0.96,0.58
-0.56,0.71,0.39,-1.08,-0.37,0.87
-0.56,0.71,0.39,-1.54,-0.47,0.78
-0.57,0.71,0.4,-1.53,-1.33,0.87
-0.57,0.72,0.39,-1.13,-1.62,0.67
-0.56,0.72,0.39,-1.4,-1.79,1.15
-0.56,0.71,0.41,-1.53,-1.01,1.33
-0.55,0.7,0.4,-1.73,-0.64,1.76
-0.54,0.71,0.42,-1.77,-0.31,2.09
-0.54,0.72,0.42,-1.22,-0.2,2.02
-0.54,0.71,0.42,-0.52,0.18,1.68
-0.54,0.72,0.43,-0.46,0.12,1.44
-0.54,0.72,0.41,0.08,0.66,1.66
-0.54,0.72,0.4,0.11,0.96,2.18
-0.54,0.73,0.4,0.18,1.33,2.34
-0.55,0.71,0.41,0.06,1.69,1.98
-0.56,0.72,0.41,-0.26,1.1,1.57
-0.55,0.71,0.42,-0.52,0.63,1.66
-0.55,0.71,0.42,-0.41,0.73,1.31
-0.54,0.72,0.41,-0.12,0.85,0.98
-0.54,0.73,0.42,0.31,1.02,0.9
-0.54,0.73,0.42,0.34,0.92,0.82
-0.54,0.72,0.41,0.44,0.31,1.01
-0.54,0.72,0.41,0.32,0.58,1.34
-0.55,0.72,0.41,0.29,0.76,0.76
-0.55,0.72,0.42,-0.09,0.81,0.35
-0.55,0.72,0.42,0.06,0.99,-0.08
-0.55,0.71,0.42,0.27,0.89,-0.4
-0.55,0.71,0.41,0.67,0.78,0.08
-0.55,0.72,0.41,0.44,0.76,0.0
-0.55,0.72,0.41,0.03,0.9,0.44
-0.54,0.71,0.41,0.32,1.18,1.16
-0.55,0.71,0.41,0.5,1.21,1.05
-0.54,0.71,0.42,0.5,1.16,0.56
-0.55,0.72,0.41,0.34,1.13,0.38
-0.55,0.72,0.41,0.24,1.16,0.46
-0.55,0.71,0.41,0.53,1.59,0.69
-0.54,0.72,0.41,0.63,1.4,0.7
-0.55,0.72,0.41,0.72,0.76,0.78
-0.55,0.71,0.41,0.87,0.49,0.96
-0.55,0.71,0.41,0.18,0.09,1.02
-0.55,0.71,0.4,0.32,-0.32,1.11
-0.55,0.72,0.4,0.09,-0.31,0.92
-0.55,0.71,0.41,0.34,-0.06,1.24
-0.55,0.71,0.4,0.64,0.73,1.47
-0.55,0.71,0.4,0.26,1.6,1.37
-0.55,0.72,0.4,0.17,1.54,1.37
-0.54,0.71,0.41,0.29,1.24,1.91
-0.54,0.71,0.4,0.6,1.42,2.43
-0.55,0.71,0.41,0.35,1.37,2.67
-0.55,0.72,0.41,0.17,1.74,2.5
-0.55,0.71,0.4,-0.06,1.97,2.27
-0.55,0.71,0.41,-0.14,1.91,2.26
-0.55,0.71,0.41,0.05,1.76,1.94
-0.55,0.72,0.4,0.34,2.02,1.51
-0.55,0.71,0.41,0.75,2.21,1.34
-0.55,0.72,0.41,0.55,2.26,1.33
-0.55,0.72,0.4,0.12,2.06,1.79
-0.54,0.72,0.41,0.09,1.53,1.92
-0.55,0.71,0.41,0.64,0.85,1.59
-0.55,0.71,0.4,0.67,0.67,0.99
-0.55,0.71,0.4,1.04,1.18,0.99
-0.54,0.71,0.41,1.07,2.4,0.85
-0.54,0.72,0.4,1.28,2.87,1.37
-0.54,0.72,0.41,0.82,2.79,1.47
-0.54,0.71,0.41,0.7,1.65,1.45
-0.54,0.72,0.42,0.75,1.24,1.62
-0.54,0.71,0.41,1.11,1.3,2.03
-0.55,0.72,0.41,1.6,2.47,1.89
-0.55,0.72,0.41,1.28,2.98,2.08
-0.55,0.72,0.41,1.05,2.32,2.26
-0.54,0.71,0.41,0.87,1.71,2.58
-0.56,0.71,0.41,0.44,0.67,2.11
-0.55,0.71,0.41,0.14,0.12,2.02
-0.56,0.72,0.39,0.11,0.72,1.56
-0.56,0.71,0.39,0.17,1.92,2.15
-0.55,0.71,0.4,0.23,4.0,2.81
-0.55,0.7,0.41,0.4,4.85,2.81
-0.55,0.71,0.41,-0.37,4.66,1.91
-0.55,0.71,0.41,-0.56,3.27,1.04
