acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.38,0.51,0.77,4.17,2.15,1.15
0.38,0.5,0.77,4.53,2.66,1.13
0.4,0.5,0.77,4.05,3.08,1.68
0.39,0.5,0.78,4.66,2.78,1.69
0.38,0.52,0.76,4.85,1.66,1.57
0.38,0.52,0.76,5.24,1.19,1.1
0.38,0.53,0.76,4.84,0.73,1.19
0.38,0.52,0.76,4.49,0.72,1.01
0.37,0.52,0.76,4.0,0.84,1.02
0.38,0.51,0.76,3.13,0.47,1.39
0.38,0.51,0.76,2.37,0.47,1.22
0.38,0.51,0.76,1.39,1.04,1.19
0.38,0.51,0.76,1.33,1.15,1.36
0.38,0.52,0.75,0.98,1.19,1.53
0.38,0.52,0.76,0.21,1.98,1.15
0.38,0.52,0.76,-0.21,1.95,1.19
0.38,0.52,0.76,-0.41,1.88,0.78
0.38,0.53,0.76,-0.09,2.12,0.37
0.37,0.52,0.77,-0.27,1.79,-0.52
0.37,0.51,0.76,0.73,2.24,-0.89
0.37,0.52,0.77,0.6,2.05,-0.93
0.31,0.47,0.69,4.81,2.17,-4.15
0.39,0.53,0.79,4.53,2.93,-4.44
0.38,0.53,0.77,2.98,1.82,-3.11
0.38,0.51,0.76,0.79,0.43,-3.31
0.37,0.52,0.76,-0.46,0.98,-4.61
0.35,0.52,0.77,-0.11,0.46,-5.74
0.36,0.51,0.77,1.28,-0.61,-5.01
0.36,0.51,0.76,1.94,-1.42,-5.37
0.36,0.53,0.76,1.19,-1.5,-5.4
0.34,0.52,0.76,0.78,-3.13,-7.04
0.37,0.51,0.76,1.28,-3.77,-5.05
0.39,0.52,0.74,2.08,-3.83,-2.79
0.4,0.53,0.74,2.55,-1.42,-1.13
0.41,0.52,0.74,3.82,0.41,0.82
0.41,0.53,0.76,4.17,2.26,2.05
0.39,0.53,0.74,4.49,2.37,2.98
0.38,0.53,0.75,5.11,1.89,3.02
0.36,0.53,0.76,6.32,0.46,2.08
0.37,0.52,0.76,6.55,-0.58,2.52
0.36,0.51,0.75,7.92,-2.05,1.62
0.37,0.51,0.77,8.15,-2.11,3.85
0.35,0.52,0.73,9.57,-3.59,4.23
0.35,0.51,0.75,11.6,-2.66,9.18
0.44,0.56,0.72,11.19,-4.53,13.98
0.63,0.65,0.9,-1.54,-6.5,15.05
0.17,0.49,0.67,-7.4,-7.95,8.15
0.45,0.49,0.77,2.0,-11.15,13.22
0.3,0.52,0.77,-1.85,-9.69,8.84
0.33,0.45,0.76,9.27,-16.93,16.24
0.28,0.44,0.66,19.13,-32.12,23.6
0.38,0.54,0.65,29.28,-36.2,26.67
0.4,0.54,0.66,33.22,-32.63,27.71
0.33,0.49,0.63,42.89,-35.31,22.03
0.76,0.44,0.77,51.04,-27.91,26.66
0.27,0.57,0.7,56.14,-31.33,23.39
0.4,0.54,0.7,60.56,-17.5,14.72
0.38,0.58,0.75,57.89,-16.5,21.86
0.44,0.59,0.7,51.95,-10.06,17.01
0.38,0.6,0.71,45.27,-11.42,13.44
0.62,0.59,0.71,35.85,-1.47,10.44
0.44,0.61,0.78,27.85,1.77,2.5
0.47,0.61,0.81,16.24,3.01,5.3
0.39,0.63,0.74,10.31,0.34,-3.37
0.38,0.57,0.73,3.62,1.88,-3.83
0.58,0.62,0.76,-1.34,3.68,-10.12
0.42,0.61,0.68,-7.91,2.95,-17.8
0.37,0.6,0.75,-20.03,4.67,-23.71
0.53,0.6,0.75,-26.55,6.17,-28.76
0.44,0.61,0.75,-31.82,8.87,-28.75
0.43,0.57,0.75,-33.76,14.69,-26.35
0.45,0.56,0.71,-34.53,23.1,-20.55
0.54,0.59,0.66,-32.38,22.43,-23.19
0.46,0.64,0.65,-34.43,26.38,-26.92
0.44,0.67,0.63,-37.54,27.07,-24.15
0.37,0.64,0.61,-39.04,22.09,-24.61
0.35,0.58,0.66,-35.73,17.48,-23.82
0.34,0.52,0.71,-29.59,13.19,-18.18
0.37,0.47,0.75,-22.84,11.65,-12.73
0.32,0.49,0.76,-18.47,8.03,-6.52
0.37,0.51,0.78,-15.21,8.63,-3.71
0.39,0.53,0.71,-14.64,5.79,0.52
0.39,0.55,0.7,-14.82,3.89,1.6
0.39,0.58,0.73,-17.8,3.33,3.45
0.43,0.59,0.73,-18.08,2.78,5.73
0.37,0.6,0.7,-19.19,0.47,10.06
0.44,0.57,0.73,-19.33,1.24,11.44
0.39,0.54,0.72,-20.23,0.09,10.81
0.37,0.53,0.72,-19.1,-0.43,12.17
0.36,0.52,0.74,-17.6,-1.65,14.87
0.43,0.5,0.75,-15.91,0.53,15.19
0.41,0.51,0.74,-14.11,-0.14,11.59
0.35,0.51,0.7,-12.37,0.76,10.93
0.42,0.49,0.73,-9.77,3.42,7.57
0.38,0.5,0.73,-6.84,4.53,5.4
0.39,0.5,0.76,-5.13,4.82,6.44
0.4,0.51,0.76,-3.85,3.98,7.69
0.39,0.51,0.76,-3.44,3.65,8.63
0.37,0.51,0.77,-4.14,3.79,7.6
0.37,0.5,0.79,-5.13,1.57,6.35
0.36,0.51,0.79,-4.7,0.49,5.57
0.37,0.5,0.77,-3.6,-0.31,5.4
0.37,0.49,0.76,-2.46,0.0,5.28
0.38,0.5,0.76,-1.91,-0.93,5.33
0.39,0.5,0.76,-1.68,-1.01,4.69
0.39,0.5,0.76,-0.9,-1.19,3.89
0.4,0.5,0.76,0.4,-0.79,2.35
0.39,0.51,0.76,0.67,-0.58,1.4
0.39,0.51,0.76,-0.43,-0.63,1.77
0.39,0.5,0.76,-0.73,-0.12,0.66
0.39,0.51,0.76,-0.9,-0.63,-0.56
0.39,0.5,0.75,-0.09,-1.34,0.26
0.4,0.51,0.76,-0.32,-1.16,0.76
0.39,0.5,0.77,-0.99,-1.3,0.92
0.39,0.5,0.76,-1.28,-1.63,1.24
0.4,0.5,0.76,-1.16,-2.15,0.55
0.4,0.51,0.76,-1.01,-2.58,-0.06
0.4,0.51,0.76,-0.95,-2.35,0.23
0.41,0.51,0.76,-0.64,-1.42,0.73
0.4,0.52,0.76,-1.07,-1.44,1.11
0.4,0.51,0.75,-0.46,-1.57,1.34
0.41,0.51,0.74,0.12,-0.82,2.23
0.41,0.51,0.75,0.0,0.46,2.92
0.4,0.5,0.75,-0.53,1.13,2.72
0.4,0.5,0.76,-0.76,1.94,2.73
0.39,0.5,0.77,-0.98,2.29,2.99
0.4,0.5,0.77,-1.22,2.66,3.08
0.4,0.5,0.77,-1.4,2.89,2.78
0.39,0.51,0.76,-1.16,2.98,2.43
0.39,0.52,0.76,-1.98,2.56,1.8
0.39,0.51,0.76,-2.23,2.44,1.65
0.4,0.51,0.77,-2.24,2.73,1.16
0.4,0.51,0.77,-2.79,3.25,0.84
0.4,0.51,0.76,-3.05,3.37,0.72
0.4,0.51,0.76,-3.16,3.6,0.58
0.4,0.5,0.77,-3.33,3.16,0.67
0.39,0.5,0.76,-3.34,3.21,0.55
0.4,0.49,0.76,-2.99,3.33,0.76
0.4,0.5,0.77,-3.24,2.75,1.1
0.4,0.51,0.77,-3.19,2.44,1.33
0.39,0.49,0.76,-2.55,2.26,1.62
0.4,0.5,0.77,-1.86,2.55,2.05
0.39,0.5,0.77,-1.25,2.56,1.94
0.39,0.5,0.77,-0.63,2.69,1.79
0.38,0.49,0.77,0.44,2.85,1.04
0.39,0.49,0.78,0.29,3.02,1.08
0.39,0.5,0.77,0.27,2.76,1.22
0.39,0.5,0.79,0.21,2.82,0.82
0.39,0.49,0.78,-0.52,2.09,1.16
0.38,0.5,0.77,-0.12,2.64,1.21
0.39,0.5,0.76,-0.93,2.24,1.63
0.39,0.5,0.76,-1.04,1.77,1.36
0.39,0.5,0.76,-1.28,2.6,1.31
0.38,0.5,0.77,-1.37,2.64,1.02
0.39,0.5,0.77,-1.63,1.97,1.33
0.39,0.5,0.77,-1.13,1.63,1.44
0.39,0.5,0.76,-1.21,2.06,1.56
0.39,0.5,0.77,-1.33,2.14,1.76
0.4,0.5,0.77,-1.63,1.89,1.83
0.4,0.5,0.77,-1.6,1.4,1.94
0.39,0.49,0.77,-0.67,2.08,1.42
0.39,0.5,0.77,-0.15,1.88,1.39
0.4,0.51,0.77,0.46,1.63,1.53
0.39,0.51,0.78,1.59,1.89,1.54
0.39,0.5,0.79,1.63,1.56,1.86
0.38,0.5,0.78,1.36,1.42,2.24
0.38,0.49,0.77,0.56,0.98,2.64
0.39,0.5,0.78,-0.92,-0.24,3.3
0.37,0.5,0.77,-1.25,-0.49,3.25
0.37,0.5,0.77,0.5,0.5,3.3
0.38,0.5,0.76,-0.15,-0.6,3.74
0.39,0.5,0.77,-0.26,1.27,3.97
0.39,0.49,0.77,-0.27,1.88,3.76
0.4,0.48,0.78,-1.13,2.02,3.28
0.39,0.48,0.78,-0.82,1.07,2.43
0.38,0.49,0.78,-0.44,-0.35,1.83
0.4,0.5,0.79,0.06,-1.05,1.44
0.39,0.5,0.76,0.18,-1.01,1.47
0.39,0.51,0.77,-0.14,-0.44,1.33
0.39,0.5,0.75,-0.55,-0.08,1.51
0.4,0.5,0.76,-0.56,0.14,1.86
0.4,0.49,0.77,-1.15,1.11,1.8
0.39,0.49,0.76,-1.44,0.85,1.59
0.41,0.49,0.8,-2.96,1.24,1.91
0.39,0.49,0.77,-3.21,0.4,1.95
0.39,0.5,0.79,-3.95,-0.41,2.21
0.39,0.51,0.78,-3.97,-0.41,2.67
0.39,0.5,0.78,-3.85,-1.13,2.81
0.39,0.49,0.78,-3.54,-0.85,2.79
0.38,0.49,0.78,-3.07,-0.49,2.7
0.38,0.48,0.78,-2.98,-0.93,2.99
0.38,0.48,0.77,-2.47,-1.48,3.02
0.39,0.48,0.77,-1.97,-2.34,3.34
0.4,0.47,0.76,-1.5,-1.54,3.63
0.4,0.48,0.76,-1.85,-1.85,3.71
0.4,0.48,0.76,-1.27,-3.89,3.34
