acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.23,0.41,0.85,0.35,0.69,1.16
0.24,0.41,0.86,0.14,0.27,0.92
0.23,0.41,0.86,0.34,0.23,0.9
0.24,0.41,0.86,0.73,-0.32,1.24
0.24,0.42,0.86,1.04,0.4,2.17
0.24,0.4,0.85,0.72,1.15,2.7
0.24,0.39,0.85,0.29,1.56,2.81
0.24,0.39,0.86,0.37,1.36,2.32
0.25,0.4,0.85,0.87,0.44,1.82
0.24,0.42,0.86,0.79,-0.24,1.79
0.24,0.42,0.84,0.58,-0.05,1.89
0.25,0.43,0.85,0.44,0.56,1.83
0.25,0.42,0.84,0.05,0.63,1.28
0.25,0.41,0.85,0.31,1.16,0.73
0.25,0.41,0.85,0.69,1.15,0.29
0.24,0.41,0.85,0.43,1.16,-0.32
0.24,0.41,0.85,0.34,0.87,-0.87
0.24,0.41,0.86,0.47,0.72,-1.18
0.24,0.41,0.86,0.06,0.81,-0.85
0.23,0.41,0.84,0.02,0.9,-0.08
0.24,0.41,0.85,-0.27,0.69,0.27
0.24,0.41,0.86,0.21,1.01,0.73
0.23,0.41,0.84,1.07,1.37,1.31
0.23,0.41,0.85,1.13,1.13,1.98
0.23,0.4,0.86,1.54,0.95,2.6
0.24,0.4,0.85,2.02,1.1,2.53
0.23,0.4,0.84,2.06,1.47,2.61
0.24,0.4,0.84,2.43,0.9,2.56
0.23,0.41,0.84,3.56,0.66,2.49
0.24,0.42,0.83,3.51,1.24,2.02
0.24,0.42,0.84,3.04,1.13,1.04
0.23,0.42,0.84,3.5,2.55,-0.11
0.22,0.41,0.84,4.06,3.31,-1.71
0.23,0.41,0.84,4.63,2.11,-2.96
0.23,0.41,0.85,5.47,2.26,-3.69
0.23,0.41,0.86,6.49,2.27,-5.8
0.24,0.42,0.86,6.98,3.01,-7.31
0.23,0.42,0.83,7.48,3.01,-6.67
0.23,0.43,0.84,6.12,1.76,-4.72
0.24,0.43,0.86,5.18,1.6,-3.89
0.22,0.43,0.86,4.64,1.1,-3.73
0.23,0.42,0.84,5.73,0.2,-1.69
0.24,0.42,0.86,4.95,-0.75,-0.29
0.24,0.44,0.87,3.98,0.31,-0.61
0.24,0.43,0.85,3.6,-0.41,1.3
0.25,0.43,0.86,2.43,-1.69,1.28
0.24,0.43,0.85,1.97,-2.72,0.14
0.24,0.44,0.85,2.09,-2.9,0.38
0.26,0.43,0.85,1.6,-3.15,0.55
0.24,0.42,0.83,3.33,-3.28,0.66
0.24,0.4,0.83,5.18,-2.12,1.15
0.23,0.41,0.83,5.6,-0.4,-0.05
0.2,0.43,0.81,5.27,-0.67,-1.47
0.21,0.43,0.81,6.98,-0.49,-0.95
0.38,0.46,0.87,4.72,-1.69,4.29
0.29,0.39,0.78,6.02,2.75,8.73
0.27,0.41,0.76,7.27,-0.03,9.69
0.22,0.44,0.82,5.68,-1.77,6.67
0.2,0.43,0.82,6.35,-5.07,7.57
0.17,0.44,0.81,7.63,-10.08,8.05
0.19,0.4,0.77,10.95,-22.55,8.44
0.15,0.43,0.73,11.53,-32.9,12.06
0.3,0.43,0.89,11.8,-30.61,18.75
0.26,0.47,0.77,16.99,-42.43,16.75
0.22,0.47,0.91,29.63,-31.92,30.12
0.32,0.43,0.83,28.78,-33.42,23.98
0.31,0.38,0.85,36.82,-42.2,33.5
0.36,0.42,0.74,44.23,-50.11,24.44
0.3,0.49,0.82,38.98,-39.56,37.86
0.48,0.45,0.94,40.15,-19.05,29.83
0.22,0.51,0.86,35.39,-26.55,21.83
0.19,0.52,0.9,31.89,-27.56,25.16
0.43,0.49,0.94,25.62,-16.52,19.88
0.31,0.51,0.85,21.02,-15.33,13.36
0.26,0.51,0.91,13.34,-8.12,14.44
0.33,0.52,0.94,9.04,0.69,10.58
0.4,0.52,0.86,3.56,5.57,-0.52
0.23,0.5,0.88,-2.63,5.07,-4.34
0.26,0.51,0.87,-9.91,5.54,-6.47
0.35,0.51,0.9,-12.38,9.5,-11.57
0.42,0.5,0.86,-16.18,13.98,-22.6
0.3,0.51,0.85,-18.0,15.13,-29.77
0.3,0.5,0.86,-21.8,18.12,-32.09
0.37,0.5,0.84,-25.15,22.7,-31.16
0.42,0.49,0.83,-25.5,24.85,-27.76
0.4,0.48,0.82,-26.38,38.32,-24.75
0.41,0.45,0.78,-22.72,33.57,-22.92
0.36,0.43,0.74,-20.27,42.5,-20.58
0.27,0.48,0.75,-18.05,27.48,-21.59
0.23,0.48,0.75,-18.99,23.24,-20.93
0.24,0.46,0.78,-14.75,20.24,-18.72
0.32,0.42,0.85,-19.02,11.8,-13.15
0.27,0.45,0.84,-20.0,13.11,-11.37
0.26,0.43,0.85,-17.83,14.43,-8.99
0.24,0.45,0.79,-15.51,10.2,-7.51
0.31,0.44,0.85,-17.91,10.76,-3.68
0.26,0.43,0.84,-17.27,8.61,-2.02
0.21,0.45,0.78,-16.38,4.63,0.64
0.2,0.45,0.83,-13.71,1.08,4.4
0.24,0.46,0.81,-15.8,6.46,5.65
0.23,0.45,0.83,-14.09,6.34,7.48
0.27,0.43,0.85,-12.55,7.85,8.52
0.26,0.41,0.83,-13.48,8.85,6.87
0.25,0.42,0.82,-12.06,5.8,6.55
0.26,0.4,0.82,-11.76,3.15,5.85
0.26,0.42,0.83,-9.95,4.69,4.52
0.25,0.43,0.82,-10.24,3.28,2.72
0.25,0.44,0.82,-8.98,4.84,1.39
0.26,0.44,0.84,-9.86,3.73,-0.53
0.25,0.43,0.83,-10.27,2.9,-1.68
0.25,0.42,0.83,-9.3,2.17,-2.7
0.26,0.41,0.83,-8.93,2.4,-2.98
0.26,0.42,0.84,-7.89,4.76,-3.08
0.26,0.41,0.83,-10.18,3.85,-4.34
0.25,0.41,0.85,-8.4,5.94,-4.85
0.25,0.41,0.85,-6.49,5.1,-5.42
0.24,0.41,0.83,-7.89,5.8,-4.73
0.24,0.41,0.85,-7.22,5.47,-4.52
0.23,0.41,0.85,-6.69,5.53,-3.86
0.23,0.42,0.84,-5.53,5.45,-3.82
0.24,0.42,0.84,-5.6,4.89,-4.2
0.23,0.41,0.86,-6.02,5.27,-4.46
0.22,0.41,0.86,-6.17,4.64,-4.79
0.21,0.4,0.87,-5.04,3.04,-5.28
0.2,0.39,0.87,-4.99,1.54,-4.92
0.21,0.4,0.87,-3.44,0.2,-4.46
0.21,0.39,0.87,-2.72,0.17,-4.53
0.22,0.4,0.86,-2.43,-0.06,-4.87
0.22,0.41,0.86,-2.98,-0.7,-5.02
0.23,0.41,0.86,-3.95,-0.75,-5.59
0.23,0.4,0.86,-4.37,-0.64,-6.21
0.23,0.4,0.88,-1.56,-3.83,-6.9
0.24,0.4,0.85,-4.82,-1.22,-6.29
0.25,0.39,0.85,-3.48,-0.23,-4.78
0.25,0.39,0.85,-3.07,0.81,-3.39
0.24,0.38,0.86,-1.66,1.33,-1.74
0.24,0.38,0.85,-0.23,1.73,0.08
0.25,0.38,0.85,0.84,2.29,1.76
0.24,0.39,0.85,1.62,2.49,3.16
0.24,0.39,0.85,2.38,2.53,4.44
0.24,0.39,0.86,2.63,2.37,5.16
0.23,0.4,0.87,2.72,2.53,5.33
0.22,0.4,0.86,3.01,2.31,5.53
0.23,0.41,0.87,3.16,2.09,5.69
0.23,0.4,0.87,2.81,1.51,5.59
0.22,0.41,0.86,2.73,0.99,5.24
0.23,0.41,0.86,2.67,1.04,4.9
0.23,0.41,0.86,2.78,0.78,4.66
0.23,0.41,0.86,2.32,0.6,3.8
0.24,0.41,0.86,2.09,0.73,3.18
0.23,0.4,0.86,1.91,0.52,2.93
0.24,0.41,0.86,1.92,0.7,2.18
0.23,0.41,0.86,1.18,0.69,2.05
0.23,0.4,0.87,0.99,0.75,1.86
0.24,0.4,0.85,1.07,0.76,2.02
0.24,0.4,0.86,0.78,0.56,1.8
0.24,0.4,0.86,0.66,0.98,1.91
0.24,0.39,0.85,0.89,0.93,1.83
0.23,0.41,0.85,0.92,0.66,2.44
0.24,0.4,0.86,0.96,0.78,2.53
0.24,0.4,0.86,0.79,1.08,2.29
0.23,0.4,0.86,1.18,1.56,2.14
0.23,0.4,0.86,1.97,1.22,2.52
0.24,0.41,0.86,2.47,1.07,2.9
0.23,0.41,0.85,2.32,1.39,3.16
0.23,0.41,0.86,2.17,1.69,2.95
0.23,0.4,0.86,2.26,2.0,2.85
0.23,0.4,0.86,2.18,1.97,3.24
0.22,0.41,0.86,1.68,1.69,3.85
0.22,0.4,0.86,1.82,1.69,3.44
0.24,0.41,0.86,1.34,1.68,3.44
0.24,0.41,0.85,0.73,1.86,2.6
0.23,0.41,0.85,0.05,1.69,2.43
0.23,0.41,0.86,0.05,1.34,2.26
0.23,0.41,0.86,-0.49,1.37,1.92
0.24,0.41,0.86,-0.5,1.56,1.66
0.24,0.4,0.86,-0.73,1.74,1.36
0.25,0.41,0.85,-0.89,1.54,1.11
0.24,0.4,0.85,-0.92,1.31,0.7
0.24,0.41,0.86,-1.08,1.3,0.5
0.23,0.41,0.85,-0.73,1.65,0.58
0.23,0.41,0.85,-0.67,1.33,1.01
0.23,0.41,0.86,-1.08,1.13,0.93
0.24,0.41,0.86,-0.78,1.83,0.5
0.23,0.4,0.87,-0.82,1.71,0.35
0.22,0.4,0.87,-1.3,1.5,0.06
0.22,0.41,0.86,-0.66,1.97,0.27
0.21,0.41,0.85,-0.55,1.69,0.41
0.21,0.41,0.86,-0.64,1.5,1.33
0.22,0.4,0.86,-0.31,2.31,1.71
0.23,0.39,0.86,-0.7,2.96,1.97
0.24,0.38,0.86,-1.05,2.38,1.83
0.24,0.39,0.86,-0.89,1.19,1.27
0.24,0.39,0.86,-0.29,0.38,0.95
0.23,0.42,0.85,0.21,0.05,1.73
0.24,0.41,0.86,-0.24,0.43,1.98
0.24,0.41,0.85,-0.4,0.52,1.83
0.23,0.4,0.85,-0.24,0.81,1.5
0.24,0.4,0.85,0.18,1.1,1.21
0.24,0.4,0.85,0.08,1.45,0.69
0.24,0.4,0.86,-0.18,1.11,0.41
0.23,0.4,0.86,-0.35,1.18,0.14
0.23,0.41,0.87,-0.46,1.22,0.14
0.23,0.4,0.87,-0.56,1.33,0.02
0.23,0.4,0.87,-0.46,1.24,-0.05
0.23,0.4,0.86,-0.21,1.36,-0.05
0.22,0.41,0.86,0.23,1.18,0.11
0.23,0.4,0.86,0.37,1.5,0.67
0.23,0.4,0.86,0.81,1.63,1.1
0.22,0.39,0.86,0.55,1.28,1.44
0.23,0.39,0.86,0.95,0.99,1.66
0.23,0.4,0.86,1.53,0.87,1.39
0.22,0.41,0.86,1.89,0.09,1.39
0.23,0.41,0.85,2.17,0.34,1.82
0.23,0.41,0.86,1.86,0.47,2.23
0.23,0.39,0.85,1.59,0.76,1.94
0.23,0.39,0.86,1.6,0.72,1.59
0.24,0.4,0.86,1.53,0.43,1.56
0.23,0.41,0.87,1.44,0.15,1.51
0.23,0.4,0.86,1.42,0.2,1.54
