acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.28,0.43,0.84,0.35,1.27,0.92
0.29,0.43,0.84,-0.09,1.18,0.58
0.27,0.43,0.84,0.14,0.98,0.46
0.28,0.44,0.85,-0.09,1.28,0.31
0.28,0.43,0.84,-0.17,1.31,0.08
0.28,0.43,0.83,-0.08,1.1,0.26
0.27,0.42,0.84,-0.24,1.31,0.32
0.28,0.43,0.84,-0.18,1.07,0.64
0.28,0.43,0.84,0.09,1.21,0.78
0.28,0.42,0.84,0.41,1.42,1.1
0.27,0.42,0.84,0.6,1.47,0.98
0.28,0.42,0.84,0.61,1.6,1.33
0.28,0.42,0.84,0.75,1.28,1.45
0.28,0.42,0.84,0.72,1.42,1.37
0.28,0.43,0.84,1.11,1.37,1.47
0.28,0.43,0.84,1.47,1.54,1.57
0.28,0.43,0.84,1.24,1.8,1.04
0.28,0.43,0.84,1.02,1.66,0.99
0.28,0.42,0.84,1.33,1.86,0.87
0.28,0.43,0.84,0.72,1.68,0.81
0.28,0.43,0.83,0.24,1.08,0.49
0.28,0.44,0.83,0.49,1.15,0.5
0.27,0.43,0.84,0.58,1.16,0.75
0.27,0.43,0.84,0.34,0.76,1.22
0.28,0.42,0.83,0.89,1.54,1.95
0.29,0.41,0.83,1.07,2.69,2.17
0.29,0.41,0.84,0.37,2.32,2.44
0.28,0.42,0.84,0.24,1.5,1.91
0.28,0.42,0.83,0.56,0.73,1.45
0.28,0.44,0.83,0.58,0.32,1.48
0.28,0.44,0.83,0.7,0.38,1.89
0.28,0.44,0.82,0.35,0.99,1.56
0.28,0.44,0.83,0.38,1.15,1.25
0.28,0.42,0.83,0.38,1.33,0.53
0.28,0.43,0.83,0.69,1.44,0.09
0.27,0.43,0.84,0.41,1.28,-0.31
0.27,0.43,0.84,0.26,1.39,-0.38
0.27,0.43,0.83,0.44,1.34,-0.05
0.27,0.43,0.84,0.37,1.51,0.05
0.27,0.43,0.84,0.18,1.56,0.56
0.27,0.43,0.84,0.7,1.16,0.85
0.26,0.43,0.84,0.55,1.19,1.37
0.27,0.42,0.84,1.19,1.76,1.92
0.28,0.42,0.84,1.07,1.48,2.34
0.28,0.42,0.84,1.02,1.1,2.58
0.28,0.43,0.83,0.81,0.78,2.55
0.28,0.43,0.82,0.44,0.44,2.23
0.28,0.44,0.83,0.72,0.56,1.44
0.28,0.44,0.84,0.4,-0.02,1.57
0.27,0.44,0.82,0.47,-0.08,1.79
0.28,0.43,0.82,0.93,1.02,1.77
0.28,0.42,0.83,0.06,1.74,1.51
0.28,0.43,0.85,-0.64,1.31,0.96
0.27,0.43,0.84,-0.52,0.12,1.08
0.27,0.43,0.84,-1.25,-0.06,1.68
0.27,0.43,0.82,-1.34,-0.08,1.91
0.28,0.43,0.83,-1.3,-0.26,2.31
0.28,0.43,0.84,-1.34,-0.14,2.17
0.27,0.42,0.82,-0.05,0.34,2.14
0.28,0.42,0.83,1.05,0.41,2.76
0.28,0.42,0.83,1.22,0.61,2.61
0.28,0.42,0.84,1.62,0.49,2.06
0.26,0.42,0.82,3.19,-0.46,1.92
0.28,0.42,0.81,4.31,1.01,2.26
0.28,0.43,0.85,4.24,0.67,2.35
0.28,0.43,0.84,3.37,1.86,2.29
0.28,0.43,0.82,3.97,1.27,1.94
0.27,0.43,0.84,3.71,1.08,1.89
0.28,0.43,0.85,3.66,1.66,1.5
0.26,0.43,0.83,3.13,1.83,-0.17
0.26,0.43,0.84,4.15,1.59,-1.62
0.26,0.43,0.83,5.88,0.9,-3.18
0.28,0.42,0.82,7.27,1.69,-3.95
0.27,0.44,0.83,7.77,3.62,-6.47
0.26,0.44,0.83,7.82,3.88,-8.23
0.26,0.44,0.83,8.08,3.33,-9.62
0.26,0.44,0.81,9.13,1.95,-9.88
0.27,0.44,0.82,8.75,1.05,-8.67
0.28,0.44,0.83,9.3,1.42,-7.11
0.29,0.45,0.82,8.58,1.27,-4.98
0.29,0.45,0.83,8.61,2.17,-3.83
0.27,0.44,0.82,8.56,1.79,-2.99
0.28,0.45,0.84,7.92,-1.59,-2.56
0.29,0.46,0.84,6.2,-3.28,-1.19
0.29,0.46,0.84,3.62,-4.46,0.46
0.26,0.45,0.83,1.88,-3.73,-0.02
0.23,0.44,0.8,4.27,-3.6,-1.13
0.27,0.45,0.78,6.5,-5.39,2.37
0.33,0.44,0.77,7.42,-7.4,12.55
0.64,0.5,0.93,2.84,-7.85,16.79
0.24,0.42,0.65,2.0,-1.94,14.38
0.28,0.43,0.76,1.47,-7.5,17.39
0.23,0.46,0.83,-1.69,-6.56,12.4
0.21,0.43,0.76,3.05,-11.15,17.88
0.19,0.45,0.72,5.57,-28.11,20.78
0.28,0.51,0.83,5.44,-28.63,20.5
0.3,0.5,0.82,2.34,-35.31,22.52
0.28,0.45,0.85,8.56,-22.52,23.85
0.3,0.45,0.76,10.73,-26.5,28.55
0.31,0.49,0.73,25.94,-31.77,16.66
0.21,0.44,0.76,30.05,-53.39,32.98
0.52,0.37,0.86,42.21,-21.85,29.4
0.32,0.4,0.83,42.08,-26.95,27.89
0.29,0.43,0.9,37.4,-30.84,28.49
0.47,0.44,0.88,35.71,-12.98,16.73
0.28,0.5,0.86,32.11,-12.92,16.73
0.39,0.49,0.82,25.69,-17.98,23.79
0.55,0.52,0.81,21.85,-3.76,19.79
0.4,0.56,0.81,14.29,0.84,13.36
0.31,0.52,0.82,8.49,-2.98,7.13
0.29,0.51,0.86,4.43,4.67,4.34
0.35,0.5,0.87,2.6,9.39,0.7
0.42,0.53,0.86,0.11,13.56,-10.98
0.29,0.59,0.87,-6.98,15.91,-25.3
0.23,0.59,0.89,-14.31,20.32,-42.37
0.28,0.59,0.9,-22.76,21.85,-50.43
0.37,0.56,0.82,-26.63,26.43,-49.13
0.47,0.49,0.74,-28.96,28.76,-39.13
0.52,0.41,0.77,-25.88,54.96,-28.78
0.44,0.36,0.7,-16.21,40.82,-25.63
0.28,0.4,0.73,-10.41,35.62,-25.37
0.24,0.45,0.76,-6.64,26.38,-22.31
0.25,0.46,0.78,-5.74,19.85,-19.6
0.26,0.47,0.83,-10.82,22.82,-13.8
0.28,0.49,0.79,-10.23,11.36,-6.84
0.31,0.49,0.79,-11.47,11.13,-2.17
0.34,0.47,0.8,-11.3,12.58,0.2
0.28,0.49,0.75,-14.34,7.22,-0.12
0.26,0.46,0.8,-13.56,6.61,-0.23
0.27,0.48,0.8,-9.73,8.14,-1.92
0.29,0.48,0.8,-10.89,6.87,0.64
0.27,0.49,0.81,-14.03,4.95,0.87
0.26,0.5,0.8,-16.81,2.4,3.59
0.27,0.5,0.8,-18.14,1.54,4.15
0.26,0.48,0.81,-15.5,2.37,4.66
0.26,0.47,0.8,-15.73,2.72,5.88
0.27,0.47,0.79,-14.5,5.63,5.48
0.28,0.46,0.78,-13.56,5.68,3.59
0.29,0.45,0.79,-13.15,3.33,2.11
0.29,0.44,0.8,-11.77,2.31,1.31
0.28,0.43,0.83,-10.58,3.3,0.21
0.27,0.42,0.81,-10.21,-0.73,-1.15
0.26,0.42,0.8,-7.08,-0.81,-1.21
0.27,0.43,0.81,-4.52,0.14,-1.44
0.28,0.43,0.82,-3.48,0.03,-1.51
0.27,0.43,0.84,-3.47,-0.58,-1.83
0.26,0.43,0.84,-3.56,-1.71,-1.33
0.26,0.43,0.84,-2.55,-1.05,-0.98
0.26,0.44,0.84,-2.26,0.38,0.18
0.28,0.45,0.83,-2.38,-0.84,1.53
0.28,0.45,0.82,-2.44,-1.22,2.05
0.28,0.45,0.8,-2.87,-0.44,3.05
0.28,0.44,0.81,-1.25,0.17,2.76
0.28,0.43,0.82,-1.25,0.84,2.2
0.28,0.44,0.81,-1.39,0.9,1.91
0.28,0.44,0.82,-0.78,1.24,1.95
0.28,0.44,0.83,-1.15,0.44,2.02
0.28,0.45,0.83,-1.3,0.64,1.88
0.29,0.45,0.82,-1.54,0.52,2.05
0.29,0.44,0.82,-2.0,0.92,1.92
0.28,0.43,0.82,-2.32,1.05,1.36
0.27,0.44,0.84,-3.1,1.24,0.79
0.27,0.44,0.83,-3.05,0.81,0.64
0.27,0.43,0.83,-3.05,0.58,0.79
0.28,0.43,0.82,-2.93,0.35,0.67
0.28,0.44,0.83,-2.96,0.67,0.23
0.29,0.44,0.85,-3.21,1.01,-0.09
0.28,0.43,0.83,-3.44,1.4,-0.2
0.28,0.43,0.82,-2.52,1.08,-0.09
0.27,0.43,0.82,-1.39,1.1,-0.47
0.28,0.43,0.84,-1.31,1.8,-0.08
0.28,0.44,0.83,-1.3,1.56,-0.14
0.28,0.44,0.84,-1.47,1.51,0.09
0.28,0.43,0.83,-1.33,1.45,1.02
0.27,0.43,0.83,-0.72,1.65,1.13
0.28,0.43,0.84,-0.76,1.83,1.42
0.27,0.44,0.85,-1.65,1.65,1.04
0.27,0.43,0.84,-2.03,1.34,1.19
0.28,0.43,0.84,-2.15,0.89,1.42
0.28,0.43,0.84,-2.61,0.66,1.57
0.28,0.43,0.82,-1.82,0.79,1.82
0.27,0.43,0.83,-1.66,0.87,2.0
0.28,0.43,0.84,-1.53,1.53,2.12
0.27,0.43,0.83,-1.25,1.79,1.88
0.27,0.43,0.84,-0.81,1.45,1.54
0.27,0.43,0.84,-1.1,0.95,1.3
0.27,0.43,0.83,-1.01,0.67,1.31
0.28,0.42,0.83,-1.19,0.31,1.57
0.27,0.42,0.83,-1.42,0.63,1.74
0.28,0.43,0.84,-1.05,0.81,1.33
0.28,0.42,0.83,-0.7,0.78,1.1
0.28,0.43,0.83,-0.43,0.98,0.9
0.27,0.43,0.83,-0.5,0.93,0.78
0.28,0.44,0.84,-0.67,1.01,0.73
0.28,0.43,0.84,-0.89,1.11,0.84
0.28,0.42,0.84,-0.31,1.66,0.61
0.27,0.43,0.83,0.03,1.53,0.08
0.28,0.43,0.83,-0.95,1.02,0.38
0.27,0.43,0.84,-1.25,0.92,0.53
0.26,0.43,0.84,-0.46,0.43,0.95
0.26,0.43,0.83,0.05,0.05,1.27
0.27,0.42,0.83,0.41,0.15,2.31
0.28,0.42,0.84,0.53,1.1,2.99
0.28,0.42,0.84,0.14,1.42,3.08
0.28,0.41,0.84,-0.05,1.47,2.73
0.28,0.41,0.84,0.02,0.55,2.37
0.28,0.43,0.83,0.44,-0.43,2.11
0.28,0.44,0.83,0.06,-0.49,1.86
0.28,0.44,0.83,-0.12,0.02,1.74
0.28,0.45,0.83,-0.18,0.43,1.69
0.29,0.44,0.83,-0.23,0.6,1.16
0.29,0.43,0.82,-0.32,0.99,0.69
0.27,0.43,0.83,-0.37,0.92,-0.12
0.28,0.43,0.84,-0.11,1.01,-0.43
0.27,0.43,0.84,-0.12,0.93,-0.24
0.27,0.43,0.84,-0.72,1.15,-0.17
0.28,0.42,0.84,-0.46,1.28,0.41
0.28,0.42,0.84,-0.52,1.21,0.7
0.28,0.43,0.84,0.29,1.54,1.16
0.27,0.42,0.84,0.99,3.25,1.74
0.27,0.42,0.84,1.22,1.62,2.15
0.27,0.42,0.83,0.9,1.08,2.47
0.28,0.42,0.84,0.49,1.28,2.34
0.27,0.43,0.85,0.38,0.78,2.05
0.27,0.42,0.83,1.1,0.52,1.65
0.26,0.44,0.83,0.61,2.55,1.83
0.27,0.44,0.83,0.9,0.64,1.82
0.28,0.44,0.83,-0.24,0.53,1.16
0.28,0.43,0.84,-1.02,1.11,0.72
0.27,0.43,0.84,-1.42,0.98,0.38
0.27,0.42,0.84,-1.48,0.58,0.09
0.28,0.43,0.84,-1.82,0.32,-0.02
0.27,0.43,0.83,-1.56,0.78,-0.08
0.28,0.43,0.83,-1.65,0.52,0.0
0.28,0.42,0.84,-1.59,0.85,0.18
0.27,0.42,0.84,-0.93,1.05,0.43
0.27,0.42,0.84,-0.82,0.76,0.92
0.27,0.42,0.84,-0.44,0.93,1.44
0.28,0.42,0.84,-0.05,1.02,1.68
0.27,0.42,0.84,0.09,1.37,1.98
