acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.54,0.68,0.47,0.55,0.98,0.87
-0.54,0.68,0.47,0.38,0.75,1.04
-0.54,0.68,0.48,0.35,0.79,0.96
-0.53,0.68,0.47,0.37,1.22,1.21
-0.54,0.68,0.47,0.23,1.11,1.4
-0.53,0.68,0.47,0.41,1.25,1.22
-0.53,0.67,0.48,0.87,1.34,1.39
-0.52,0.67,0.48,1.4,2.52,2.12
-0.53,0.68,0.48,1.34,3.71,2.21
-0.53,0.68,0.47,1.98,4.69,2.32
-0.54,0.67,0.47,2.34,5.51,2.72
-0.54,0.69,0.47,1.8,5.39,2.38
-0.55,0.69,0.47,1.85,4.12,2.02
-0.55,0.68,0.47,1.42,3.04,2.38
-0.54,0.68,0.47,1.08,2.15,2.37
-0.54,0.67,0.48,0.7,2.29,1.94
-0.54,0.67,0.47,0.41,1.83,1.83
-0.55,0.68,0.46,0.9,1.65,2.0
-0.55,0.69,0.45,1.25,2.23,2.76
-0.55,0.69,0.47,1.1,3.4,3.62
-0.54,0.68,0.48,0.89,4.78,2.93
-0.54,0.66,0.48,0.29,4.55,1.42
-0.54,0.67,0.48,-0.69,2.85,0.44
-0.54,0.67,0.49,-1.07,0.46,0.41
-0.53,0.68,0.47,-0.27,-0.11,0.76
-0.53,0.69,0.47,0.05,-0.2,1.68
-0.52,0.69,0.48,0.4,-0.12,1.54
-0.52,0.67,0.46,1.42,0.55,1.85
-0.54,0.68,0.47,1.79,1.13,2.31
-0.54,0.68,0.47,2.02,1.62,3.07
-0.54,0.67,0.47,2.85,2.63,2.9
-0.53,0.67,0.47,3.69,3.62,3.07
-0.53,0.67,0.45,4.55,4.89,3.16
-0.54,0.67,0.45,5.8,6.66,3.48
-0.55,0.68,0.47,5.69,8.18,4.35
-0.54,0.68,0.45,5.92,9.21,5.86
-0.54,0.67,0.48,6.24,9.04,7.07
-0.55,0.67,0.47,7.8,9.25,9.36
-0.55,0.7,0.47,6.73,9.28,7.28
-0.57,0.69,0.45,6.78,9.07,4.78
-0.57,0.68,0.46,6.98,9.5,2.93
-0.57,0.69,0.45,6.35,10.53,1.44
-0.56,0.68,0.45,4.98,10.82,0.24
-0.56,0.67,0.46,4.85,9.27,-0.5
-0.54,0.68,0.45,4.92,7.77,-0.81
-0.55,0.69,0.46,4.41,5.82,-1.48
-0.57,0.68,0.45,4.17,4.81,-3.63
-0.57,0.68,0.44,3.16,3.25,-3.71
-0.57,0.7,0.44,0.72,2.5,-2.43
-0.55,0.7,0.46,-1.25,0.6,0.78
-0.54,0.71,0.47,-2.92,-0.6,-0.09
-0.55,0.69,0.45,-1.4,-2.49,-1.85
-0.52,0.65,0.45,0.35,1.24,2.4
-0.52,0.67,0.47,-1.19,4.99,7.47
-0.51,0.67,0.47,-1.68,8.75,10.53
-0.47,0.65,0.52,-4.9,11.34,17.88
-0.48,0.67,0.57,-10.08,3.48,21.89
-0.5,0.57,0.41,-1.79,3.73,11.85
-0.59,0.62,0.41,-7.18,-3.11,14.52
-0.59,0.69,0.41,-6.55,0.58,11.4
-0.56,0.65,0.37,-5.21,9.27,15.22
-0.52,0.66,0.35,-11.56,7.48,22.69
-0.49,0.69,0.38,-13.57,-1.08,26.67
-0.45,0.67,0.38,-10.98,-11.31,33.44
-0.45,0.67,0.43,-10.47,-24.75,40.79
-0.51,0.68,0.51,-12.32,-30.79,40.55
-0.46,0.63,0.31,-9.21,-26.73,36.18
-0.54,0.77,0.52,-18.11,-26.55,45.65
-0.52,0.73,0.41,-17.74,-20.02,46.26
-0.47,0.77,0.54,-16.5,-15.47,48.35
-0.57,0.71,0.47,-13.59,-12.37,41.66
-0.57,0.75,0.57,-12.96,-10.11,41.65
-0.45,0.76,0.51,-12.87,-5.57,37.8
-0.44,0.75,0.47,-12.95,-7.22,37.15
-0.34,0.82,0.58,-7.83,-2.29,35.31
-0.39,0.78,0.55,-3.56,-3.82,27.36
-0.44,0.77,0.52,-1.69,-10.32,20.11
-0.41,0.8,0.5,0.95,-11.97,12.81
-0.5,0.75,0.45,2.56,-11.57,5.98
-0.5,0.73,0.42,5.74,-3.44,2.02
-0.48,0.75,0.47,4.08,1.79,1.01
-0.46,0.8,0.55,7.07,4.11,-5.07
-0.51,0.78,0.51,12.06,3.08,-15.39
-0.51,0.74,0.51,12.14,3.04,-15.22
-0.49,0.74,0.52,10.9,6.11,-18.18
-0.56,0.73,0.52,16.58,17.39,-24.76
-0.57,0.77,0.53,18.89,26.55,-32.9
-0.58,0.74,0.51,20.93,37.5,-38.76
-0.53,0.75,0.49,22.58,46.08,-41.86
-0.45,0.75,0.5,21.07,47.59,-40.02
-0.37,0.73,0.44,18.69,41.65,-35.95
-0.38,0.7,0.44,17.19,27.65,-30.31
-0.43,0.71,0.44,16.72,12.66,-26.03
-0.5,0.69,0.45,17.07,3.22,-24.85
-0.56,0.67,0.46,15.5,4.24,-26.64
-0.55,0.68,0.46,7.19,7.48,-23.98
-0.51,0.7,0.44,0.52,14.46,-20.78
-0.48,0.75,0.43,-4.37,15.3,-16.6
-0.48,0.76,0.46,-8.17,9.36,-14.34
-0.47,0.74,0.44,-8.49,3.25,-14.14
-0.47,0.73,0.45,-8.49,-1.82,-11.91
-0.47,0.72,0.42,-5.76,1.19,-11.44
-0.51,0.72,0.46,-6.12,2.81,-10.06
-0.48,0.74,0.45,-7.16,5.18,-9.56
-0.51,0.73,0.43,-6.31,6.21,-10.78
-0.53,0.72,0.42,-4.96,4.34,-9.19
-0.55,0.72,0.44,-3.66,3.19,-6.47
-0.53,0.7,0.41,-3.18,2.76,-3.82
-0.54,0.68,0.43,-3.56,2.0,-0.17
-0.53,0.68,0.44,-2.81,2.82,-0.52
-0.54,0.67,0.44,-2.0,0.29,-2.58
-0.55,0.67,0.44,0.08,-2.7,-4.31
-0.57,0.67,0.43,1.47,-5.4,-5.08
-0.57,0.68,0.43,2.23,-6.87,-4.53
-0.56,0.68,0.43,3.01,-6.2,-3.86
-0.56,0.68,0.44,3.27,-4.35,-4.06
-0.57,0.67,0.44,2.84,-3.04,-4.76
-0.58,0.66,0.44,2.05,-3.04,-5.4
-0.58,0.65,0.44,1.11,-3.37,-5.92
-0.58,0.65,0.43,0.26,-3.47,-6.44
-0.57,0.67,0.44,-0.6,-2.85,-5.83
-0.56,0.67,0.44,-1.33,-1.5,-5.73
-0.55,0.66,0.45,-1.89,-0.5,-5.31
-0.55,0.67,0.44,-2.34,-0.34,-3.85
-0.55,0.67,0.46,-2.41,0.0,-2.56
-0.55,0.68,0.45,-2.81,0.03,-1.47
-0.55,0.67,0.45,-2.78,0.92,-0.73
-0.55,0.68,0.44,-2.9,1.79,-0.05
-0.56,0.67,0.44,-2.64,2.55,0.66
-0.55,0.67,0.44,-2.73,3.19,1.11
-0.56,0.67,0.45,-2.47,3.36,1.11
-0.57,0.68,0.44,-2.44,2.31,1.37
-0.56,0.68,0.44,-1.69,1.63,2.18
-0.55,0.68,0.44,-1.16,1.97,2.63
-0.55,0.69,0.45,-0.99,2.09,2.5
-0.55,0.68,0.45,-1.31,1.69,2.85
-0.55,0.68,0.46,-1.39,0.9,3.08
-0.56,0.68,0.47,-0.92,-0.4,2.66
-0.56,0.68,0.45,-0.58,-0.95,1.79
-0.55,0.68,0.45,-0.37,-1.3,1.22
-0.57,0.67,0.44,-0.2,-1.25,1.3
-0.56,0.68,0.46,-0.9,-0.9,1.59
-0.57,0.68,0.45,-0.56,0.27,1.39
-0.56,0.68,0.45,-0.44,0.63,0.98
-0.55,0.67,0.46,-0.56,0.78,0.95
-0.55,0.68,0.47,-0.29,0.49,1.05
-0.54,0.68,0.46,-0.08,0.12,1.24
-0.53,0.69,0.47,-0.17,-0.37,1.59
-0.54,0.68,0.46,0.0,-0.03,1.68
-0.55,0.68,0.45,-0.03,0.12,1.8
-0.55,0.69,0.45,0.24,0.38,2.38
-0.55,0.68,0.44,0.43,0.85,3.28
-0.56,0.68,0.45,0.18,1.39,2.84
-0.56,0.68,0.45,0.05,1.63,2.09
-0.56,0.68,0.45,-0.05,1.56,2.18
-0.56,0.68,0.45,0.15,1.66,2.11
-0.56,0.68,0.47,-0.05,1.47,2.17
-0.55,0.68,0.46,0.0,1.69,1.82
-0.55,0.68,0.45,0.58,1.74,1.6
-0.56,0.69,0.46,0.14,1.54,1.69
-0.55,0.68,0.45,0.18,1.54,1.65
-0.55,0.68,0.44,0.17,1.48,1.86
-0.56,0.68,0.45,-0.06,1.5,2.15
-0.55,0.68,0.46,-0.2,1.62,1.73
-0.55,0.68,0.46,0.02,2.0,1.3
-0.56,0.68,0.45,0.02,1.94,1.42
-0.55,0.68,0.45,0.2,1.57,1.25
-0.55,0.69,0.45,0.18,1.11,1.13
-0.55,0.69,0.45,0.02,0.21,1.33
-0.55,0.69,0.46,0.32,0.03,1.16
-0.56,0.69,0.46,0.84,0.05,1.5
-0.56,0.68,0.46,0.67,-0.15,1.57
-0.55,0.68,0.44,0.46,-0.12,1.82
-0.56,0.68,0.45,0.41,0.21,1.73
-0.55,0.68,0.45,0.35,0.24,1.65
-0.56,0.68,0.45,0.38,0.29,1.6
-0.55,0.68,0.45,0.35,0.52,1.6
-0.55,0.68,0.45,0.5,0.12,1.3
-0.55,0.68,0.45,0.44,0.14,0.9
-0.56,0.68,0.45,0.14,0.17,0.55
-0.56,0.68,0.44,-0.11,0.61,0.69
-0.56,0.68,0.46,-0.05,1.04,0.58
-0.56,0.68,0.45,-0.21,1.07,0.38
-0.55,0.68,0.46,-0.26,1.34,0.15
-0.55,0.68,0.45,-0.09,1.3,0.44
-0.55,0.68,0.46,0.17,1.66,1.04
-0.55,0.69,0.45,0.17,1.65,0.72
-0.54,0.68,0.45,0.46,1.44,0.85
-0.56,0.68,0.45,0.46,0.66,0.58
-0.56,0.68,0.46,0.49,0.26,0.37
-0.55,0.68,0.45,0.29,0.47,0.64
-0.55,0.68,0.45,-0.2,0.64,0.7
-0.55,0.68,0.46,-0.11,0.43,0.96
-0.55,0.68,0.45,0.09,0.24,0.84
-0.55,0.67,0.45,0.53,0.46,1.07
-0.55,0.68,0.46,0.79,0.6,0.93
-0.55,0.67,0.46,1.19,0.7,1.22
-0.56,0.68,0.45,1.18,0.56,1.1
-0.56,0.68,0.45,1.27,0.73,1.36
-0.56,0.68,0.45,1.19,1.4,1.59
-0.56,0.68,0.45,0.61,1.63,1.51
-0.56,0.68,0.46,0.14,1.47,1.56
-0.56,0.68,0.44,0.03,0.84,1.83
-0.56,0.68,0.45,0.09,1.54,2.43
-0.55,0.68,0.45,-0.03,2.69,3.51
-0.56,0.68,0.46,0.26,4.47,2.98
-0.55,0.67,0.46,0.06,4.6,1.98
-0.56,0.67,0.46,-0.4,4.08,1.51
-0.55,0.67,0.45,-0.75,2.79,1.11
-0.55,0.68,0.46,-0.63,2.03,0.92
-0.54,0.69,0.45,-0.38,1.68,0.92
-0.55,0.69,0.46,0.23,1.98,1.08
-0.55,0.69,0.45,0.5,2.02,1.13
-0.55,0.69,0.45,0.52,1.79,1.42
-0.55,0.69,0.46,0.89,1.65,1.08
-0.55,0.68,0.45,1.24,0.81,1.24
-0.56,0.68,0.45,1.33,0.26,1.53
-0.56,0.68,0.45,1.48,0.78,1.33
-0.56,0.68,0.45,1.54,1.02,1.34
-0.56,0.67,0.44,1.66,2.17,1.33
-0.57,0.68,0.44,1.54,2.73,1.65
-0.56,0.68,0.44,1.3,2.6,1.8
