acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.45,0.51,0.74,-28.92,25.82,-30.03
0.46,0.52,0.72,-29.08,28.92,-30.09
0.46,0.53,0.69,-25.53,25.36,-30.76
0.43,0.57,0.68,-24.08,24.0,-26.35
0.37,0.58,0.69,-22.27,24.72,-21.91
0.43,0.55,0.71,-20.47,21.56,-17.85
0.37,0.53,0.71,-18.89,19.86,-14.05
0.34,0.5,0.75,-17.83,17.22,-11.95
0.36,0.48,0.77,-15.36,16.31,-7.79
0.4,0.48,0.79,-11.86,12.26,-4.26
0.39,0.47,0.76,-10.38,8.2,-0.46
0.38,0.49,0.79,-13.74,5.97,2.55
0.4,0.51,0.77,-15.69,4.35,5.92
0.37,0.54,0.76,-18.18,2.35,9.42
0.35,0.55,0.76,-17.83,3.65,10.81
0.37,0.55,0.76,-16.23,5.51,14.6
0.35,0.52,0.75,-16.12,6.76,15.92
0.35,0.51,0.76,-17.16,7.89,16.7
0.35,0.51,0.76,-18.56,7.08,18.9
0.37,0.49,0.74,-16.93,5.66,18.9
0.41,0.48,0.76,-16.09,7.62,15.21
0.39,0.46,0.75,-15.34,10.29,10.2
0.39,0.46,0.75,-13.76,11.6,6.4
0.39,0.46,0.78,-12.05,12.29,4.17
0.35,0.44,0.78,-10.21,11.86,2.24
0.36,0.43,0.78,-6.58,9.44,1.88
0.36,0.44,0.8,-4.98,7.86,2.64
0.35,0.45,0.8,-4.12,5.68,3.48
0.33,0.47,0.8,-3.94,2.76,2.32
0.33,0.47,0.79,-3.11,-0.18,1.63
0.35,0.48,0.8,-3.28,-1.01,1.6
0.36,0.47,0.8,-2.44,-1.8,1.66
0.36,0.46,0.8,-3.08,-2.56,1.13
0.36,0.45,0.81,-3.28,-2.96,0.34
0.36,0.44,0.81,-2.63,-3.97,0.53
0.36,0.45,0.82,-1.54,-3.39,0.4
0.35,0.46,0.81,-0.47,-4.82,-0.06
0.35,0.46,0.81,0.56,-5.19,-0.05
0.37,0.47,0.8,0.85,-4.26,0.82
0.37,0.46,0.78,1.37,-3.77,0.49
0.37,0.46,0.8,-0.11,-4.12,0.15
0.37,0.46,0.81,-0.08,-3.39,0.46
0.37,0.46,0.8,-0.95,-3.56,1.21
0.37,0.47,0.8,-0.64,-3.11,0.93
0.37,0.47,0.8,-1.02,-3.65,1.53
0.37,0.47,0.8,-0.85,-3.73,2.46
0.37,0.47,0.79,-0.52,-4.06,2.43
0.38,0.46,0.8,0.17,-4.29,2.67
0.39,0.46,0.8,0.49,-3.65,3.11
0.39,0.47,0.8,0.66,-2.96,3.25
0.39,0.46,0.78,1.13,-2.44,3.24
0.39,0.46,0.8,1.16,-1.63,3.13
0.39,0.45,0.79,1.76,-1.34,3.16
0.4,0.45,0.81,1.97,-0.95,3.31
0.39,0.46,0.81,1.4,0.2,3.04
0.38,0.47,0.81,1.34,0.79,2.4
0.38,0.47,0.81,0.84,0.17,2.67
0.37,0.48,0.8,0.47,0.41,2.81
0.37,0.47,0.8,-0.05,1.1,2.73
0.38,0.46,0.8,-0.37,1.34,2.0
0.37,0.47,0.8,-0.92,1.66,0.67
0.38,0.46,0.8,-1.08,1.37,-0.2
0.38,0.47,0.8,-1.04,1.34,-0.92
0.38,0.46,0.8,-0.99,0.87,-0.93
0.38,0.47,0.79,-0.84,0.7,-0.67
0.38,0.47,0.8,-1.05,1.01,-0.64
0.38,0.46,0.79,-1.02,1.39,-0.23
0.38,0.47,0.79,-1.18,1.48,0.03
0.38,0.46,0.79,-1.18,1.85,0.23
0.38,0.46,0.79,-1.02,2.23,0.4
0.37,0.46,0.8,-0.69,2.96,0.34
0.37,0.46,0.8,-0.55,3.53,0.05
0.38,0.46,0.81,-0.67,3.54,0.06
0.37,0.47,0.81,-0.78,3.28,0.47
0.36,0.46,0.8,-0.93,2.85,0.92
0.36,0.46,0.8,-0.55,2.7,1.39
0.37,0.47,0.8,-0.4,2.05,1.71
0.37,0.47,0.8,-0.63,1.5,2.17
0.37,0.46,0.81,-0.7,1.34,2.2
0.37,0.46,0.79,-0.31,0.44,2.52
0.39,0.46,0.8,0.34,-0.02,2.55
0.39,0.45,0.79,0.76,0.67,2.06
0.38,0.46,0.79,0.75,1.63,1.22
0.38,0.46,0.8,1.02,1.73,1.3
0.38,0.47,0.8,0.92,2.35,1.36
0.37,0.46,0.8,0.78,2.87,1.56
0.37,0.47,0.8,0.64,2.82,2.0
0.37,0.47,0.81,0.21,2.67,2.18
0.36,0.46,0.81,-0.17,2.46,2.03
0.37,0.46,0.8,0.02,1.77,2.23
0.36,0.46,0.8,0.26,1.45,2.09
0.37,0.46,0.8,0.37,0.87,2.09
0.38,0.46,0.8,0.56,0.21,2.05
0.38,0.46,0.79,0.87,0.2,2.09
0.38,0.46,0.78,1.25,0.7,1.68
0.39,0.46,0.8,1.04,0.76,1.74
0.39,0.46,0.81,0.73,1.53,1.53
0.37,0.46,0.8,0.9,1.48,1.54
0.38,0.46,0.8,0.93,1.56,1.6
0.37,0.47,0.8,0.84,0.93,1.36
0.37,0.48,0.8,0.47,0.46,1.57
0.37,0.47,0.8,0.64,0.37,1.28
0.37,0.47,0.81,0.18,-0.58,1.16
0.38,0.47,0.8,0.27,-0.14,1.11
0.37,0.47,0.8,-0.38,-0.37,1.27
0.37,0.46,0.8,-0.15,0.17,1.11
0.37,0.46,0.8,-0.21,-0.11,1.45
0.38,0.46,0.8,-0.12,0.41,1.27
0.37,0.45,0.78,0.09,0.21,0.9
0.37,0.44,0.76,0.67,-0.47,0.37
0.37,0.45,0.79,-0.24,-0.24,0.6
0.38,0.45,0.81,0.26,1.44,0.21
0.38,0.46,0.8,-1.07,0.79,0.63
0.38,0.46,0.81,-0.98,2.41,0.29
0.38,0.46,0.8,-3.53,0.95,1.34
0.36,0.46,0.76,-4.37,-3.34,0.93
0.36,0.46,0.82,-3.48,2.26,0.49
0.34,0.47,0.78,-3.92,-2.21,1.8
0.37,0.47,0.82,-4.63,0.79,2.98
0.37,0.46,0.83,-4.09,1.21,2.63
0.37,0.45,0.79,-2.73,1.27,1.74
0.38,0.44,0.8,-2.23,2.09,1.44
0.38,0.44,0.8,-1.21,1.24,1.4
0.38,0.45,0.8,0.75,1.36,0.9
