acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.57,0.69,0.39,-2.32,-2.5,1.57
-0.57,0.7,0.4,-3.05,-0.31,2.52
-0.56,0.69,0.41,-2.99,0.61,2.0
-0.57,0.7,0.41,-2.69,0.31,1.74
-0.56,0.7,0.41,-1.88,-0.23,2.0
-0.56,0.69,0.4,-1.4,0.12,2.35
-0.55,0.71,0.41,-1.31,0.61,2.7
-0.56,0.7,0.42,-1.15,1.45,2.87
-0.55,0.71,0.41,-1.16,1.36,2.63
-0.56,0.7,0.4,-0.61,1.21,2.4
-0.56,0.7,0.41,-0.4,1.59,2.67
-0.55,0.71,0.42,-0.06,1.63,2.32
-0.55,0.71,0.42,0.4,2.15,2.24
-0.55,0.71,0.41,0.82,1.92,1.86
-0.54,0.71,0.41,1.15,1.89,1.1
-0.55,0.71,0.41,1.01,1.6,0.76
-0.56,0.71,0.41,0.99,1.39,0.75
-0.55,0.71,0.42,0.82,1.08,0.87
-0.55,0.71,0.42,0.79,1.04,1.31
-0.55,0.72,0.42,0.47,0.78,1.15
-0.55,0.71,0.41,0.24,0.2,0.96
-0.56,0.71,0.41,0.23,0.12,0.67
-0.56,0.72,0.41,0.12,0.32,0.46
-0.56,0.71,0.41,0.15,0.78,0.52
-0.56,0.71,0.42,0.52,1.01,0.75
-0.56,0.7,0.41,0.47,1.13,0.93
-0.56,0.71,0.43,0.43,0.98,0.99
-0.55,0.71,0.42,0.08,0.72,0.76
-0.56,0.71,0.41,0.24,0.63,0.43
-0.56,0.71,0.41,0.37,0.93,0.29
-0.56,0.71,0.41,0.31,1.66,0.4
-0.55,0.71,0.41,0.15,1.88,0.09
-0.56,0.71,0.42,0.37,1.8,0.6
-0.55,0.71,0.42,0.4,1.5,0.53
-0.56,0.72,0.42,0.08,1.1,0.55
-0.55,0.71,0.42,0.55,1.39,0.79
-0.55,0.71,0.41,1.04,1.98,1.05
-0.55,0.71,0.41,1.02,1.68,0.99
-0.55,0.71,0.41,1.22,1.77,0.69
-0.56,0.7,0.41,1.19,1.11,0.43
-0.56,0.7,0.41,1.62,0.38,0.98
-0.57,0.71,0.4,1.8,0.56,1.57
-0.56,0.7,0.41,1.63,1.95,2.53
-0.55,0.7,0.41,1.91,3.37,3.28
-0.56,0.7,0.4,2.17,4.4,2.89
-0.56,0.7,0.42,1.08,3.79,1.98
-0.56,0.7,0.42,0.76,2.9,1.39
-0.56,0.71,0.4,0.29,2.0,0.72
-0.57,0.71,0.41,0.15,1.42,0.23
-0.56,0.71,0.41,0.03,1.39,0.34
-0.55,0.71,0.41,-0.2,1.83,0.76
-0.55,0.71,0.41,0.32,1.56,0.85
-0.56,0.72,0.42,0.18,1.01,0.69
-0.56,0.71,0.42,0.24,0.34,0.82
-0.55,0.71,0.4,0.23,-0.14,0.81
-0.56,0.71,0.4,0.52,0.08,0.84
-0.56,0.71,0.4,0.52,0.43,0.89
-0.56,0.7,0.39,0.53,1.16,0.95
-0.56,0.71,0.4,0.49,1.21,1.18
-0.56,0.71,0.4,0.67,1.16,1.54
-0.56,0.71,0.41,0.82,1.34,1.88
-0.56,0.71,0.4,0.76,1.36,1.73
-0.56,0.71,0.41,0.46,1.21,1.91
-0.56,0.7,0.41,0.4,1.24,1.68
-0.56,0.71,0.41,0.53,1.24,1.73
-0.56,0.71,0.4,0.4,0.79,1.44
-0.57,0.71,0.41,0.38,0.67,0.92
-0.56,0.7,0.41,0.23,0.96,0.89
-0.56,0.71,0.41,0.27,0.98,0.69
-0.56,0.72,0.41,0.27,0.4,1.1
-0.55,0.71,0.42,0.18,0.26,1.56
-0.56,0.71,0.41,0.46,0.35,1.68
-0.56,0.71,0.41,0.4,0.37,1.59
-0.56,0.7,0.4,0.24,0.58,1.18
-0.56,0.7,0.41,0.4,0.17,1.16
-0.56,0.7,0.4,0.81,0.37,1.57
-0.56,0.71,0.41,1.79,1.02,1.82
-0.56,0.71,0.4,2.21,1.6,1.47
-0.55,0.71,0.4,2.12,1.88,1.77
-0.56,0.71,0.4,1.95,2.21,1.63
-0.57,0.71,0.41,1.36,1.62,1.24
-0.56,0.71,0.41,0.72,1.31,1.08
-0.55,0.71,0.41,1.15,1.19,0.98
-0.56,0.71,0.41,1.27,0.93,0.49
-0.56,0.71,0.4,0.55,1.02,0.32
-0.56,0.71,0.41,0.29,1.11,0.14
-0.56,0.71,0.4,0.53,1.6,0.08
-0.56,0.72,0.42,0.05,1.54,0.66
-0.55,0.71,0.41,-0.17,1.31,0.85
-0.56,0.71,0.41,-0.44,0.85,0.61
-0.56,0.71,0.4,-0.7,0.29,0.29
-0.56,0.71,0.4,-0.75,0.52,0.14
-0.56,0.71,0.41,-1.01,0.55,0.35
-0.56,0.71,0.41,-0.76,0.55,0.72
-0.56,0.71,0.41,-0.64,0.0,0.75
-0.56,0.71,0.41,-0.43,-0.35,0.93
-0.56,0.71,0.4,-0.21,-0.12,0.73
-0.56,0.71,0.41,-0.43,0.06,0.7
-0.55,0.72,0.41,-0.75,0.49,0.95
