acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.36,0.41,0.84,2.21,1.11,1.18
0.36,0.4,0.84,2.24,1.37,1.34
0.37,0.41,0.84,2.35,1.51,1.4
0.35,0.41,0.85,2.5,1.68,1.37
0.36,0.42,0.84,2.52,1.56,1.6
0.36,0.41,0.84,2.69,1.91,1.42
0.36,0.42,0.85,2.44,1.8,1.5
0.35,0.42,0.84,2.61,1.15,1.37
0.36,0.42,0.84,2.08,1.33,1.42
0.36,0.42,0.85,1.82,1.07,1.22
0.36,0.41,0.84,1.69,1.37,1.11
0.36,0.42,0.84,1.57,1.07,1.01
0.36,0.41,0.84,1.4,1.07,0.93
0.35,0.42,0.84,1.5,0.93,1.04
0.35,0.42,0.84,1.45,0.72,0.89
0.36,0.41,0.84,1.79,1.42,0.47
0.35,0.41,0.84,1.68,0.5,0.53
0.36,0.42,0.84,1.8,0.69,0.75
0.36,0.41,0.84,1.6,0.81,0.98
0.35,0.41,0.84,1.65,-0.56,1.11
0.36,0.41,0.84,1.63,0.81,1.01
0.35,0.41,0.85,1.83,0.63,1.13
0.35,0.41,0.84,1.88,0.76,1.3
0.36,0.41,0.85,1.79,0.81,1.6
0.35,0.42,0.84,1.74,1.08,1.31
0.36,0.42,0.85,1.88,1.05,1.37
0.35,0.42,0.85,1.69,1.22,1.53
0.35,0.42,0.85,1.6,1.42,1.37
0.36,0.42,0.84,1.53,1.39,1.31
0.36,0.42,0.84,1.4,1.21,1.51
0.36,0.42,0.84,1.28,1.31,1.37
0.35,0.43,0.84,0.99,1.07,1.31
0.35,0.42,0.84,0.92,1.22,1.47
0.36,0.42,0.84,1.01,1.05,1.48
0.36,0.43,0.85,0.82,1.01,1.44
0.36,0.42,0.83,0.69,1.08,1.24
0.36,0.42,0.83,0.81,0.9,0.99
0.36,0.42,0.85,0.73,0.61,1.18
0.35,0.41,0.82,1.22,0.67,1.18
0.35,0.42,0.84,0.67,0.46,1.15
0.36,0.42,0.83,0.95,0.67,1.02
0.36,0.43,0.83,1.36,0.98,0.95
0.35,0.43,0.84,1.34,0.79,1.25
0.35,0.41,0.85,0.76,0.18,1.83
0.35,0.42,0.84,0.05,0.31,1.66
0.35,0.42,0.84,-0.35,-0.18,1.28
0.34,0.42,0.83,-0.05,-0.53,1.22
0.34,0.43,0.84,0.31,-0.89,1.71
0.35,0.42,0.86,0.47,-0.52,2.66
0.36,0.41,0.83,1.37,-0.05,3.74
0.37,0.41,0.83,1.88,1.1,3.83
0.37,0.4,0.84,2.17,1.47,3.19
0.37,0.4,0.83,2.92,0.81,2.38
0.37,0.42,0.83,3.24,0.69,1.94
0.36,0.43,0.84,2.79,-0.18,1.59
0.35,0.42,0.81,3.25,0.08,1.04
0.35,0.43,0.82,3.5,-0.35,1.18
0.36,0.42,0.84,3.33,-0.38,1.27
0.36,0.42,0.85,2.61,-0.43,0.89
0.35,0.43,0.85,1.86,0.98,0.27
0.34,0.42,0.84,2.06,0.5,-0.14
0.36,0.42,0.84,1.54,0.4,-0.37
0.37,0.43,0.85,0.84,-0.06,-0.72
0.35,0.43,0.85,-0.12,-0.11,-0.63
0.35,0.43,0.83,0.46,-0.17,-0.31
0.35,0.42,0.83,1.98,-0.53,-0.6
0.36,0.42,0.85,1.74,-1.97,-0.7
0.37,0.43,0.86,1.07,0.89,0.27
0.36,0.42,0.85,0.85,0.14,0.15
0.35,0.42,0.84,1.53,-0.02,0.14
0.36,0.42,0.85,2.08,-0.5,0.69
0.36,0.42,0.84,1.91,-0.17,1.11
0.35,0.42,0.84,3.02,-0.43,0.31
0.35,0.42,0.83,3.02,-1.28,-0.06
0.33,0.42,0.82,5.16,-1.15,-1.59
0.34,0.42,0.82,5.82,-2.11,-2.99
0.35,0.43,0.82,7.07,-0.5,-4.49
0.34,0.43,0.82,8.85,-1.02,-6.4
0.33,0.43,0.84,9.25,-3.34,-6.14
0.34,0.42,0.81,11.48,-5.08,-4.4
0.37,0.42,0.78,17.39,1.88,-4.52
0.37,0.43,0.83,14.9,9.82,-6.08
0.34,0.45,0.84,14.52,6.96,-7.04
0.36,0.44,0.86,12.38,9.77,-6.43
0.38,0.46,0.84,11.37,5.71,-2.81
0.41,0.48,0.84,10.43,6.44,-0.47
0.38,0.48,0.84,8.05,4.64,0.56
0.37,0.46,0.84,6.38,1.01,0.55
0.34,0.44,0.81,7.45,-1.51,-1.1
0.36,0.44,0.81,10.46,-2.84,-2.5
0.35,0.44,0.83,10.14,0.17,-3.36
0.29,0.44,0.82,11.5,-2.55,-3.45
0.28,0.44,0.83,12.89,-2.64,-4.24
0.33,0.44,0.79,13.37,-6.53,-2.41
0.39,0.46,0.82,13.51,-4.92,2.05
0.48,0.46,0.91,8.26,-8.7,10.9
0.11,0.34,0.64,-0.61,3.04,9.08
0.37,0.35,0.79,17.21,0.5,16.4
0.42,0.48,0.82,14.31,6.43,14.81
0.29,0.38,0.81,18.29,9.3,15.5
0.26,0.36,0.73,31.3,2.27,19.92
0.28,0.44,0.69,38.41,-7.13,27.04
0.34,0.51,0.68,41.69,-14.55,30.26
0.42,0.45,0.73,49.85,-7.97,31.28
0.38,0.46,0.75,62.14,2.12,44.58
0.35,0.49,0.69,62.37,2.4,35.63
0.43,0.44,0.67,65.47,8.75,34.06
0.24,0.54,0.84,67.63,0.82,37.71
0.33,0.54,0.79,68.44,-9.91,24.2
0.6,0.51,0.81,67.5,-3.66,22.79
0.21,0.59,0.89,60.11,-10.61,27.51
0.32,0.6,0.75,56.69,-12.06,9.01
0.53,0.58,0.95,46.14,-10.03,19.6
0.32,0.57,0.78,40.89,-9.69,6.58
0.42,0.58,0.93,29.88,-2.49,17.33
0.32,0.6,0.82,25.45,-0.9,3.25
0.28,0.6,0.88,13.54,0.12,9.04
0.38,0.64,0.72,3.33,-5.05,-4.84
0.35,0.61,0.84,-8.23,-7.92,-13.07
0.35,0.6,0.89,-23.48,-8.92,-15.44
0.37,0.58,0.76,-22.78,-11.51,-28.92
0.4,0.59,0.8,-29.27,-8.06,-29.77
0.42,0.57,0.82,-32.17,-4.29,-24.66
0.61,0.51,0.85,-29.69,5.25,-21.71
0.49,0.54,0.78,-25.97,10.78,-17.24
0.41,0.56,0.72,-23.21,18.61,-13.44
0.38,0.56,0.64,-23.85,22.98,-13.45
0.38,0.6,0.68,-28.06,20.89,-16.44
0.39,0.63,0.72,-32.84,16.2,-19.63
0.3,0.58,0.69,-33.44,9.63,-22.11
0.32,0.54,0.74,-33.54,3.1,-16.52
0.38,0.49,0.78,-29.36,1.89,-12.06
0.34,0.48,0.78,-27.89,2.2,-8.23
0.37,0.48,0.78,-26.18,4.53,-5.94
0.39,0.51,0.77,-26.02,5.07,-1.57
0.43,0.53,0.83,-29.48,6.21,-0.56
0.35,0.54,0.83,-32.18,7.94,-1.8
0.26,0.55,0.77,-36.09,-0.7,-0.03
0.32,0.54,0.81,-39.31,-2.31,3.65
0.42,0.51,0.79,-39.05,-3.11,2.37
0.37,0.51,0.8,-38.6,0.08,3.89
0.35,0.51,0.79,-36.08,-1.31,5.53
0.35,0.48,0.79,-35.08,0.89,7.6
0.43,0.45,0.8,-31.37,5.97,1.57
0.31,0.46,0.77,-29.69,4.7,0.08
0.38,0.44,0.8,-28.24,5.92,0.76
0.35,0.46,0.81,-25.79,4.44,-0.98
0.35,0.44,0.82,-24.43,4.96,0.23
0.35,0.45,0.81,-22.24,5.08,-0.85
0.35,0.45,0.8,-19.97,6.52,-2.55
0.37,0.43,0.81,-18.49,8.64,-5.34
0.37,0.42,0.81,-16.14,8.95,-6.34
0.37,0.42,0.82,-14.0,8.53,-6.67
0.36,0.43,0.82,-12.99,8.03,-6.72
0.35,0.43,0.82,-12.15,6.69,-5.97
0.34,0.43,0.82,-11.33,5.28,-4.73
0.34,0.43,0.83,-10.0,5.13,-3.63
0.33,0.43,0.84,-9.94,5.6,-4.26
0.31,0.42,0.84,-8.7,4.95,-4.44
0.32,0.42,0.84,-6.15,3.22,-4.38
0.34,0.42,0.85,-5.62,3.92,-3.71
0.32,0.42,0.86,-6.31,4.81,-3.21
0.31,0.42,0.86,-4.41,2.96,-3.13
0.31,0.41,0.85,-3.76,2.27,-2.49
0.31,0.42,0.85,-3.44,1.21,-1.8
0.3,0.42,0.86,-3.13,1.3,-0.6
0.31,0.42,0.85,-0.67,0.34,-0.46
0.31,0.41,0.85,0.14,-0.02,0.26
0.32,0.42,0.86,1.1,0.09,0.82
0.33,0.42,0.85,1.39,-0.61,1.37
0.33,0.42,0.84,1.76,-1.08,1.47
0.33,0.42,0.84,2.29,-1.48,1.57
0.33,0.42,0.85,2.7,-1.51,1.69
0.34,0.43,0.84,2.24,-1.71,1.69
0.33,0.44,0.84,2.09,-2.08,1.22
0.33,0.44,0.85,2.14,-2.43,0.72
0.33,0.45,0.86,1.88,-2.99,0.61
0.34,0.44,0.84,1.77,-3.56,1.36
0.34,0.43,0.84,1.19,-3.28,1.88
0.35,0.44,0.83,1.11,-2.73,2.09
0.35,0.44,0.84,0.92,-2.14,1.88
0.34,0.44,0.84,0.63,-1.48,1.53
0.35,0.44,0.84,0.9,-1.98,1.34
0.34,0.45,0.84,0.72,-1.63,1.45
0.35,0.44,0.84,0.18,-1.89,2.44
0.35,0.43,0.83,0.79,-0.92,2.09
0.35,0.44,0.84,0.84,-0.95,2.35
0.36,0.44,0.84,0.96,-0.23,2.27
0.35,0.43,0.83,0.63,0.55,2.15
0.35,0.44,0.83,0.34,1.16,2.12
0.34,0.43,0.84,0.56,2.44,1.65
0.35,0.44,0.84,-0.4,1.85,1.66
0.34,0.43,0.84,-0.23,2.4,1.11
0.34,0.43,0.84,-0.2,2.0,1.11
0.34,0.43,0.84,-0.52,2.35,1.07
0.33,0.43,0.84,-0.63,1.71,1.25
0.34,0.44,0.84,-1.13,1.69,1.19
0.34,0.43,0.84,-0.61,1.91,0.85
0.34,0.43,0.84,-0.78,1.79,0.63
0.34,0.42,0.84,-0.85,1.66,0.61
0.34,0.44,0.84,-0.98,2.06,0.53
0.34,0.43,0.85,-0.82,1.98,0.35
0.34,0.43,0.84,-0.99,2.11,0.41
0.34,0.43,0.84,-0.66,2.37,0.41
0.34,0.43,0.84,-0.38,3.05,0.32
0.34,0.43,0.84,-0.38,2.72,0.32
0.33,0.43,0.84,-0.43,2.35,0.03
0.33,0.43,0.85,-0.69,2.56,0.4
0.33,0.43,0.84,-0.21,2.95,0.69
0.33,0.43,0.84,-0.43,2.32,0.96
0.33,0.43,0.84,-0.56,2.11,0.9
0.33,0.43,0.84,-0.67,2.05,0.73
0.33,0.43,0.84,-0.69,2.89,0.67
0.33,0.43,0.84,0.05,1.6,0.73
0.33,0.42,0.83,0.2,1.62,0.95
0.33,0.42,0.83,0.21,1.69,0.84
0.33,0.43,0.85,0.15,2.37,0.85
0.32,0.42,0.82,0.73,0.99,0.44
0.33,0.43,0.84,0.52,0.38,0.78
0.34,0.44,0.86,0.79,0.99,1.11
0.33,0.44,0.84,0.5,1.08,1.54
0.34,0.44,0.86,0.5,1.3,1.71
0.34,0.43,0.85,-0.05,1.05,2.24
0.33,0.43,0.84,0.0,1.89,2.06
0.33,0.43,0.84,0.0,1.15,1.54
0.34,0.44,0.85,-0.35,1.98,1.5
0.33,0.44,0.85,-1.24,2.14,2.02
0.33,0.43,0.85,-1.04,1.89,2.99
0.33,0.43,0.83,-1.36,1.91,3.88
0.33,0.43,0.84,-1.77,2.14,3.95
0.33,0.43,0.84,-1.77,1.44,4.4
0.33,0.43,0.84,-1.18,0.47,4.23
0.34,0.43,0.85,-1.11,0.53,3.85
0.33,0.43,0.84,-0.98,0.41,2.67
0.33,0.42,0.84,-0.81,0.14,1.94
0.33,0.42,0.85,-0.7,0.2,1.5
0.34,0.43,0.85,-0.58,0.75,1.07
0.33,0.42,0.85,-0.09,0.76,1.11
0.33,0.42,0.86,0.2,0.78,0.9
0.33,0.43,0.86,0.18,1.04,0.87
0.33,0.42,0.85,0.6,1.56,0.58
0.33,0.42,0.84,0.76,0.96,1.05
0.33,0.42,0.84,0.61,0.4,0.95
0.33,0.43,0.84,0.98,-0.24,0.38
0.32,0.43,0.85,1.66,-1.3,0.58
0.32,0.43,0.85,1.79,-0.52,1.79
