acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.54,0.7,0.46,0.05,1.33,0.76
-0.53,0.69,0.46,0.09,1.45,0.98
-0.53,0.7,0.46,0.05,1.27,0.84
-0.53,0.69,0.46,0.63,1.19,0.9
-0.53,0.69,0.46,0.82,1.28,1.37
-0.53,0.7,0.45,0.58,1.31,1.19
-0.53,0.7,0.46,0.99,0.92,1.28
-0.53,0.7,0.46,1.04,0.93,1.66
-0.53,0.7,0.46,0.95,0.9,1.89
-0.53,0.69,0.47,0.73,0.56,2.29
-0.54,0.7,0.46,0.79,0.34,2.46
-0.53,0.69,0.46,0.81,0.24,2.38
-0.53,0.69,0.46,0.75,0.58,2.44
-0.53,0.69,0.46,0.6,0.92,2.72
-0.53,0.69,0.46,0.79,1.25,2.9
-0.53,0.69,0.45,0.82,1.98,2.99
-0.53,0.69,0.45,0.6,2.05,2.76
-0.54,0.69,0.45,0.52,2.12,2.69
-0.53,0.69,0.45,0.95,2.81,2.9
-0.53,0.69,0.45,0.96,3.1,2.92
-0.53,0.69,0.46,0.66,2.17,2.5
-0.53,0.69,0.45,0.92,1.74,2.35
-0.53,0.7,0.45,1.04,1.59,2.11
-0.53,0.69,0.46,1.01,1.92,1.89
-0.52,0.7,0.46,1.42,2.29,1.98
-0.53,0.69,0.46,1.36,2.72,1.89
-0.53,0.7,0.46,1.18,1.91,1.56
-0.53,0.7,0.46,1.15,0.46,1.19
-0.53,0.69,0.46,0.78,-0.5,1.05
-0.53,0.69,0.46,0.78,-0.53,0.75
-0.53,0.69,0.45,1.34,0.66,1.21
-0.52,0.69,0.45,2.17,3.3,2.09
-0.52,0.69,0.45,3.37,6.03,2.99
-0.52,0.69,0.45,4.6,8.41,3.98
-0.53,0.71,0.46,3.89,7.48,3.63
-0.53,0.7,0.45,4.31,6.75,4.09
-0.55,0.72,0.46,3.31,4.92,3.57
-0.54,0.71,0.46,2.12,3.47,2.7
-0.54,0.7,0.45,1.71,2.72,1.11
-0.55,0.71,0.45,0.76,1.44,0.24
-0.54,0.71,0.46,-0.58,-0.37,-0.44
-0.54,0.71,0.45,-1.3,-2.26,-0.84
-0.54,0.71,0.44,-1.51,-3.11,-0.73
-0.54,0.71,0.43,-1.88,-3.16,-0.2
-0.53,0.7,0.45,-1.92,-1.5,1.02
-0.52,0.68,0.46,-1.88,0.7,0.87
-0.52,0.68,0.47,-1.94,1.56,-0.32
-0.52,0.69,0.46,-2.5,-0.27,-0.72
-0.53,0.7,0.46,-2.47,-2.0,-0.4
-0.52,0.7,0.46,-2.23,-3.18,-0.08
-0.52,0.7,0.46,-1.68,-2.63,0.26
-0.52,0.7,0.46,-1.5,-1.6,0.58
-0.52,0.7,0.46,-1.05,-1.39,0.82
-0.53,0.71,0.46,-0.31,-1.66,1.02
-0.53,0.7,0.45,0.2,-1.68,1.04
-0.54,0.7,0.45,0.47,-1.79,1.21
-0.53,0.7,0.45,0.46,-1.59,1.11
-0.53,0.69,0.44,0.81,-0.73,1.57
-0.53,0.69,0.46,1.04,0.34,1.8
-0.54,0.69,0.46,0.72,1.18,1.77
-0.53,0.69,0.46,0.64,1.63,1.74
-0.53,0.69,0.46,0.32,1.33,1.71
-0.53,0.69,0.45,0.46,1.19,1.4
-0.54,0.7,0.45,0.93,1.92,1.47
-0.54,0.69,0.46,0.73,3.56,1.63
-0.54,0.69,0.46,0.15,3.8,1.4
-0.53,0.69,0.45,0.58,3.69,1.86
-0.53,0.7,0.46,0.72,3.98,2.7
-0.51,0.71,0.46,0.46,3.05,3.3
-0.52,0.7,0.46,1.88,3.54,2.96
-0.53,0.7,0.45,2.79,4.38,2.78
-0.54,0.7,0.45,2.7,5.27,2.17
-0.54,0.69,0.43,3.11,6.82,2.12
-0.53,0.69,0.45,2.76,7.89,2.09
-0.53,0.69,0.45,2.67,7.24,-0.2
-0.54,0.7,0.44,3.04,5.25,-1.22
-0.54,0.7,0.44,3.27,4.35,-0.61
-0.53,0.7,0.44,2.96,4.53,0.96
-0.52,0.71,0.45,2.95,6.08,1.45
-0.52,0.7,0.46,3.16,6.31,1.53
-0.52,0.69,0.45,3.8,6.35,1.97
-0.53,0.69,0.44,4.18,5.88,2.46
-0.54,0.7,0.44,3.86,5.59,1.69
-0.54,0.7,0.45,2.93,4.99,1.4
-0.54,0.7,0.45,3.36,3.83,1.16
-0.54,0.7,0.44,4.17,2.7,-0.72
-0.53,0.69,0.44,5.19,2.49,-0.08
-0.53,0.7,0.44,6.37,2.06,1.86
-0.53,0.71,0.46,5.79,2.09,2.69
-0.52,0.71,0.45,5.8,0.06,2.29
-0.53,0.7,0.45,7.24,-2.06,1.04
-0.53,0.71,0.44,7.11,-4.87,-0.56
-0.52,0.71,0.44,6.7,-7.22,1.45
-0.53,0.71,0.42,2.63,-3.94,3.83
-0.52,0.7,0.46,0.79,-4.06,7.28
-0.48,0.69,0.46,0.08,-1.53,12.11
-0.47,0.71,0.5,-1.39,-2.81,13.91
-0.65,0.84,0.83,-6.26,-18.35,14.17
-0.52,0.6,0.31,8.89,-11.25,-2.15
-0.53,0.65,0.43,-3.6,-22.05,7.91
-0.48,0.74,0.47,-3.54,-7.53,11.31
-0.53,0.71,0.41,-2.24,1.92,8.09
-0.52,0.68,0.34,-8.84,-4.2,10.66
-0.45,0.68,0.34,-13.45,-14.56,12.93
-0.52,0.68,0.39,-12.46,-32.14,19.66
-0.47,0.7,0.46,-15.82,-42.26,29.79
-0.46,0.62,0.42,-11.05,-40.2,32.87
-0.59,0.7,0.6,-14.79,-31.95,41.65
-0.5,0.66,0.51,-11.07,-20.4,42.61
-0.49,0.63,0.39,-8.44,-15.83,48.58
-0.49,0.72,0.56,-7.77,-9.47,55.34
-0.45,0.73,0.49,-4.52,-7.01,52.89
-0.53,0.77,0.47,-4.98,-10.27,46.44
-0.6,0.75,0.5,-4.31,-11.21,45.97
-0.5,0.82,0.51,-6.61,-5.95,40.69
-0.48,0.79,0.48,-4.95,1.07,36.41
-0.45,0.78,0.47,-4.11,7.02,27.4
-0.47,0.8,0.51,-3.1,6.05,19.04
-0.42,0.81,0.52,-0.4,3.47,11.79
-0.48,0.76,0.48,3.16,2.73,1.95
-0.51,0.76,0.44,6.27,6.53,-9.33
-0.55,0.78,0.44,7.79,10.9,-17.74
-0.53,0.78,0.45,7.92,14.02,-23.21
-0.55,0.78,0.49,10.75,17.83,-30.63
-0.55,0.79,0.5,14.92,19.83,-41.92
-0.53,0.78,0.48,17.33,24.21,-47.89
-0.49,0.76,0.51,18.72,34.75,-48.6
-0.42,0.78,0.55,17.36,43.44,-43.1
-0.33,0.79,0.54,15.07,44.58,-35.1
-0.28,0.78,0.5,16.34,39.37,-28.98
-0.36,0.74,0.41,18.15,24.44,-25.22
-0.46,0.71,0.38,19.31,11.51,-22.18
-0.52,0.7,0.42,14.76,1.08,-18.38
-0.55,0.67,0.42,10.29,4.5,-17.8
-0.56,0.65,0.43,9.13,14.08,-18.21
-0.54,0.66,0.43,7.57,23.01,-20.34
-0.53,0.71,0.44,4.82,24.47,-19.51
-0.51,0.74,0.48,2.17,19.71,-16.73
-0.52,0.75,0.48,-1.69,8.52,-14.11
-0.49,0.76,0.46,-3.97,-1.3,-14.31
-0.51,0.75,0.44,-6.0,-9.79,-14.63
-0.51,0.75,0.45,-9.62,-15.34,-11.4
-0.51,0.72,0.4,-10.55,-13.94,-10.34
-0.51,0.72,0.4,-10.61,-8.96,-9.68
-0.51,0.72,0.43,-11.95,-6.21,-8.72
-0.5,0.72,0.4,-10.38,-3.22,-9.71
-0.55,0.7,0.43,-9.31,-5.27,-8.11
-0.52,0.7,0.42,-7.05,-5.47,-8.76
-0.56,0.68,0.43,-5.56,-6.95,-9.5
-0.53,0.69,0.42,-5.04,-5.39,-9.24
-0.55,0.67,0.39,-4.23,-4.47,-8.67
-0.55,0.69,0.45,-5.37,-4.82,-5.82
-0.53,0.69,0.43,-5.76,-4.5,-5.54
-0.53,0.69,0.45,-5.36,-5.24,-5.33
-0.51,0.68,0.46,-3.98,-7.22,-4.81
-0.53,0.68,0.45,-3.47,-9.27,-4.49
-0.53,0.68,0.44,-2.69,-9.74,-2.49
-0.54,0.69,0.46,-3.34,-9.07,-0.17
-0.53,0.68,0.44,-3.3,-8.12,2.4
-0.54,0.69,0.46,-2.27,-5.94,4.41
-0.54,0.69,0.44,-2.27,-5.53,5.62
-0.54,0.68,0.45,-2.11,-5.33,5.92
-0.56,0.68,0.44,-1.86,-4.82,4.66
-0.57,0.67,0.45,-2.34,-4.37,3.28
-0.55,0.67,0.45,-2.55,-3.33,2.61
-0.56,0.67,0.45,-2.66,-2.67,2.26
-0.55,0.68,0.45,-2.76,-2.47,2.06
-0.56,0.69,0.45,-3.08,-2.21,2.05
-0.54,0.68,0.46,-2.69,-0.85,2.41
-0.53,0.69,0.46,-2.61,0.4,2.81
-0.53,0.69,0.48,-2.38,1.22,2.81
-0.53,0.69,0.47,-2.24,0.44,2.34
-0.53,0.69,0.48,-2.11,0.02,1.91
-0.53,0.69,0.46,-1.92,0.23,1.69
-0.54,0.69,0.46,-1.39,0.9,1.01
-0.54,0.69,0.47,-0.46,2.09,0.24
-0.55,0.69,0.46,0.06,2.4,-0.18
-0.53,0.69,0.48,-0.18,1.91,0.11
-0.52,0.69,0.47,-0.18,1.63,0.46
-0.52,0.69,0.48,-0.53,1.21,1.08
-0.52,0.69,0.48,-0.35,0.85,1.07
-0.53,0.7,0.47,-0.08,0.31,0.44
-0.54,0.69,0.47,0.2,0.12,0.02
-0.54,0.69,0.47,0.03,0.17,-0.35
-0.54,0.69,0.47,0.15,0.23,-0.29
-0.53,0.69,0.46,0.09,0.29,-0.47
-0.54,0.69,0.47,0.46,0.17,-0.31
-0.54,0.7,0.47,0.4,-0.05,0.11
-0.53,0.69,0.48,0.26,0.56,0.41
-0.54,0.7,0.47,0.32,1.1,0.58
-0.54,0.68,0.47,0.18,1.01,0.63
-0.54,0.68,0.46,0.49,0.61,0.64
-0.53,0.68,0.46,0.35,0.58,1.11
-0.54,0.68,0.46,0.27,1.21,1.44
-0.54,0.68,0.47,0.32,1.53,1.31
-0.53,0.69,0.45,0.37,1.45,1.83
-0.54,0.68,0.46,0.02,1.3,2.2
-0.53,0.69,0.46,-0.06,1.11,2.15
-0.54,0.68,0.46,0.35,1.34,1.33
-0.54,0.68,0.46,0.56,1.37,0.87
-0.54,0.69,0.45,0.12,1.39,0.75
-0.54,0.69,0.46,-0.03,1.33,0.75
-0.54,0.69,0.46,0.08,1.33,0.93
-0.52,0.69,0.47,0.02,0.64,1.18
-0.53,0.69,0.48,-0.26,-0.02,1.76
-0.53,0.68,0.46,0.06,-0.37,1.73
-0.54,0.69,0.46,0.4,-0.38,1.62
-0.54,0.68,0.46,0.76,0.21,1.31
-0.54,0.69,0.46,0.92,0.66,0.99
-0.54,0.69,0.46,0.81,0.73,0.84
-0.53,0.69,0.46,0.63,0.26,1.04
-0.54,0.69,0.46,0.78,0.15,0.96
-0.53,0.68,0.46,0.46,0.2,1.15
-0.54,0.68,0.46,-0.2,-0.17,1.01
-0.53,0.69,0.45,-0.64,-0.49,1.3
-0.54,0.68,0.45,-0.73,-0.18,1.86
-0.54,0.69,0.45,-0.84,0.7,2.78
-0.54,0.69,0.47,-1.02,1.91,2.96
-0.54,0.68,0.46,-0.73,3.11,1.91
-0.54,0.67,0.48,-1.05,2.73,1.24
-0.54,0.69,0.47,-1.5,2.21,0.49
-0.54,0.68,0.47,-1.48,1.66,-0.11
-0.54,0.69,0.47,-1.24,1.01,-0.12
-0.53,0.69,0.46,-0.73,1.59,-0.26
-0.52,0.69,0.47,-0.2,2.23,-0.11
-0.53,0.7,0.46,-0.06,2.06,-0.02
-0.52,0.69,0.47,0.06,1.47,0.6
-0.52,0.69,0.48,0.03,0.24,0.84
-0.53,0.69,0.46,0.34,-1.05,1.31
-0.54,0.68,0.46,0.37,-1.5,1.45
-0.54,0.68,0.46,0.5,-0.79,1.69
-0.54,0.69,0.46,0.69,0.03,1.8
-0.54,0.69,0.46,0.66,-0.03,1.74
-0.55,0.68,0.46,0.73,0.14,1.39
-0.54,0.67,0.45,0.72,0.49,1.36
-0.54,0.68,0.46,0.55,1.34,1.22
-0.54,0.68,0.46,0.32,2.05,1.1
-0.54,0.69,0.47,-0.08,1.98,1.25
-0.53,0.69,0.47,-0.23,1.25,1.34
-0.53,0.67,0.47,-0.29,1.11,1.37
-0.53,0.69,0.47,-0.08,1.24,1.34
-0.54,0.69,0.46,-0.11,1.48,0.9
-0.54,0.69,0.46,-0.09,1.19,0.93
-0.54,0.69,0.46,0.12,0.93,1.34
-0.54,0.69,0.47,0.23,0.9,2.02
-0.54,0.69,0.46,0.37,1.3,2.17
-0.54,0.69,0.46,0.69,1.47,1.65
-0.54,0.68,0.47,0.7,1.16,1.28
-0.54,0.68,0.46,0.53,0.49,1.42
