acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.59,0.68,0.4,0.21,1.16,1.57
-0.59,0.68,0.41,0.53,1.25,0.96
-0.59,0.69,0.41,0.92,1.3,0.49
-0.59,0.69,0.4,1.21,1.95,0.67
-0.58,0.69,0.4,1.37,3.66,1.34
-0.58,0.68,0.42,1.57,5.47,1.24
-0.58,0.67,0.41,2.05,7.24,0.38
-0.58,0.67,0.41,2.05,8.06,-0.89
-0.58,0.68,0.42,2.06,8.21,-1.01
-0.56,0.68,0.41,3.3,7.83,-0.69
-0.57,0.68,0.4,4.7,8.27,0.29
-0.58,0.69,0.41,5.76,9.18,1.3
-0.58,0.7,0.4,7.54,12.67,2.23
-0.59,0.66,0.4,9.37,15.27,6.84
-0.61,0.68,0.4,8.24,17.28,5.8
-0.63,0.67,0.4,7.53,17.86,2.5
-0.64,0.66,0.38,4.09,16.84,0.34
-0.61,0.66,0.36,2.52,17.44,0.99
-0.58,0.68,0.39,0.75,18.79,1.54
-0.56,0.7,0.42,-2.15,18.02,-2.08
-0.57,0.72,0.41,-5.04,11.28,-4.87
-0.56,0.71,0.4,-6.64,3.22,-3.3
-0.53,0.71,0.41,-6.24,0.46,0.7
-0.53,0.7,0.42,-5.39,-1.16,3.63
-0.52,0.71,0.42,-4.73,-0.34,4.32
-0.51,0.7,0.41,-4.84,0.46,4.89
-0.56,0.71,0.4,-4.11,-4.34,4.5
-0.55,0.71,0.4,-3.98,-7.13,6.15
-0.7,0.96,0.79,-12.44,-22.56,12.4
-0.56,0.61,0.32,-2.69,-12.99,2.05
-0.52,0.61,0.38,-14.49,-23.68,15.5
-0.53,0.8,0.46,-10.7,-16.6,15.59
-0.64,0.68,0.39,-2.95,-10.76,7.36
-0.69,0.6,0.31,-7.62,-17.68,6.84
-0.62,0.59,0.29,-14.29,-18.87,10.11
-0.51,0.62,0.31,-24.56,-22.67,19.1
-0.42,0.7,0.41,-29.1,-24.41,29.22
-0.51,0.67,0.53,-28.93,-31.57,41.82
-0.39,0.74,0.47,-20.03,-30.41,44.93
-0.61,0.75,0.68,-16.56,-38.64,51.62
-0.53,0.71,0.42,-10.0,-37.45,49.56
-0.69,0.68,0.54,-12.49,-39.73,55.25
-0.57,0.73,0.43,-14.2,-29.16,53.47
-0.58,0.72,0.39,-11.54,-18.85,46.47
-0.62,0.76,0.54,-13.36,-13.21,45.56
-0.53,0.73,0.49,-9.95,-11.82,39.86
-0.52,0.74,0.47,-10.81,-12.14,31.65
-0.59,0.75,0.5,-11.57,-13.63,24.05
-0.51,0.77,0.47,-9.51,-7.92,14.05
-0.56,0.72,0.45,-7.59,1.53,8.05
-0.56,0.71,0.45,-5.88,8.32,0.56
-0.53,0.74,0.53,-4.46,11.57,-0.27
-0.37,0.77,0.51,-3.82,10.64,0.41
-0.41,0.71,0.52,-0.87,8.55,-1.97
-0.47,0.72,0.5,3.56,5.8,-6.26
-0.5,0.71,0.49,8.58,7.83,-11.39
-0.55,0.76,0.52,13.62,13.8,-19.15
-0.59,0.78,0.52,18.03,19.05,-28.15
-0.57,0.74,0.54,21.74,23.22,-28.63
-0.53,0.73,0.54,22.32,27.69,-26.85
-0.52,0.74,0.5,25.47,33.07,-29.68
-0.53,0.76,0.48,24.0,33.24,-32.17
-0.46,0.79,0.44,22.43,28.75,-33.07
-0.45,0.79,0.43,21.37,23.04,-31.33
-0.43,0.8,0.44,19.34,11.45,-30.72
-0.48,0.79,0.42,18.81,2.37,-31.39
-0.51,0.76,0.43,18.79,-6.56,-27.73
-0.57,0.67,0.39,16.63,-6.69,-26.64
-0.61,0.61,0.44,12.14,-4.38,-21.45
-0.58,0.6,0.39,7.47,5.63,-20.87
-0.57,0.64,0.44,4.24,15.97,-20.9
-0.56,0.67,0.44,0.47,18.27,-21.28
-0.56,0.7,0.44,-1.51,15.27,-19.3
-0.52,0.73,0.43,-2.46,12.52,-18.12
-0.5,0.74,0.41,-5.1,5.34,-14.61
-0.53,0.72,0.43,-4.21,3.88,-13.16
-0.54,0.71,0.42,-4.63,4.08,-11.13
-0.55,0.7,0.42,-7.54,2.84,-8.82
-0.54,0.67,0.41,-5.76,5.44,-7.19
-0.56,0.67,0.44,-4.75,6.0,-5.47
-0.52,0.69,0.4,-4.29,8.66,-5.91
-0.55,0.68,0.41,-3.56,6.09,-4.96
-0.54,0.68,0.41,0.0,4.63,-4.12
-0.56,0.66,0.4,2.37,1.28,-3.25
-0.57,0.66,0.42,2.58,-0.34,-2.52
-0.59,0.67,0.4,1.88,-1.07,-3.19
-0.6,0.67,0.4,0.93,-2.53,-3.13
-0.59,0.67,0.4,0.05,-3.73,-2.5
-0.58,0.68,0.4,0.2,-5.19,-2.69
-0.59,0.66,0.41,1.1,-6.32,-3.34
-0.59,0.67,0.41,1.57,-7.1,-2.26
-0.59,0.67,0.4,2.4,-5.97,-1.8
-0.59,0.67,0.4,2.56,-5.21,-1.6
-0.59,0.67,0.4,1.79,-4.93,-1.65
-0.6,0.67,0.4,1.24,-5.27,-1.07
-0.61,0.68,0.4,0.87,-5.88,-0.73
-0.6,0.67,0.4,1.04,-4.72,-0.14
-0.6,0.68,0.4,0.53,-3.3,0.7
-0.6,0.68,0.41,0.0,-2.49,1.31
-0.59,0.66,0.42,0.11,-1.08,1.24
-0.59,0.66,0.44,0.58,-1.05,1.25
-0.59,0.66,0.43,-0.09,-1.53,0.35
-0.58,0.66,0.44,-0.53,-1.62,0.43
-0.57,0.68,0.44,-0.61,-1.25,0.43
-0.57,0.67,0.44,-0.11,0.49,0.5
-0.57,0.67,0.44,-0.06,1.62,0.4
-0.57,0.67,0.43,0.05,1.82,0.89
-0.58,0.67,0.42,-0.37,1.73,0.58
-0.57,0.68,0.44,-0.23,1.66,0.52
-0.58,0.68,0.42,-0.9,1.34,0.31
-0.58,0.67,0.42,-0.53,1.98,0.6
-0.58,0.68,0.43,-0.32,1.79,1.33
-0.57,0.68,0.43,-0.52,1.39,1.98
-0.58,0.68,0.43,-0.05,1.76,1.94
-0.59,0.68,0.42,-0.23,1.01,2.06
-0.59,0.68,0.43,-0.84,2.18,2.6
-0.58,0.68,0.42,-0.92,2.69,2.64
-0.58,0.69,0.43,-0.18,2.23,2.87
-0.58,0.68,0.44,0.03,1.57,2.34
-0.58,0.68,0.43,0.32,0.98,1.97
-0.58,0.68,0.44,-0.02,0.4,1.4
-0.58,0.67,0.43,0.34,1.05,1.02
-0.58,0.68,0.43,0.35,1.31,1.05
-0.58,0.68,0.44,0.49,1.31,1.01
-0.59,0.69,0.43,0.35,0.64,0.95
-0.57,0.68,0.43,-0.09,0.43,1.8
-0.58,0.67,0.44,-0.02,1.16,2.5
-0.58,0.68,0.43,0.17,2.17,1.94
-0.58,0.67,0.42,0.08,1.85,1.4
-0.59,0.68,0.43,-0.2,0.63,1.53
-0.58,0.67,0.43,-0.35,0.95,1.94
-0.58,0.68,0.43,-0.23,1.19,1.92
-0.58,0.67,0.42,0.43,2.24,2.0
-0.57,0.67,0.41,0.82,2.47,2.18
-0.58,0.67,0.41,1.24,3.25,2.37
-0.57,0.67,0.43,1.16,3.05,3.15
-0.57,0.68,0.43,1.07,3.19,3.01
-0.58,0.68,0.42,1.65,3.82,2.46
-0.58,0.68,0.43,1.53,3.04,2.82
-0.58,0.68,0.42,1.62,3.04,2.79
-0.58,0.68,0.41,1.16,2.61,2.12
-0.59,0.67,0.41,1.22,2.87,2.02
-0.59,0.68,0.41,1.22,3.53,1.95
-0.58,0.68,0.42,0.9,3.86,1.79
-0.58,0.68,0.43,0.72,3.83,1.5
-0.58,0.68,0.43,0.12,3.27,1.28
-0.59,0.68,0.42,0.12,2.72,1.3
-0.58,0.68,0.43,0.09,2.9,0.96
-0.58,0.67,0.43,0.56,3.51,0.98
-0.58,0.68,0.42,0.41,3.77,1.59
-0.58,0.68,0.42,0.55,4.23,2.08
-0.58,0.69,0.42,0.66,4.37,2.67
-0.57,0.69,0.42,0.87,4.46,3.36
-0.58,0.68,0.42,0.98,4.82,4.34
-0.58,0.69,0.42,0.5,4.55,4.47
-0.59,0.69,0.42,0.14,3.53,3.85
-0.58,0.68,0.42,-0.06,2.73,3.79
-0.57,0.68,0.41,1.04,3.18,3.8
-0.59,0.69,0.42,0.55,3.34,3.44
-0.58,0.69,0.41,0.61,3.18,3.33
-0.57,0.68,0.42,0.38,2.76,3.51
-0.58,0.68,0.43,0.24,1.73,3.34
-0.58,0.67,0.42,0.89,1.27,2.98
-0.58,0.69,0.43,0.43,0.61,2.99
-0.57,0.69,0.42,0.06,0.27,2.67
-0.59,0.7,0.43,-0.37,-0.9,1.74
-0.59,0.68,0.41,-0.23,-0.53,1.54
-0.58,0.69,0.41,-0.52,-0.92,1.11
-0.59,0.68,0.42,-0.84,-1.08,1.08
-0.58,0.67,0.41,-0.5,-0.52,1.42
-0.58,0.68,0.43,-0.95,-0.58,1.24
-0.58,0.68,0.42,-0.4,-0.63,1.42
-0.57,0.68,0.42,-0.02,-0.4,1.01
-0.57,0.68,0.42,0.72,-0.12,0.78
-0.59,0.68,0.42,0.53,-0.44,0.41
-0.58,0.68,0.42,0.17,-1.48,0.35
-0.58,0.69,0.42,-0.32,-2.55,0.2
-0.58,0.68,0.42,-0.05,-3.11,0.23
-0.58,0.69,0.42,0.03,-3.39,0.11
